_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.3182442264,0.1751660563,0.1102295511,0.103314659,0.0744075566,0.0814771411,0.0953998064,0.0939636261,0.09524896,0.0928981154,0.1199459654,0.1085309238,-0.003844573,0.0120313169,-0.015768663,-0.03852432,-0.001350671,-0.000051738,0.0051245147,0.0108905606,0.0013932595,-0.006982972,-0.008036622,-0.010268455,-0.004849723
0.3182442264,0.0000325936,0.0000167123,0.0000161675,0.0000164806,0.0000163965,0.0000161769,0.0000163047,0.0000157819,0.0000161772,0.0000162806,0.000016358,-2.421336E-6,-5.053035E-6,-5.156939E-6,-4.079806E-6,-7.480955E-7,2.0872559E-8,-1.882921E-6,-1.330879E-6,-1.221631E-6,-1.878964E-6,-1.229893E-6,-1.326075E-6,-1.299953E-6
0.3182442264,0.0000167123,0.0000354734,0.0000163197,0.0000166344,0.0000165422,0.0000163198,0.0000164605,0.0000159309,0.0000163277,0.0000164419,0.0000165223,-2.467341E-6,-5.176753E-6,-5.215204E-6,-4.133185E-6,-7.536474E-7,2.1046138E-8,-1.983982E-6,-1.322451E-6,-1.250572E-6,-1.921725E-6,-1.297951E-6,-1.297721E-6,-1.328596E-6
0.3182442264,0.0000161675,0.0000163197,0.0000300753,0.0000161591,0.0000160874,0.0000158837,0.0000160155,0.0000155319,0.0000159068,0.0000160155,0.0000160984,-2.466215E-6,-5.164441E-6,-5.244883E-6,-3.71406E-6,-7.741933E-7,2.114493E-8,-1.845104E-6,-1.221469E-6,-1.085773E-6,-1.81136E-6,-1.129996E-6,-1.299892E-6,-1.217067E-6
0.3182442264,0.0000164806,0.0000166344,0.0000161591,0.0000298644,0.0000164524,0.0000162389,0.0000163662,0.000015879,0.0000162629,0.0000163791,0.000016474,-2.606967E-6,-5.16096E-6,-5.295141E-6,-3.86332E-6,-7.853114E-7,2.0914989E-8,-2.048874E-6,-1.252225E-6,-1.033693E-6,-1.774009E-6,-1.15252E-6,-1.230805E-6,-1.191167E-6
0.3182442264,0.0000163965,0.0000165422,0.0000160874,0.0000164524,0.0000288863,0.0000161994,0.0000163275,0.0000158596,0.0000162337,0.000016345,0.000016435,-2.555698E-6,-5.223703E-6,-5.467397E-6,-4.128024E-6,-8.039861E-7,2.1382241E-8,-1.922796E-6,-1.229538E-6,-9.363604E-7,-1.76484E-6,-1.088577E-6,-1.141044E-6,-1.107216E-6
0.3182442264,0.0000161769,0.0000163198,0.0000158837,0.0000162389,0.0000161994,0.00003016,0.0000161447,0.0000156936,0.0000160577,0.0000161684,0.0000162512,-2.395619E-6,-5.316189E-6,-5.639005E-6,-4.138266E-6,-8.080681E-7,2.1467711E-8,-1.80735E-6,-1.191384E-6,-8.436764E-7,-1.6524E-6,-1.070754E-6,-1.088035E-6,-1.07718E-6
0.3182442264,0.0000163047,0.0000164605,0.0000160155,0.0000163662,0.0000163275,0.0000161447,0.0000322238,0.0000158559,0.0000162165,0.0000163419,0.0000164274,-2.442069E-6,-5.566041E-6,-6.053595E-6,-4.657267E-6,-8.17927E-7,2.1807297E-8,-1.880272E-6,-1.153778E-6,-8.446156E-7,-1.690705E-6,-1.103113E-6,-1.069696E-6,-1.064435E-6
0.3182442264,0.0000157819,0.0000159309,0.0000155319,0.000015879,0.0000158596,0.0000156936,0.0000158559,0.000029315,0.0000157786,0.0000159039,0.000015984,-2.316771E-6,-5.573263E-6,-6.022244E-6,-4.711067E-6,-8.400534E-7,2.2417726E-8,-1.779172E-6,-1.068424E-6,-7.132915E-7,-1.56505E-6,-9.906442E-7,-9.408751E-7,-9.419087E-7
0.3182442264,0.0000161772,0.0000163277,0.0000159068,0.0000162629,0.0000162337,0.0000160577,0.0000162165,0.0000157786,0.0000306419,0.0000162614,0.0000163472,-2.459543E-6,-5.563034E-6,-6.182948E-6,-4.507223E-6,-8.216264E-7,2.1774826E-8,-1.8476E-6,-1.135629E-6,-7.495747E-7,-1.670667E-6,-1.039734E-6,-1.011361E-6,-1.037434E-6
0.3182442264,0.0000162806,0.0000164419,0.0000160155,0.0000163791,0.000016345,0.0000161684,0.0000163419,0.0000159039,0.0000162614,0.0000306684,0.0000164894,-2.434543E-6,-5.741283E-6,-6.346797E-6,-4.706731E-6,-8.280351E-7,2.1945801E-8,-2.008905E-6,-1.119805E-6,-7.354268E-7,-1.666053E-6,-1.062085E-6,-9.842991E-7,-1.03655E-6
0.3182442264,0.000016358,0.0000165223,0.0000160984,0.000016474,0.000016435,0.0000162512,0.0000164274,0.000015984,0.0000163472,0.0000164894,0.0000312981,-2.525983E-6,-5.649591E-6,-6.412705E-6,-4.625759E-6,-8.327254E-7,2.1891329E-8,-2.118052E-6,-1.118734E-6,-7.584589E-7,-1.730645E-6,-1.081418E-6,-1.073648E-6,-1.022681E-6
0.3182442264,-2.421336E-6,-2.467341E-6,-2.466215E-6,-2.606967E-6,-2.555698E-6,-2.395619E-6,-2.442069E-6,-2.316771E-6,-2.459543E-6,-2.434543E-6,-2.525983E-6,6.8212281E-6,-5.663737E-7,-1.014753E-6,-1.077024E-6,-7.234155E-8,2.4088364E-9,5.0489368E-7,1.5824765E-7,4.8786487E-7,8.1803277E-7,1.9092981E-7,6.4181124E-7,1.8499369E-7
0.3182442264,-5.053035E-6,-5.176753E-6,-5.164441E-6,-5.16096E-6,-5.223703E-6,-5.316189E-6,-5.566041E-6,-5.573263E-6,-5.563034E-6,-5.741283E-6,-5.649591E-6,-5.663737E-7,8.0101599E-6,5.7385965E-6,5.5800086E-6,5.6303133E-8,6.066517E-10,6.2052985E-7,-6.729996E-8,-2.367906E-7,7.2845682E-8,-2.84359E-7,-2.548645E-7,-1.530784E-7
0.3182442264,-5.156939E-6,-5.215204E-6,-5.244883E-6,-5.295141E-6,-5.467397E-6,-5.639005E-6,-6.053595E-6,-6.022244E-6,-6.182948E-6,-6.346797E-6,-6.412705E-6,-1.014753E-6,5.7385965E-6,0.000014959,6.2182988E-6,1.9036207E-7,-2.499909E-9,6.5329103E-7,-1.46121E-7,-4.982948E-7,1.7809453E-7,-5.768507E-7,-3.524195E-7,-4.953583E-7
0.3182442264,-4.079806E-6,-4.133185E-6,-3.71406E-6,-3.86332E-6,-4.128024E-6,-4.138266E-6,-4.657267E-6,-4.711067E-6,-4.507223E-6,-4.706731E-6,-4.625759E-6,-1.077024E-6,5.5800086E-6,6.2182988E-6,0.0000280406,9.1478548E-8,-6.45096E-10,5.7329113E-7,-2.396113E-7,-6.925879E-7,1.8872236E-7,-4.740461E-7,-3.453997E-7,-8.636466E-7
0.3182442264,-7.480955E-7,-7.536474E-7,-7.741933E-7,-7.853114E-7,-8.039861E-7,-8.080681E-7,-8.17927E-7,-8.400534E-7,-8.216264E-7,-8.280351E-7,-8.327254E-7,-7.234155E-8,5.6303133E-8,1.9036207E-7,9.1478548E-8,1.9943021E-7,-6.338366E-9,-2.039538E-8,-3.569951E-8,-5.437146E-8,-4.291677E-8,-1.682025E-8,-5.0002E-8,-3.153033E-8
0.3182442264,2.0872559E-8,2.1046138E-8,2.114493E-8,2.0914989E-8,2.1382241E-8,2.1467711E-8,2.1807297E-8,2.2417726E-8,2.1774826E-8,2.1945801E-8,2.1891329E-8,2.4088364E-9,6.066517E-10,-2.499909E-9,-6.45096E-10,-6.338366E-9,2.254435E-10,6.493024E-10,6.067722E-10,1.4869767E-9,1.1321238E-9,5.124868E-10,1.3624232E-9,8.406563E-10
