_RMSE_,lag_sector0,lag_sector1,lag_sector2,lag_sector3,lag_sector4,lag_sector5,lag_sector6,lag_sector7,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
2.9059955684,1.3352239934,0.5189187706,0.618854549,0.5529858373,1.2646029204,0.6634199665,0.8335865717,5.0071241495,0.8544664384,0.2023369142,0.7799782334,1.4305804703,0.0270729749,-0.001779415,-0.08171395,-0.065255836,-0.045189258,-0.092695999,-0.076423555,-0.113520557,0.2786737011
2.9059955684,0.0003167963,0.0002513017,0.0002923852,0.0002896542,0.0002847148,0.0002918987,0.0002875831,0.0002917816,-0.000052623,-0.0001219,-0.000117731,-0.000106214,-0.000028213,9.720018E-7,-0.000012729,-8.81691E-6,-5.452941E-6,-0.000016224,-7.74372E-6,-4.60745E-6,-2.740573E-6
2.9059955684,0.0002513017,0.00269841,0.0003363286,0.0003175228,0.0003320015,0.000304517,0.0003084987,0.0002961347,-0.00004031,-0.000086343,-0.000083003,-0.000071692,-0.000027455,9.5192306E-7,-0.000307114,-0.000016038,-0.000010884,-0.000019318,-0.000012692,-9.334184E-6,-7.615688E-6
2.9059955684,0.0002923852,0.0003363286,0.0010996687,0.0004489355,0.0003583263,0.0003870452,0.000380236,0.0003468752,-0.000057924,-0.00011387,-0.000106491,-0.000096098,-0.000026124,9.0591506E-7,-0.000026113,-0.000090047,-0.000022709,-0.000024065,-0.000019108,-0.000015981,-0.000010155
2.9059955684,0.0002896542,0.0003175228,0.0004489355,0.0024494395,0.0003510731,0.0003846133,0.0003778865,0.0003548752,-0.000057281,-0.000112172,-0.000108777,-0.000099069,-0.000024517,8.6103124E-7,-0.00002498,-0.000028045,-0.000210634,-0.000024345,-0.000020059,-0.000016687,-0.000012247
2.9059955684,0.0002847148,0.0003320015,0.0003583263,0.0003510731,0.0021717941,0.0003464904,0.0003797098,0.0003491311,-0.000051201,-0.000112071,-0.000106343,-0.000093923,-0.000025661,8.869979E-7,-0.00002612,-0.000018117,-0.00001399,-0.000210953,-0.00001577,-0.000016416,-0.00001166
2.9059955684,0.0002918987,0.000304517,0.0003870452,0.0003846133,0.0003464904,0.0012036665,0.0004024225,0.0003576888,-0.000055394,-0.000123439,-0.00011531,-0.000099982,-0.000025305,8.7307583E-7,-0.000020861,-0.00002051,-0.000016413,-0.00002327,-0.000101776,-0.000018492,-0.000011312
2.9059955684,0.0002875831,0.0003084987,0.000380236,0.0003778865,0.0003797098,0.0004024225,0.0023605561,0.0003684647,-0.000052393,-0.000120706,-0.000116916,-0.000102088,-0.000025285,8.9151708E-7,-0.000022833,-0.000020929,-0.000016881,-0.000029915,-0.000022436,-0.000235039,-0.000013643
2.9059955684,0.0002917816,0.0002961347,0.0003468752,0.0003548752,0.0003491311,0.0003576888,0.0003684647,0.000655705,-0.000067989,-0.000118838,-0.00011413,-0.000097392,-0.000026244,9.1456966E-7,-0.000018385,-0.000015562,-0.000013467,-0.000022942,-0.000015569,-0.000014773,-0.00004275
2.9059955684,-0.000052623,-0.00004031,-0.000057924,-0.000057281,-0.000051201,-0.000055394,-0.000052393,-0.000067989,0.0001455625,-0.000011655,-0.000034407,-0.000032525,-1.48926E-6,4.9797605E-8,7.7916544E-6,5.1245642E-6,7.9564289E-6,0.000011879,4.4667895E-6,8.1704584E-6,2.7791814E-6
