Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
129819,year95,0.0791563639,0,0,0,0,0,0,0,0,0,0,0.0047450681,0.0272764387,0.0060314746,0.0037205648,0.9753502954,18.276330891,0.0140657377,0.0437378196,0.015783514,0.2502792349,0.0251581047,0.0118703734,0.0928446529
129819,year96,0,0.0861199054,0,0,0,0,0,0,0,0,0,0.0050146743,0.0303499488,0.0066554202,0.0038746254,1.0776927877,20.396760104,0.0148052288,0.0461180567,0.0162302899,0.271732181,0.0275306388,0.0135496345,0.0933992713
129819,year97,0,0,0.0915582465,0,0,0,0,0,0,0,0,0.0050531894,0.0334388649,0.007310178,0.0040209831,1.141882159,21.500596985,0.0133724647,0.0473274328,0.0159837928,0.2850738336,0.0283702694,0.0164459748,0.0928138408
129819,year98,0,0,0,0.0964419692,0,0,0,0,0,0,0,0.0055769957,0.0369052296,0.0079187176,0.0042828862,1.2097997982,22.746647255,0.0143892651,0.0474737904,0.0168850476,0.2949722306,0.0314514824,0.0186644482,0.0911730948
129819,year99,0,0,0,0,0.0862431539,0,0,0,0,0,0,0.0055692926,0.0341167318,0.0077569539,0.0045987105,1.0839707593,20.401081506,0.0116007672,0.0379143269,0.0128332525,0.2705305079,0.027815651,0.0157141867,0.0743265624
129819,year00,0,0,0,0,0,0.0885155486,0,0,0,0,0,0.005646323,0.0362581748,0.0086890209,0.0042905892,1.1141050231,21.007633705,0.0118780764,0.0356034171,0.0126329736,0.2746439273,0.028986512,0.0183101087,0.0715765797
129819,year01,0,0,0,0,0,0,0.0943159322,0,0,0,0,0.006123911,0.0394395273,0.0098367727,0.0042212619,1.1905807316,22.585183987,0.0134803072,0.0361811445,0.0119474037,0.2977222132,0.0314977006,0.0182484844,0.0752124111
129819,year02,0,0,0,0,0,0,0,0.0957409932,0,0,0,0.0060622867,0.0406103883,0.0102835486,0.0043907286,1.2247436816,23.493564116,0.013672883,0.0352490776,0.0111693974,0.3095694775,0.0298954698,0.0181945632,0.0709218219
129819,year03,0,0,0,0,0,0,0,0,0.0896247853,0,0,0.0057695715,0.0394934486,0.0107534336,0.0039362497,1.1547231145,22.21188732,0.0126637857,0.0307736156,0.0096056818,0.3086143015,0.0272687357,0.0170545144,0.0660226931
129819,year04,0,0,0,0,0,0,0,0,0,0.0934763016,0,0.0059698503,0.0416580008,0.0116700945,0.0041596376,1.2221246505,23.719987059,0.0126945979,0.032052319,0.0090356573,0.3251835248,0.0296720819,0.0167772052,0.0669855722
