Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
1221815,year95,0.0719347855,0,0,0,0,0,0,0,0,0,0,0.0369843225,0.0220442538,0.0174600901,0.0170966963,0.9244451901,17.403136318,0.0025470304,0.0199612871,0.0081968219,0.007899723,0.0183808514,0.006558276,0.4165851622
1221815,year96,0,0.0765197677,0,0,0,0,0,0,0,0,0,0.0397515172,0.0235755822,0.0188219984,0.0183628454,0.9953904642,18.908671935,0.0026599772,0.0204629997,0.0085921355,0.0083727897,0.0192443209,0.0064788859,0.4406665494
1221815,year97,0,0,0.0788752798,0,0,0,0,0,0,0,0,0.0414170721,0.0246289332,0.0196895602,0.0190094245,1.0339183919,19.676125273,0.0028375818,0.020584131,0.0086011385,0.0085413913,0.020097969,0.0062169805,0.4500705917
1221815,year98,0,0,0,0.0829929245,0,0,0,0,0,0,0,0.0436629113,0.0256667335,0.0214746095,0.0203631483,1.0991541273,21.016149744,0.0029595315,0.0201683561,0.0081755421,0.0083465991,0.0205833125,0.0065296301,0.4703355254
1221815,year99,0,0,0,0,0.0855162197,0,0,0,0,0,0,0.0452785405,0.026557212,0.0225295974,0.0211251294,1.1446323707,22.02788229,0.0030061834,0.0192893359,0.0080102143,0.0085242037,0.0206496073,0.0065058949,0.4719699791
1221815,year00,0,0,0,0,0,0.0882277595,0,0,0,0,0,0.0463883649,0.0274763364,0.0238014757,0.0220573491,1.1893707312,23.012600926,0.0031985202,0.0186255693,0.007701657,0.0090733867,0.0216153837,0.0070501672,0.4887466597
1221815,year01,0,0,0,0,0,0,0.094039605,0,0,0,0,0.0496098018,0.0294144367,0.0262936697,0.0231262507,1.2764780265,24.786287613,0.0035586402,0.0190585318,0.0075821626,0.0099106657,0.02357149,0.0080085774,0.5188870656
1221815,year02,0,0,0,0,0,0,0,0.098942966,0,0,0,0.0523737227,0.0309875063,0.0284928569,0.024209066,1.3493916837,26.403574191,0.0038991173,0.0191559279,0.0076410913,0.0102036724,0.0249939639,0.0086330582,0.5400817636
1221815,year03,0,0,0,0,0,0,0,0,0.1029239287,0,0,0.0546400232,0.0318010501,0.0306814043,0.0253958251,1.4136731011,27.842248622,0.0037583431,0.0189333082,0.0069159406,0.0102233153,0.0264123456,0.0091830596,0.5662084685
1221815,year04,0,0,0,0,0,0,0,0,0,0.1072969312,0,0.0571109374,0.0328715886,0.033052467,0.0266554266,1.4814419532,29.362441941,0.0037861706,0.0187884418,0.0066163863,0.0103894616,0.0285264136,0.0094048608,0.5969332509
1221815,year05,0,0,0,0,0,0,0,0,0,0,0.1127298323,0.0601686835,0.0340092404,0.035796745,0.0281368292,1.5639724508,31.219651911,0.00403007,0.0181295859,0.0063847637,0.0107504,0.0308467321,0.009743701,0.6235166535
1221815,gender,0.0369843225,0.0397515172,0.0414170721,0.0436629113,0.0452785405,0.0463883649,0.0496098018,0.0523737227,0.0546400232,0.0571109374,0.0601686835,0.5273858972,0.1372220835,0.1705430036,0.1485511309,7.2775919431,141.62892173,0.0074372962,0.0702119388,0.0228504315,0.0119756264,0.1104471626,0.0177809243,3.0049140009
1221815,dummy_educ2,0.0220442538,0.0235755822,0.0246289332,0.0256667335,0.026557212,0.0274763364,0.0294144367,0.0309875063,0.0318010501,0.0328715886,0.0340092404,0.1372220835,0.3090328732,0,0,4.0536104075,76.980159844,0.0128276376,0.095550472,0.0318362436,0.0420358238,0.0970891665,0.0340845382,1.5715783486
1221815,dummy_educ3,0.0174600901,0.0188219984,0.0196895602,0.0214746095,0.0225295974,0.0238014757,0.0262936697,0.0284928569,0.0306814043,0.033052467,0.035796745,0.1705430036,0,0.2780944742,0,3.1983663648,56.098206357,0.0060884831,0.048194694,0.0224395674,0.0160351608,0.0892901135,0.0225074991,1.5657092113
1221815,dummy_educ4,0.0170966963,0.0183628454,0.0190094245,0.0203631483,0.0211251294,0.0220573491,0.0231262507,0.024209066,0.0253958251,0.0266554266,0.0281368292,0.1485511309,0,0,0.2455379906,3.3510367773,64.677658238,0.0038393701,0.0293432312,0.0196707357,0.0083850665,0.0417313587,0.0149867206,1.5320936476
1221815,age,0.9244451901,0.9953904642,1.0339183919,1.0991541273,1.1446323707,1.1893707312,1.2764780265,1.3493916837,1.4136731011,1.4814419532,1.5639724508,7.2775919431,4.0536104075,3.1983663648,3.3510367773,261.65877076,5973.6409121,0.4527690362,2.2870901077,0.9769670531,1.309468291,2.2425514501,1.0485048882,85.325221085
