_RMSE_,lag_sector0,lag_sector1,lag_sector2,lag_sector3,lag_sector4,lag_sector5,lag_sector6,lag_sector7,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
1.3534126367,0.2555957744,0.1317327714,0.1260186889,0.1058530858,0.1732616793,0.2210061328,3.8991173846,0.1477780025,-0.196299573,0.0783216583,0.064954288,0.0103398125,0.0031861475,-0.00051276,0.018497956,0.014192423,0.0177972619,0.0164280819,0.0170403297,0.3951566928,0.0126536493
1.3534126367,0.0000687149,0.0000545087,0.00006342,0.0000628276,0.0000617562,0.0000633144,0.0000623783,0.000063289,-0.000011414,-0.000026441,-0.000025537,-0.000023038,-6.119532E-6,2.1083253E-7,-2.761004E-6,-1.912436E-6,-1.182773E-6,-3.519046E-6,-1.679655E-6,-9.993812E-7,-5.944454E-7
1.3534126367,0.0000545087,0.0005853,0.0000729515,0.0000688724,0.000072013,0.0000660514,0.0000669151,0.0000642332,-8.743421E-6,-0.000018728,-0.000018004,-0.00001555,-5.955187E-6,2.0647734E-7,-0.000066615,-3.478748E-6,-2.360765E-6,-4.190245E-6,-2.752905E-6,-2.024636E-6,-1.651885E-6
1.3534126367,0.00006342,0.0000729515,0.0002385242,0.0000973766,0.0000777229,0.0000839522,0.0000824753,0.0000752391,-0.000012564,-0.000024699,-0.000023098,-0.000020844,-5.666444E-6,1.9649796E-7,-5.664107E-6,-0.000019532,-4.925758E-6,-5.219772E-6,-4.144618E-6,-3.466406E-6,-2.202679E-6
1.3534126367,0.0000628276,0.0000688724,0.0000973766,0.0005312969,0.0000761497,0.0000834247,0.0000819657,0.0000769744,-0.000012424,-0.000024331,-0.000023594,-0.000021489,-5.317932E-6,1.8676241E-7,-5.418353E-6,-6.083013E-6,-0.000045688,-5.280506E-6,-4.350973E-6,-3.619551E-6,-2.656487E-6
1.3534126367,0.0000617562,0.000072013,0.0000777229,0.0000761497,0.0004710741,0.0000751557,0.0000823611,0.0000757285,-0.000011106,-0.000024309,-0.000023066,-0.000020372,-5.565905E-6,1.9239472E-7,-5.665588E-6,-3.929675E-6,-3.034519E-6,-0.000045757,-3.420553E-6,-3.560773E-6,-2.529034E-6
1.3534126367,0.0000633144,0.0000660514,0.0000839522,0.0000834247,0.0000751557,0.0002610819,0.0000872877,0.0000775847,-0.000012015,-0.000026775,-0.000025011,-0.000021687,-5.488872E-6,1.8937495E-7,-4.524827E-6,-4.448646E-6,-3.560153E-6,-5.047366E-6,-0.000022076,-4.010999E-6,-2.453671E-6
1.3534126367,0.0000623783,0.0000669151,0.0000824753,0.0000819657,0.0000823611,0.0000872877,0.0005120176,0.000079922,-0.000011364,-0.000026182,-0.00002536,-0.000022143,-5.484558E-6,1.9337496E-7,-4.952679E-6,-4.539622E-6,-3.661591E-6,-6.488664E-6,-4.866535E-6,-0.000050981,-2.959151E-6
1.3534126367,0.000063289,0.0000642332,0.0000752391,0.0000769744,0.0000757285,0.0000775847,0.000079922,0.000142226,-0.000014747,-0.000025777,-0.000024756,-0.000021125,-5.692539E-6,1.9837519E-7,-3.987864E-6,-3.375378E-6,-2.921126E-6,-4.976308E-6,-3.377081E-6,-3.204395E-6,-9.272802E-6
1.3534126367,-0.000011414,-8.743421E-6,-0.000012564,-0.000012424,-0.000011106,-0.000012015,-0.000011364,-0.000014747,0.0000315733,-2.527956E-6,-7.463106E-6,-7.054864E-6,-3.230287E-7,1.0801374E-8,1.6900527E-6,1.1115461E-6,1.7257932E-6,2.5766196E-6,9.688712E-7,1.7722173E-6,6.0281972E-7
