_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.5566986905,0.3879840643,0.3939290062,0.424510738,0.4333952252,0.3634385092,0.3768711552,0.4042875174,0.3358824179,0.3840177391,0.4076700831,0.4620930651,-0.201307896,0.2309019849,0.977296417,1.7495343713,0.0145191852,-0.000437727,0.0694040412,0.0579894833,0.1224519042,0.0496344397,0.0412651247,0.0895406303,0.0550184157
0.5566986905,0.0000482656,0.0000159496,0.0000159822,0.0000160119,0.0000159429,0.0000160227,0.0000160986,0.0000161544,0.0000162025,0.0000163493,0.0000165187,-3.012517E-6,-3.875434E-6,-2.688826E-6,-1.491898E-6,-1.580162E-6,4.0967148E-8,-7.561004E-7,-1.06696E-6,-1.068302E-6,-1.48258E-6,-1.278999E-6,-7.638035E-7,-1.354979E-6
0.5566986905,0.0000159496,0.0000472672,0.0000163243,0.0000163773,0.0000163265,0.0000164327,0.000016528,0.0000165919,0.0000166508,0.0000168071,0.0000169851,-3.072023E-6,-3.917125E-6,-2.602249E-6,-1.359801E-6,-1.59371E-6,4.1186948E-8,-8.401374E-7,-1.098814E-6,-1.006474E-6,-1.450538E-6,-1.276207E-6,-7.743715E-7,-1.275899E-6
0.5566986905,0.0000159822,0.0000163243,0.0000454746,0.0000164844,0.0000164441,0.0000165681,0.0000166786,0.0000167447,0.0000168118,0.0000169728,0.000017156,-3.161845E-6,-3.988441E-6,-2.448978E-6,-1.146306E-6,-1.583737E-6,4.1020226E-8,-8.980987E-7,-1.197361E-6,-9.824859E-7,-1.448823E-6,-1.206166E-6,-7.818992E-7,-1.183215E-6
0.5566986905,0.0000160119,0.0000163773,0.0000164844,0.0000444272,0.000016554,0.0000166981,0.0000168234,0.0000168941,0.0000169685,0.0000171358,0.0000173236,-3.252093E-6,-4.07004E-6,-2.476919E-6,-1.052938E-6,-1.577652E-6,4.0875904E-8,-9.477023E-7,-1.218846E-6,-1.046923E-6,-1.39527E-6,-1.142016E-6,-7.773784E-7,-1.079825E-6
0.5566986905,0.0000159429,0.0000163265,0.0000164441,0.000016554,0.0000436992,0.0000167121,0.0000168494,0.0000169299,0.0000170125,0.0000171864,0.0000173776,-3.27734E-6,-4.190351E-6,-2.49085E-6,-1.001775E-6,-1.573493E-6,4.0664468E-8,-9.725498E-7,-1.126896E-6,-9.708397E-7,-1.343128E-6,-1.041283E-6,-7.654078E-7,-9.9086E-7
0.5566986905,0.0000160227,0.0000164327,0.0000165681,0.0000166981,0.0000167121,0.0000432971,0.0000170539,0.0000171438,0.0000172361,0.0000174194,0.0000176169,-3.413548E-6,-4.247516E-6,-2.566468E-6,-9.572108E-7,-1.571669E-6,4.0622864E-8,-1.032652E-6,-1.092945E-6,-9.660024E-7,-1.340954E-6,-1.023882E-6,-7.903738E-7,-8.919512E-7
0.5566986905,0.0000160986,0.000016528,0.0000166786,0.0000168234,0.0000168494,0.0000170539,0.0000416371,0.0000173223,0.0000174229,0.0000176146,0.0000178193,-3.535438E-6,-4.403155E-6,-2.555579E-6,-8.921985E-7,-1.554013E-6,4.0112059E-8,-1.089486E-6,-1.091135E-6,-9.748549E-7,-1.400789E-6,-1.031079E-6,-8.387017E-7,-8.459592E-7
0.5566986905,0.0000161544,0.0000165919,0.0000167447,0.0000168941,0.0000169299,0.0000171438,0.0000173223,0.0000408782,0.0000175348,0.0000177343,0.0000179441,-3.590942E-6,-4.55896E-6,-2.746683E-6,-8.981841E-7,-1.556459E-6,4.0165745E-8,-1.105171E-6,-1.032469E-6,-8.826305E-7,-1.409429E-6,-1.047054E-6,-8.675196E-7,-8.161749E-7
0.5566986905,0.0000162025,0.0000166508,0.0000168118,0.0000169685,0.0000170125,0.0000172361,0.0000174229,0.0000175348,0.0000395717,0.0000178539,0.0000180685,-3.656021E-6,-4.693252E-6,-2.89035E-6,-9.038347E-7,-1.553098E-6,3.994789E-8,-1.121721E-6,-1.028771E-6,-8.075016E-7,-1.489036E-6,-1.044766E-6,-8.394399E-7,-7.493932E-7
