Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
360312,year95,0.057630609,0,0,0,0,0,0,0,0,0,0,0.0185006328,0.028874975,0.0142182331,0.0044156176,0.5463598215,8.925819845,0.003144497,0.0295160861,0.0097526588,0.0059170941,0.2960961611,0.0086896912,0.0381391683
360312,year96,0,0.0692011368,0,0,0,0,0,0,0,0,0,0.0228635183,0.0352361287,0.0167854526,0.005178845,0.667540909,11.05525489,0.0036357379,0.0353471436,0.0117481516,0.0073491863,0.3345544972,0.0108877861,0.0463320678
360312,year97,0,0,0.074135749,0,0,0,0,0,0,0,0,0.0251532006,0.0376284997,0.0188392282,0.0055396434,0.7192127934,11.95689014,0.0037078976,0.0362824441,0.0117009703,0.0077682675,0.3566547881,0.0109210906,0.0476892249
360312,year98,0,0,0,0.0794117321,0,0,0,0,0,0,0,0.026959968,0.040462155,0.0208402718,0.0059254202,0.7725499012,12.844420946,0.0042435445,0.0369873887,0.0117037456,0.0078959346,0.3760518662,0.0111514465,0.0484691046
360312,year99,0,0,0,0,0.082697773,0,0,0,0,0,0,0.0283393281,0.042280024,0.022325096,0.0062501388,0.8035535869,13.313084216,0.0047125824,0.0359660516,0.0114595129,0.0082706099,0.3917993295,0.0110237794,0.0476808988
360312,year00,0,0,0,0,0,0.0879099225,0,0,0,0,0,0.0306872932,0.0447056995,0.024642532,0.006647017,0.8537517485,14.105555741,0.0050706055,0.0357190435,0.0104659295,0.0086314083,0.41080508,0.0107406914,0.0474893981
360312,year01,0,0,0,0,0,0,0.0939602345,0,0,0,0,0.0331934546,0.0476170652,0.0276343835,0.0068773729,0.9199443815,15.26486767,0.0052648815,0.0371594618,0.0100829281,0.0091004463,0.4380314838,0.0112846644,0.0487494172
360312,year02,0,0,0,0,0,0,0,0.1017645818,0,0,0,0.0364628433,0.0507865406,0.0314338684,0.0075073825,1.0007215968,16.706337841,0.0063583783,0.0385443727,0.0102050445,0.0100857035,0.4744055152,0.0123559582,0.0540226248
360312,year03,0,0,0,0,0,0,0,0,0.108472657,0,0,0.0394102889,0.0534037168,0.0351611936,0.0079930727,1.0757149359,18.048155487,0.0065221253,0.0388801927,0.0104853571,0.0104104221,0.5091032217,0.012175559,0.054932947
360312,year04,0,0,0,0,0,0,0,0,0,0.1168764848,0,0.0433540931,0.0562096183,0.0398016164,0.0086563867,1.1591454073,19.466673328,0.0072687005,0.0402095961,0.0108766847,0.0114206577,0.5552521148,0.0126501476,0.0604587136
