_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.3522906498,0.1665697864,0.1312752794,0.1376605343,0.116382813,0.0788374236,0.1010997366,0.1192458931,0.089392701,0.0876466507,0.1038492703,0.1143961404,-0.082537871,-0.023084798,-0.062986508,-0.097225685,0.0006170494,-0.00004372,-0.009328136,-0.007771009,-0.002334566,0.0226802006,-0.005054363,-0.009151976,0.0074296504
0.3522906498,0.0000613214,0.0000255407,0.0000245881,0.0000245505,0.000024213,0.0000245915,0.0000248964,0.0000245442,0.0000249377,0.0000249926,0.0000254768,-1.778581E-6,-6.365548E-6,-6.414016E-6,-4.102673E-6,-1.717803E-6,4.6980743E-8,-2.544595E-6,-2.035379E-6,-1.655927E-6,-2.400711E-6,-1.946264E-6,-1.421279E-6,-1.808856E-6
0.3522906498,0.0000255407,0.0000658157,0.0000245811,0.0000245319,0.0000241987,0.0000245738,0.0000248838,0.0000245503,0.000024954,0.0000249914,0.0000254787,-1.668332E-6,-6.638583E-6,-6.726938E-6,-4.653467E-6,-1.745774E-6,4.7886117E-8,-2.607808E-6,-2.011111E-6,-1.390298E-6,-2.303917E-6,-1.945596E-6,-1.348416E-6,-1.859324E-6
0.3522906498,0.0000245881,0.0000245811,0.0000564952,0.0000237219,0.0000234164,0.0000237832,0.0000240602,0.0000237645,0.0000241173,0.0000241652,0.0000246323,-1.892986E-6,-6.185704E-6,-6.100118E-6,-3.789012E-6,-1.763672E-6,4.7555156E-8,-2.328835E-6,-1.878849E-6,-1.289984E-6,-2.114698E-6,-1.682054E-6,-1.103989E-6,-1.786197E-6
0.3522906498,0.0000245505,0.0000245319,0.0000237219,0.0000525868,0.0000234733,0.0000238603,0.0000241525,0.0000238799,0.0000242336,0.0000242965,0.0000247513,-1.975728E-6,-6.264208E-6,-6.255349E-6,-4.055688E-6,-1.781658E-6,4.7590021E-8,-2.273418E-6,-1.707592E-6,-1.135731E-6,-2.134649E-6,-1.766397E-6,-9.80244E-7,-1.568511E-6
0.3522906498,0.000024213,0.0000241987,0.0000234164,0.0000234733,0.0000498547,0.0000236369,0.0000239324,0.0000236954,0.0000240423,0.0000241122,0.0000245556,-1.354316E-6,-6.404981E-6,-6.745994E-6,-4.310246E-6,-1.795588E-6,4.7580982E-8,-1.985461E-6,-1.619121E-6,-9.795322E-7,-2.052415E-6,-1.694388E-6,-1.028121E-6,-1.407243E-6
0.3522906498,0.0000245915,0.0000245738,0.0000237832,0.0000238603,0.0000236369,0.0000454882,0.0000243598,0.0000241368,0.0000244854,0.0000245695,0.0000250243,-1.542682E-6,-6.783023E-6,-7.072304E-6,-4.300696E-6,-1.822444E-6,4.80595E-8,-2.168127E-6,-1.54928E-6,-1.034616E-6,-2.081067E-6,-1.601559E-6,-1.021258E-6,-1.329106E-6
0.3522906498,0.0000248964,0.0000248838,0.0000240602,0.0000241525,0.0000239324,0.0000243598,0.0000515441,0.0000244653,0.0000248224,0.0000249066,0.0000253623,-1.604677E-6,-7.01074E-6,-7.402548E-6,-5.619477E-6,-1.833814E-6,4.8599169E-8,-2.047172E-6,-1.528665E-6,-9.071643E-7,-2.145022E-6,-1.601184E-6,-9.857211E-7,-1.305916E-6
0.3522906498,0.0000245442,0.0000245503,0.0000237645,0.0000238799,0.0000236954,0.0000241368,0.0000244653,0.0000498895,0.0000246345,0.0000247192,0.0000251696,-1.750312E-6,-7.200365E-6,-7.804634E-6,-5.638259E-6,-1.86084E-6,4.879598E-8,-2.036721E-6,-1.364144E-6,-7.661346E-7,-1.995163E-6,-1.549117E-6,-1.057489E-6,-1.174989E-6
0.3522906498,0.0000249377,0.000024954,0.0000241173,0.0000242336,0.0000240423,0.0000244854,0.0000248224,0.0000246345,0.0000504567,0.0000250924,0.0000255513,-1.487482E-6,-7.467333E-6,-8.28846E-6,-5.42183E-6,-1.864017E-6,4.9245096E-8,-2.135499E-6,-1.425884E-6,-6.338851E-7,-2.059989E-6,-1.749931E-6,-1.009555E-6,-1.201618E-6
