_RMSE_,lag_sector0,lag_sector1,lag_sector2,lag_sector3,lag_sector4,lag_sector5,lag_sector6,lag_sector7,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.1565095354,0.0737746306,0.4115741492,0.0754857751,0.0788144953,0.0652911291,0.0660194187,0.0671414649,0.063634918,-0.020974604,-0.040291085,-0.041840132,-0.041189793,0.0006468041,-0.000021439,0.0369795718,-0.003793049,-0.00473167,-0.006775415,-0.003179878,-0.004359716,-0.002497896
0.1565095354,8.2861999E-7,6.5174846E-7,7.6523002E-7,7.5842076E-7,7.4797267E-7,7.6431152E-7,7.5068465E-7,7.6164759E-7,-1.444339E-7,-3.271115E-7,-3.180902E-7,-2.813864E-7,-5.902121E-8,1.6426656E-9,-3.522999E-8,-2.517851E-8,-1.584324E-8,-4.443098E-8,-2.26582E-8,-1.293537E-8,-8.009779E-9
0.1565095354,6.5174846E-7,7.237032E-6,8.8721752E-7,8.3947094E-7,8.7686435E-7,8.0339917E-7,8.0915872E-7,7.7514013E-7,-1.115352E-7,-2.309662E-7,-2.247772E-7,-1.891621E-7,-5.75388E-8,1.6126405E-9,-8.257279E-7,-4.456681E-8,-3.067642E-8,-5.240496E-8,-3.644206E-8,-2.564883E-8,-2.073805E-8
0.1565095354,7.6523002E-7,8.8721752E-7,3.0123794E-6,1.2009825E-6,9.5321092E-7,1.0317981E-6,1.0094745E-6,9.1568305E-7,-1.594658E-7,-3.049367E-7,-2.870338E-7,-2.531621E-7,-5.470772E-8,1.5347612E-9,-7.159344E-8,-2.505298E-7,-6.353409E-8,-6.59983E-8,-5.415955E-8,-4.43389E-8,-2.82627E-8
0.1565095354,7.5842076E-7,8.3947094E-7,1.2009825E-6,6.797925E-6,9.364502E-7,1.0258658E-6,1.0015388E-6,9.373455E-7,-1.580944E-7,-3.008557E-7,-2.941546E-7,-2.616168E-7,-5.043969E-8,1.418876E-9,-6.945703E-8,-7.787715E-8,-5.888933E-7,-6.697999E-8,-5.662639E-8,-4.600446E-8,-3.377804E-8
0.1565095354,7.4797267E-7,8.7686435E-7,9.5321092E-7,9.364502E-7,5.86538E-6,9.2039248E-7,1.0031717E-6,9.2498598E-7,-1.412514E-7,-3.018416E-7,-2.875524E-7,-2.484205E-7,-5.430114E-8,1.5226975E-9,-7.187189E-8,-5.064696E-8,-3.964103E-8,-5.697078E-7,-4.450427E-8,-4.448363E-8,-3.21824E-8
0.1565095354,7.6431152E-7,8.0339917E-7,1.0317981E-6,1.0258658E-6,9.2039248E-7,3.3175388E-6,1.071242E-6,9.446209E-7,-1.51846E-7,-3.311469E-7,-3.112979E-7,-2.634855E-7,-5.294732E-8,1.4709414E-9,-5.747311E-8,-5.743717E-8,-4.629469E-8,-6.349449E-8,-2.851068E-7,-5.110982E-8,-3.124117E-8
0.1565095354,7.5068465E-7,8.0915872E-7,1.0094745E-6,1.0015388E-6,1.0031717E-6,1.071242E-6,6.4832179E-6,9.7058114E-7,-1.44264E-7,-3.216815E-7,-3.142025E-7,-2.681404E-7,-5.246786E-8,1.4970373E-9,-6.250105E-8,-5.86117E-8,-4.718891E-8,-8.066644E-8,-6.323324E-8,-6.477215E-7,-3.755728E-8
0.1565095354,7.6164759E-7,7.7514013E-7,9.1568305E-7,9.373455E-7,9.2498598E-7,9.446209E-7,9.7058114E-7,1.7479759E-6,-1.863401E-7,-3.179212E-7,-3.072117E-7,-2.538808E-7,-5.46707E-8,1.5345949E-9,-5.062771E-8,-4.362825E-8,-3.777196E-8,-6.277462E-8,-4.395777E-8,-4.032189E-8,-1.158236E-7
0.1565095354,-1.444339E-7,-1.115352E-7,-1.594658E-7,-1.580944E-7,-1.412514E-7,-1.51846E-7,-1.44264E-7,-1.863401E-7,3.978052E-7,-3.096271E-8,-9.187938E-8,-8.508345E-8,-3.47856E-9,1.116989E-10,2.0887504E-8,1.3733737E-8,2.1429661E-8,3.1514353E-8,1.2016721E-8,2.1705985E-8,6.6852619E-9
0.1565095354,-3.271115E-7,-2.309662E-7,-3.049367E-7,-3.008557E-7,-3.018416E-7,-3.311469E-7,-3.216815E-7,-3.179212E-7,-3.096271E-8,5.3861772E-7,3.4175398E-7,3.3286179E-7,3.1432636E-9,4.236226E-11,6.6749172E-9,-6.633349E-9,-1.208353E-8,6.5050729E-9,-1.271866E-8,-8.452882E-9,-6.356098E-9
0.1565095354,-3.180902E-7,-2.247772E-7,-2.870338E-7,-2.941546E-7,-2.875524E-7,-3.112979E-7,-3.142025E-7,-3.072117E-7,-9.187938E-8,3.4175398E-7,8.0143381E-7,3.82854E-7,5.5948867E-9,2.723169E-11,4.6581683E-9,-3.859922E-9,-1.754119E-8,7.6696714E-9,-1.895183E-8,-1.382966E-8,-1.786917E-8
0.1565095354,-2.813864E-7,-1.891621E-7,-2.531621E-7,-2.616168E-7,-2.484205E-7,-2.634855E-7,-2.681404E-7,-2.538808E-7,-8.508345E-8,3.3286179E-7,3.82854E-7,9.7084676E-7,1.714038E-9,9.669348E-11,5.9606649E-9,-1.954351E-9,-1.83138E-8,9.5122757E-9,-1.036367E-8,-1.231122E-8,-2.751305E-8
0.1565095354,-5.902121E-8,-5.75388E-8,-5.470772E-8,-5.043969E-8,-5.430114E-8,-5.294732E-8,-5.246786E-8,-5.46707E-8,-3.47856E-9,3.1432636E-9,5.5948867E-9,1.714038E-9,1.3811237E-8,-4.61093E-10,-1.670554E-9,-1.693206E-9,-2.849663E-9,-2.263655E-9,-1.20752E-9,-3.132064E-9,-2.211373E-9
0.1565095354,1.6426656E-9,1.6126405E-9,1.5347612E-9,1.418876E-9,1.5226975E-9,1.4709414E-9,1.4970373E-9,1.5345949E-9,1.116989E-10,4.236226E-11,2.723169E-11,9.669348E-11,-4.61093E-10,1.714609E-11,3.786235E-11,4.186369E-11,7.15728E-11,5.117323E-11,3.063721E-11,6.706792E-11,3.763362E-11
0.1565095354,-3.522999E-8,-8.257279E-7,-7.159344E-8,-6.945703E-8,-7.187189E-8,-5.747311E-8,-6.250105E-8,-5.062771E-8,2.0887504E-8,6.6749172E-9,4.6581683E-9,5.9606649E-9,-1.670554E-9,3.786235E-11,2.2052227E-7,7.4673332E-9,7.5710496E-9,7.2924627E-9,6.423015E-9,7.4061708E-9,5.5907934E-9
0.1565095354,-2.517851E-8,-4.456681E-8,-2.505298E-7,-7.787715E-8,-5.064696E-8,-5.743717E-8,-5.86117E-8,-4.362825E-8,1.3733737E-8,-6.633349E-9,-3.859922E-9,-1.954351E-9,-1.693206E-9,4.186369E-11,7.4673332E-9,4.2973221E-8,8.3702413E-9,7.5888611E-9,7.2432088E-9,7.9975691E-9,5.9822764E-9
0.1565095354,-1.584324E-8,-3.067642E-8,-6.353409E-8,-5.888933E-7,-3.964103E-8,-4.629469E-8,-4.718891E-8,-3.777196E-8,2.1429661E-8,-1.208353E-8,-1.754119E-8,-1.83138E-8,-2.849663E-9,7.15728E-11,7.5710496E-9,8.3702413E-9,9.8735634E-8,7.9107806E-9,7.6117151E-9,8.4390582E-9,6.9462868E-9
0.1565095354,-4.443098E-8,-5.240496E-8,-6.59983E-8,-6.697999E-8,-5.697078E-7,-6.349449E-8,-8.066644E-8,-6.277462E-8,3.1514353E-8,6.5050729E-9,7.6696714E-9,9.5122757E-9,-2.263655E-9,5.117323E-11,7.2924627E-9,7.5888611E-9,7.9107806E-9,1.3628475E-7,6.9545597E-9,9.5113523E-9,6.2030569E-9
0.1565095354,-2.26582E-8,-3.644206E-8,-5.415955E-8,-5.662639E-8,-4.450427E-8,-2.851068E-7,-6.323324E-8,-4.395777E-8,1.2016721E-8,-1.271866E-8,-1.895183E-8,-1.036367E-8,-1.20752E-9,3.063721E-11,6.423015E-9,7.2432088E-9,7.6117151E-9,6.9545597E-9,5.6231587E-8,8.4736504E-9,6.4246187E-9
0.1565095354,-1.293537E-8,-2.564883E-8,-4.43389E-8,-4.600446E-8,-4.448363E-8,-5.110982E-8,-6.477215E-7,-4.032189E-8,2.1705985E-8,-8.452882E-9,-1.382966E-8,-1.231122E-8,-3.132064E-9,6.706792E-11,7.4061708E-9,7.9975691E-9,8.4390582E-9,9.5113523E-9,8.4736504E-9,1.0995702E-7,7.5152572E-9
0.1565095354,-8.009779E-9,-2.073805E-8,-2.82627E-8,-3.377804E-8,-3.21824E-8,-3.124117E-8,-3.755728E-8,-1.158236E-7,6.6852619E-9,-6.356098E-9,-1.786917E-8,-2.751305E-8,-2.211373E-9,3.763362E-11,5.5907934E-9,5.9822764E-9,6.9462868E-9,6.2030569E-9,6.4246187E-9,7.5152572E-9,2.1922839E-8
