_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.1484659009,0.0221173361,0.022309951,0.0202598964,0.0181882561,0.016757021,0.0158955709,0.0160842221,0.0157015755,0.0154624306,0.0162743112,0.0177497459,-0.008671989,0.003850105,0.004168207,0.0018572857,-0.000583894,-6.871331E-6,0.0002178153,0.0000131974,0.0002223522,0.0004138547,0.0005992061,0.0950076328,0.0001355263
0.1484659009,1.2468687E-7,5.2609043E-8,5.301432E-8,5.3427665E-8,5.3772322E-8,5.413201E-8,5.4540813E-8,5.4981188E-8,5.5460607E-8,5.6005106E-8,5.6540861E-8,-8.937488E-9,-2.337535E-8,-2.375452E-8,-2.166716E-8,-3.67031E-9,9.397229E-11,-4.073512E-9,-2.47984E-9,-1.958234E-9,-4.037439E-9,-2.144203E-9,-1.752409E-9,-1.251177E-9
0.1484659009,5.2609043E-8,1.2191492E-7,5.3478021E-8,5.3902224E-8,5.4257788E-8,5.4628366E-8,5.5047839E-8,5.5499132E-8,5.5989427E-8,5.6544305E-8,5.7090954E-8,-8.945873E-9,-2.366333E-8,-2.415303E-8,-2.189134E-8,-3.695166E-9,9.409886E-11,-4.164342E-9,-2.466697E-9,-1.910263E-9,-4.056547E-9,-2.163898E-9,-1.740859E-9,-1.237871E-9
0.1484659009,5.301432E-8,5.3478021E-8,1.1941906E-7,5.4338018E-8,5.470449E-8,5.508586E-8,5.5515779E-8,5.5977642E-8,5.6478398E-8,5.7042985E-8,5.7599987E-8,-8.947159E-9,-2.394769E-8,-2.454359E-8,-2.211256E-8,-3.719362E-9,9.421392E-11,-4.238836E-9,-2.447686E-9,-1.852132E-9,-4.07925E-9,-2.178378E-9,-1.726244E-9,-1.219322E-9
0.1484659009,5.3427665E-8,5.3902224E-8,5.4338018E-8,1.1737511E-7,5.5163353E-8,5.5556736E-8,5.5998217E-8,5.6471671E-8,5.6983892E-8,5.7558978E-8,5.8127439E-8,-8.934901E-9,-2.421798E-8,-2.494495E-8,-2.235153E-8,-3.748928E-9,9.439838E-11,-4.312513E-9,-2.420582E-9,-1.79037E-9,-4.087035E-9,-2.191897E-9,-1.702306E-9,-1.193985E-9
0.1484659009,5.3772322E-8,5.4257788E-8,5.470449E-8,5.5163353E-8,1.1543259E-7,5.5960663E-8,5.6413935E-8,5.6898933E-8,5.7422425E-8,5.800732E-8,5.8586669E-8,-8.905343E-9,-2.450431E-8,-2.53831E-8,-2.262387E-8,-3.774269E-9,9.446369E-11,-4.37815E-9,-2.374985E-9,-1.71159E-9,-4.091899E-9,-2.191601E-9,-1.66656E-9,-1.160563E-9
0.1484659009,5.413201E-8,5.4628366E-8,5.508586E-8,5.5556736E-8,5.5960663E-8,1.1383555E-7,5.6844224E-8,5.7340878E-8,5.7875829E-8,5.8470982E-8,5.9061622E-8,-8.867971E-9,-2.477457E-8,-2.583062E-8,-2.290188E-8,-3.800482E-9,9.455935E-11,-4.450213E-9,-2.335406E-9,-1.636874E-9,-4.081305E-9,-2.195561E-9,-1.632829E-9,-1.131664E-9
0.1484659009,5.4540813E-8,5.5047839E-8,5.5515779E-8,5.5998217E-8,5.6413935E-8,5.6844224E-8,1.1261261E-7,5.7829186E-8,5.8375748E-8,5.8981863E-8,5.9584255E-8,-8.841193E-9,-2.503199E-8,-2.627146E-8,-2.317877E-8,-3.825511E-9,9.462437E-11,-4.527667E-9,-2.314034E-9,-1.58105E-9,-4.082299E-9,-2.214343E-9,-1.606861E-9,-1.111266E-9
0.1484659009,5.4981188E-8,5.5499132E-8,5.5977642E-8,5.6471671E-8,5.6898933E-8,5.7340878E-8,5.7829186E-8,1.116291E-7,5.8909092E-8,5.95277E-8,6.0143073E-8,-8.830868E-9,-2.528156E-8,-2.672654E-8,-2.344234E-8,-3.840294E-9,9.431461E-11,-4.608806E-9,-2.308529E-9,-1.546745E-9,-4.103321E-9,-2.252164E-9,-1.592999E-9,-1.10136E-9
0.1484659009,5.5460607E-8,5.5989427E-8,5.6478398E-8,5.6983892E-8,5.7422425E-8,5.7875829E-8,5.8375748E-8,5.8909092E-8,1.1102667E-7,6.0111953E-8,6.0740503E-8,-8.813961E-9,-2.552906E-8,-2.717902E-8,-2.371269E-8,-3.859627E-9,9.415588E-11,-4.693175E-9,-2.309311E-9,-1.516931E-9,-4.122551E-9,-2.292833E-9,-1.582566E-9,-1.095946E-9
0.1484659009,5.6005106E-8,5.6544305E-8,5.7042985E-8,5.7558978E-8,5.800732E-8,5.8470982E-8,5.8981863E-8,5.95277E-8,6.0111953E-8,1.1076328E-7,6.1400295E-8,-8.805508E-9,-2.573874E-8,-2.761268E-8,-2.393757E-8,-3.873715E-9,9.387266E-11,-4.784417E-9,-2.332169E-9,-1.513535E-9,-4.152435E-9,-2.363683E-9,-1.587581E-9,-1.117557E-9
0.1484659009,5.6540861E-8,5.7090954E-8,5.7599987E-8,5.8127439E-8,5.8586669E-8,5.9061622E-8,5.9584255E-8,6.0143073E-8,6.0740503E-8,6.1400295E-8,1.1082176E-7,-8.776296E-9,-2.594581E-8,-2.803577E-8,-2.41477E-8,-3.898271E-9,9.378311E-11,-4.837662E-9,-2.343986E-9,-1.498565E-9,-4.151183E-9,-2.421032E-9,-1.575596E-9,-1.12542E-9
0.1484659009,-8.937488E-9,-8.945873E-9,-8.947159E-9,-8.934901E-9,-8.905343E-9,-8.867971E-9,-8.841193E-9,-8.830868E-9,-8.813961E-9,-8.805508E-9,-8.776296E-9,2.5255558E-8,-1.562419E-9,-5.352079E-9,-5.048445E-9,-1.79104E-10,5.271949E-12,1.3767482E-9,6.55639E-10,1.1979552E-9,2.0228281E-9,5.5842E-10,1.3202246E-9,-3.35614E-11
0.1484659009,-2.337535E-8,-2.366333E-8,-2.394769E-8,-2.421798E-8,-2.450431E-8,-2.477457E-8,-2.503199E-8,-2.528156E-8,-2.552906E-8,-2.573874E-8,-2.594581E-8,-1.562419E-9,3.7402831E-8,2.5199353E-8,2.4380336E-8,1.629481E-10,2.99202E-12,1.8703707E-9,-2.12218E-10,-5.31041E-10,8.817322E-10,-8.05528E-10,-4.38277E-10,-2.79606E-10
0.1484659009,-2.375452E-8,-2.415303E-8,-2.454359E-8,-2.494495E-8,-2.53831E-8,-2.583062E-8,-2.627146E-8,-2.672654E-8,-2.717902E-8,-2.761268E-8,-2.803577E-8,-5.352079E-9,2.5199353E-8,5.1789795E-8,2.7541332E-8,4.899505E-10,-2.84632E-12,1.9305709E-9,7.834892E-11,-9.3197E-10,1.1020665E-9,-1.093724E-9,-7.37658E-10,-9.06514E-10
0.1484659009,-2.166716E-8,-2.189134E-8,-2.211256E-8,-2.235153E-8,-2.262387E-8,-2.290188E-8,-2.317877E-8,-2.344234E-8,-2.371269E-8,-2.393757E-8,-2.41477E-8,-5.048445E-9,2.4380336E-8,2.7541332E-8,6.5790128E-8,2.719424E-10,-5.55492E-13,1.8891741E-9,1.902591E-10,-1.054216E-9,1.1899156E-9,-4.59539E-10,-5.91217E-10,-1.418623E-9
0.1484659009,-3.67031E-9,-3.695166E-9,-3.719362E-9,-3.748928E-9,-3.774269E-9,-3.800482E-9,-3.825511E-9,-3.840294E-9,-3.859627E-9,-3.873715E-9,-3.898271E-9,-1.79104E-10,1.629481E-10,4.899505E-10,2.719424E-10,7.652079E-10,-2.28644E-11,-8.55691E-11,-8.15095E-11,-1.24366E-10,-1.11828E-10,-3.83313E-11,-1.46233E-10,-1.20607E-10
0.1484659009,9.397229E-11,9.409886E-11,9.421392E-11,9.439838E-11,9.446369E-11,9.455935E-11,9.462437E-11,9.431461E-11,9.415588E-11,9.387266E-11,9.378311E-11,5.271949E-12,2.99202E-12,-2.84632E-12,-5.55492E-13,-2.28644E-11,7.55714E-13,2.106988E-12,2.085491E-12,2.937001E-12,2.480575E-12,1.127149E-12,2.953482E-12,2.119413E-12
0.1484659009,-4.073512E-9,-4.164342E-9,-4.238836E-9,-4.312513E-9,-4.37815E-9,-4.450213E-9,-4.527667E-9,-4.608806E-9,-4.693175E-9,-4.784417E-9,-4.837662E-9,1.3767482E-9,1.8703707E-9,1.9305709E-9,1.8891741E-9,-8.55691E-11,2.106988E-12,5.38571E-9,3.928302E-10,3.82018E-10,6.201402E-10,4.015963E-10,4.370018E-10,3.65689E-10
0.1484659009,-2.47984E-9,-2.466697E-9,-2.447686E-9,-2.420582E-9,-2.374985E-9,-2.335406E-9,-2.314034E-9,-2.308529E-9,-2.309311E-9,-2.332169E-9,-2.343986E-9,6.55639E-10,-2.12218E-10,7.834892E-11,1.902591E-10,-8.15095E-11,2.085491E-12,3.928302E-10,1.5483861E-9,2.735609E-10,4.478326E-10,3.413119E-10,3.588265E-10,3.332931E-10
0.1484659009,-1.958234E-9,-1.910263E-9,-1.852132E-9,-1.79037E-9,-1.71159E-9,-1.636874E-9,-1.58105E-9,-1.546745E-9,-1.516931E-9,-1.513535E-9,-1.498565E-9,1.1979552E-9,-5.31041E-10,-9.3197E-10,-1.054216E-9,-1.24366E-10,2.937001E-12,3.82018E-10,2.735609E-10,3.6568536E-9,4.396395E-10,3.472803E-10,3.787295E-10,3.436603E-10
0.1484659009,-4.037439E-9,-4.056547E-9,-4.07925E-9,-4.087035E-9,-4.091899E-9,-4.081305E-9,-4.082299E-9,-4.103321E-9,-4.122551E-9,-4.152435E-9,-4.151183E-9,2.0228281E-9,8.817322E-10,1.1020665E-9,1.1899156E-9,-1.11828E-10,2.480575E-12,6.201402E-10,4.478326E-10,4.396395E-10,5.341515E-9,4.262187E-10,4.656991E-10,3.646036E-10
0.1484659009,-2.144203E-9,-2.163898E-9,-2.178378E-9,-2.191897E-9,-2.191601E-9,-2.195561E-9,-2.214343E-9,-2.252164E-9,-2.292833E-9,-2.363683E-9,-2.421032E-9,5.5842E-10,-8.05528E-10,-1.093724E-9,-4.59539E-10,-3.83313E-11,1.127149E-12,4.015963E-10,3.413119E-10,3.472803E-10,4.262187E-10,1.8475399E-9,3.457448E-10,3.521209E-10
0.1484659009,-1.752409E-9,-1.740859E-9,-1.726244E-9,-1.702306E-9,-1.66656E-9,-1.632829E-9,-1.606861E-9,-1.592999E-9,-1.582566E-9,-1.587581E-9,-1.575596E-9,1.3202246E-9,-4.38277E-10,-7.37658E-10,-5.91217E-10,-1.46233E-10,2.953482E-12,4.370018E-10,3.588265E-10,3.787295E-10,4.656991E-10,3.457448E-10,2.8085346E-9,3.485272E-10
0.1484659009,-1.251177E-9,-1.237871E-9,-1.219322E-9,-1.193985E-9,-1.160563E-9,-1.131664E-9,-1.111266E-9,-1.10136E-9,-1.095946E-9,-1.117557E-9,-1.12542E-9,-3.35614E-11,-2.79606E-10,-9.06514E-10,-1.418623E-9,-1.20607E-10,2.119413E-12,3.65689E-10,3.332931E-10,3.436603E-10,3.646036E-10,3.521209E-10,3.485272E-10,7.545142E-10
