_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.5480353723,0.7184235557,0.7460374215,0.7659719045,0.8056579753,0.7272662676,0.741744533,0.7299867985,0.6314584448,0.6527692091,0.6678199512,0.7078260885,-0.24810179,0.1820095439,0.4971633555,1.3639513727,0.0162309453,-0.000266075,0.009153976,0.0201345317,0.0679285687,0.0688662976,0.0122650647,0.0479781205,0.03118212
0.5480353723,0.0000482092,0.0000188918,0.0000187423,0.0000187575,0.0000187384,0.0000186724,0.0000187167,0.0000187201,0.0000190748,0.0000191724,0.0000192418,-1.659874E-6,-5.036128E-6,-4.746044E-6,-3.791714E-6,-1.520903E-6,4.0650467E-8,-1.76079E-6,-1.442112E-6,-1.136813E-6,-1.159688E-6,-1.380294E-6,-7.896118E-7,-1.442553E-6
0.5480353723,0.0000188918,0.0000456799,0.0000186793,0.0000187062,0.0000187014,0.0000186466,0.0000186942,0.0000187058,0.0000190621,0.0000191646,0.0000192347,-1.599833E-6,-5.15187E-6,-4.902449E-6,-3.810216E-6,-1.532269E-6,4.0748019E-8,-1.707998E-6,-1.392978E-6,-1.063376E-6,-1.133608E-6,-1.360716E-6,-7.843157E-7,-1.343922E-6
0.5480353723,0.0000187423,0.0000186793,0.0000438305,0.0000186011,0.0000186126,0.0000185709,0.0000186197,0.0000186387,0.0000189964,0.0000191026,0.0000191737,-1.446997E-6,-5.319077E-6,-5.119133E-6,-3.919874E-6,-1.548277E-6,4.1209654E-8,-1.55513E-6,-1.334724E-6,-9.681101E-7,-1.09799E-6,-1.302848E-6,-8.18769E-7,-1.253468E-6
0.5480353723,0.0000187575,0.0000187062,0.0000186011,0.0000426445,0.0000186821,0.0000186526,0.0000187044,0.0000187293,0.000019089,0.0000191991,0.000019273,-1.529063E-6,-5.540991E-6,-5.316353E-6,-4.086508E-6,-1.570958E-6,4.176108E-8,-1.550231E-6,-1.270177E-6,-9.413722E-7,-1.065149E-6,-1.307919E-6,-8.30972E-7,-1.169077E-6
0.5480353723,0.0000187384,0.0000187014,0.0000186126,0.0000186821,0.0000455673,0.0000187248,0.000018784,0.0000188223,0.0000191942,0.0000193128,0.0000193899,-1.648093E-6,-5.825035E-6,-5.737174E-6,-4.72088E-6,-1.582331E-6,4.2009245E-8,-1.466177E-6,-1.172114E-6,-7.957714E-7,-1.057055E-6,-1.267224E-6,-7.624013E-7,-1.065197E-6
0.5480353723,0.0000186724,0.0000186466,0.0000185709,0.0000186526,0.0000187248,0.0000448601,0.000018787,0.0000188319,0.0000192096,0.0000193319,0.0000194114,-1.592463E-6,-6.017248E-6,-6.071634E-6,-4.620447E-6,-1.588084E-6,4.2074365E-8,-1.449008E-6,-1.094164E-6,-7.461876E-7,-1.033676E-6,-1.249797E-6,-8.133327E-7,-9.989705E-7
0.5480353723,0.0000187167,0.0000186942,0.0000186197,0.0000187044,0.000018784,0.000018787,0.0000433878,0.0000189074,0.0000192945,0.0000194206,0.0000195026,-1.624136E-6,-6.149161E-6,-6.30127E-6,-4.493889E-6,-1.580377E-6,4.1762241E-8,-1.496008E-6,-1.068658E-6,-6.752708E-7,-1.047188E-6,-1.26157E-6,-7.696214E-7,-9.889563E-7
0.5480353723,0.0000187201,0.0000187058,0.0000186387,0.0000187293,0.0000188223,0.0000188319,0.0000189074,0.0000431304,0.000019361,0.0000194917,0.0000195738,-1.528432E-6,-6.283682E-6,-6.527762E-6,-4.66704E-6,-1.579234E-6,4.1542027E-8,-1.489632E-6,-1.03997E-6,-6.202878E-7,-1.052885E-6,-1.205358E-6,-7.474957E-7,-9.30745E-7
0.5480353723,0.0000190748,0.0000190621,0.0000189964,0.000019089,0.0000191942,0.0000192096,0.0000192945,0.000019361,0.0000455953,0.000019918,0.0000200017,-1.500117E-6,-6.565192E-6,-7.00312E-6,-4.686217E-6,-1.57883E-6,4.1521951E-8,-1.519167E-6,-1.028282E-6,-5.929427E-7,-1.120173E-6,-1.202946E-6,-7.639977E-7,-9.433611E-7
0.5480353723,0.0000191724,0.0000191646,0.0000191026,0.0000191991,0.0000193128,0.0000193319,0.0000194206,0.0000194917,0.000019918,0.0000448098,0.0000201459,-1.42482E-6,-6.672447E-6,-7.231373E-6,-4.813533E-6,-1.584649E-6,4.1485787E-8,-1.492022E-6,-1.025462E-6,-5.369041E-7,-1.12195E-6,-1.227972E-6,-7.198096E-7,-9.197774E-7
0.5480353723,0.0000192418,0.0000192347,0.0000191737,0.000019273,0.0000193899,0.0000194114,0.0000195026,0.0000195738,0.0000200017,0.0000201459,0.0000436528,-1.311393E-6,-6.807156E-6,-7.383423E-6,-4.919741E-6,-1.591313E-6,4.156069E-8,-1.487774E-6,-9.902353E-7,-5.080942E-7,-1.105228E-6,-1.254343E-6,-6.670272E-7,-9.426031E-7
0.5480353723,-1.659874E-6,-1.599833E-6,-1.446997E-6,-1.529063E-6,-1.648093E-6,-1.592463E-6,-1.624136E-6,-1.528432E-6,-1.500117E-6,-1.42482E-6,-1.311393E-6,0.0000441286,-5.594819E-7,-8.123443E-6,-0.000011078,-2.281212E-8,1.0742423E-9,3.1391618E-7,2.5002455E-7,3.7077979E-7,1.0368762E-7,-2.694921E-7,3.268369E-7,-1.526095E-7
0.5480353723,-5.036128E-6,-5.15187E-6,-5.319077E-6,-5.540991E-6,-5.825035E-6,-6.017248E-6,-6.149161E-6,-6.283682E-6,-6.565192E-6,-6.672447E-6,-6.807156E-6,-5.594819E-7,0.0000113283,6.0121847E-6,5.5640465E-6,7.5164741E-8,-5.16548E-10,1.5858381E-7,-2.255286E-7,-3.871659E-7,5.780164E-8,-3.915072E-7,-2.724798E-7,-1.741925E-7
0.5480353723,-4.746044E-6,-4.902449E-6,-5.119133E-6,-5.316353E-6,-5.737174E-6,-6.071634E-6,-6.30127E-6,-6.527762E-6,-7.00312E-6,-7.231373E-6,-7.383423E-6,-8.123443E-6,6.0121847E-6,0.0000314434,7.9775821E-6,2.3631476E-7,-3.511679E-9,1.4789333E-7,-2.026536E-7,-8.939019E-7,-1.41871E-7,-8.026799E-7,-7.987521E-7,-5.313183E-7
0.5480353723,-3.791714E-6,-3.810216E-6,-3.919874E-6,-4.086508E-6,-4.72088E-6,-4.620447E-6,-4.493889E-6,-4.66704E-6,-4.686217E-6,-4.813533E-6,-4.919741E-6,-0.000011078,5.5640465E-6,7.9775821E-6,0.0000589923,1.2286201E-7,-1.790078E-9,1.5087055E-7,-8.839394E-8,-6.87614E-7,-3.152249E-7,-2.654777E-7,-5.167137E-7,-5.329373E-7
0.5480353723,-1.520903E-6,-1.532269E-6,-1.548277E-6,-1.570958E-6,-1.582331E-6,-1.588084E-6,-1.580377E-6,-1.579234E-6,-1.57883E-6,-1.584649E-6,-1.591313E-6,-2.281212E-8,7.5164741E-8,2.3631476E-7,1.2286201E-7,3.395088E-7,-1.028822E-8,-4.208128E-8,-5.23072E-8,-7.605059E-8,-6.129398E-8,-3.03824E-8,-8.559518E-8,-5.755072E-8
0.5480353723,4.0650467E-8,4.0748019E-8,4.1209654E-8,4.176108E-8,4.2009245E-8,4.2074365E-8,4.1762241E-8,4.1542027E-8,4.1521951E-8,4.1485787E-8,4.156069E-8,1.0742423E-9,-5.16548E-10,-3.511679E-9,-1.790078E-9,-1.028822E-8,3.437735E-10,9.853915E-10,1.4609157E-9,1.926494E-9,1.1445934E-9,1.0302657E-9,2.0541636E-9,1.355543E-9
0.5480353723,-1.76079E-6,-1.707998E-6,-1.55513E-6,-1.550231E-6,-1.466177E-6,-1.449008E-6,-1.496008E-6,-1.489632E-6,-1.519167E-6,-1.492022E-6,-1.487774E-6,3.1391618E-7,1.5858381E-7,1.4789333E-7,1.5087055E-7,-4.208128E-8,9.853915E-10,4.9653305E-6,1.3553281E-7,1.984992E-7,1.978682E-7,1.8851971E-7,2.1018993E-7,2.0983207E-7
0.5480353723,-1.442112E-6,-1.392978E-6,-1.334724E-6,-1.270177E-6,-1.172114E-6,-1.094164E-6,-1.068658E-6,-1.03997E-6,-1.028282E-6,-1.025462E-6,-9.902353E-7,2.5002455E-7,-2.255286E-7,-2.026536E-7,-8.839394E-8,-5.23072E-8,1.4609157E-9,1.3553281E-7,1.6618565E-6,6.2040048E-8,1.8690076E-7,1.4383501E-7,1.766034E-7,1.8226724E-7
0.5480353723,-1.136813E-6,-1.063376E-6,-9.681101E-7,-9.413722E-7,-7.957714E-7,-7.461876E-7,-6.752708E-7,-6.202878E-7,-5.929427E-7,-5.369041E-7,-5.080942E-7,3.7077979E-7,-3.871659E-7,-8.939019E-7,-6.87614E-7,-7.605059E-8,1.926494E-9,1.984992E-7,6.2040048E-8,4.5670139E-6,1.8097124E-7,1.6963264E-7,1.9471919E-7,1.749403E-7
0.5480353723,-1.159688E-6,-1.133608E-6,-1.09799E-6,-1.065149E-6,-1.057055E-6,-1.033676E-6,-1.047188E-6,-1.052885E-6,-1.120173E-6,-1.12195E-6,-1.105228E-6,1.0368762E-7,5.780164E-8,-1.41871E-7,-3.152249E-7,-6.129398E-8,1.1445934E-9,1.978682E-7,1.8690076E-7,1.8097124E-7,3.7632606E-7,1.8885376E-7,1.9073344E-7,1.6807293E-7
0.5480353723,-1.380294E-6,-1.360716E-6,-1.302848E-6,-1.307919E-6,-1.267224E-6,-1.249797E-6,-1.26157E-6,-1.205358E-6,-1.202946E-6,-1.227972E-6,-1.254343E-6,-2.694921E-7,-3.915072E-7,-8.026799E-7,-2.654777E-7,-3.03824E-8,1.0302657E-9,1.8851971E-7,1.4383501E-7,1.6963264E-7,1.8885376E-7,2.4160856E-6,1.3572043E-7,1.7845239E-7
0.5480353723,-7.896118E-7,-7.843157E-7,-8.18769E-7,-8.30972E-7,-7.624013E-7,-8.133327E-7,-7.696214E-7,-7.474957E-7,-7.639977E-7,-7.198096E-7,-6.670272E-7,3.268369E-7,-2.724798E-7,-7.987521E-7,-5.167137E-7,-8.559518E-8,2.0541636E-9,2.1018993E-7,1.766034E-7,1.9471919E-7,1.9073344E-7,1.3572043E-7,3.3338306E-6,1.7866473E-7
0.5480353723,-1.442553E-6,-1.343922E-6,-1.253468E-6,-1.169077E-6,-1.065197E-6,-9.989705E-7,-9.889563E-7,-9.30745E-7,-9.433611E-7,-9.197774E-7,-9.426031E-7,-1.526095E-7,-1.741925E-7,-5.313183E-7,-5.329373E-7,-5.755072E-8,1.355543E-9,2.0983207E-7,1.8226724E-7,1.749403E-7,1.6807293E-7,1.7845239E-7,1.7866473E-7,1.0108056E-6
