2.2242	2.4051001	2.3613999	2.3943	2.2056999	2.3248	2.4131	2.4416001	2.4626	2.2869999	2.4026	2.2602999	2.3743999	2.5007999	2.5074	2.3789999	2.3504	2.448	2.4496	2.3738	2.4698	2.3394001	2.5569999	2.5462999	2.3671	2.3613999	2.4131999	2.3634	2.4308	2.2849	2.4832001	2.6071	2.5237	2.5446	2.2286999	2.5767	2.4978001	2.4484999	2.346	2.2103	2.2925999	2.3568001	2.3504	2.6284001	2.5483999	2.4202001	2.4726	2.2577	2.2818	2.3822	2.3922999	2.3773	2.4063001	2.3917999	2.4149001	2.5394001	2.5675001	2.2969999	2.3464999	2.4100001	2.3074	2.4133999	2.2597001	2.3194001	2.2398	2.3877001	2.5569999	2.3697	2.4459	2.5335	2.3209	2.391	2.3213999	2.4474001	2.3989999	2.4649	2.4721999	2.3712001	2.4244001	2.3903999	2.5538001	2.4819	2.4807	2.3517001	2.3815	2.3431001	2.4102001	2.2715001	2.2739	2.5362	2.3666	2.3313	2.5148001	2.2695	2.5367	2.2042	2.414	2.4505999	2.5211999	2.2628	2.5225
.34494999	.49579999	.41012999	.40873	.32031	.49123999	.45554	.35461	.38011	.36208999	.44400001	.35383001	.32074001	.35620001	.43595001	.48682001	.39197001	.39324999	.40026999	.40336999	.41607001	.44023001	.39081001	.45072001	.37211001	.46079001	.44303	.41525999	.29216999	.35947001	.44393	.41369	.41038001	.45344001	.33423999	.39212	.44185999	.29519001	.37209001	.33763	.37851	.32756001	.35804999	.43814	.41441	.50019002	.41288	.38242999	.45017001	.39037001	.42727	.35115001	.4082	.41631001	.45726001	.45287001	.43498999	.52504998	.50825	.41453999	.51427001	.49836999	.33568999	.39893001	.44898	.33665001	.48278001	.39032999	.41262001	.41455999	.50836998	.37540999	.32293999	.49517	.38141999	.42183	.38238999	.39526001	.40316999	.50150001	.41736999	.41047001	.49557999	.42478001	.35240999	.42772999	.39647999	.39129999	.36070001	.44977	.22031	.29655001	.42932999	.44060001	.42625999	.32706001	.42129999	.35095	.39921999	.43757999	.50156999
.59858	.69436997	.60254002	.64094001	.59815001	.68566	.64908999	.57865	.62661999	.56532001	.67026001	.54312003	.51402998	.53767002	.62053001	.68155998	.63393003	.60462999	.61859	.66860002	.63832003	.61563998	.63480002	.68612999	.58758003	.65639001	.67831999	.63187999	.52039999	.55040997	.64318001	.58677	.64692998	.65420002	.61985999	.62202001	.60987997	.59929001	.61341	.60563999	.65147001	.54984999	.60905999	.63845998	.65579998	.67698002	.66339999	.60710001	.65211999	.57928002	.67022997	.57200003	.58851999	.63190001	.61035001	.68009001	.60873997	.72719002	.72342998	.65732002	.75307	.69257998	.56946999	.64317	.68983001	.55150002	.68097001	.58339	.64366001	.57713997	.67009002	.58319998	.54513001	.69209999	.60732001	.64640999	.64173001	.62125999	.60974002	.6886	.59425998	.62156999	.70792001	.64164001	.54833001	.63551998	.60746002	.61588001	.59009999	.64503998	.51257998	.55804002	.60082	.67126	.57007003	.54146999	.60955	.57608002	.60742003	.66852999	.68869001
.34145001	.49022001	.38371	.39769	.33329999	.46629	.45989001	.37494001	.39412001	.38663	.42727	.33649999	.26980001	.36065999	.42282999	.50014001	.43035999	.40932	.37665999	.45563999	.40090001	.40917999	.41227999	.46022999	.36414	.42680001	.4598	.39950001	.27746001	.33524001	.46838999	.41703999	.39894	.44402999	.33868	.44983	.41738999	.35069999	.41929001	.34391001	.35536	.35093001	.31775999	.43277001	.42052001	.41815999	.40351999	.38543999	.43520999	.33439001	.40931001	.37922999	.37314001	.39638001	.39734	.49653	.40946001	.45063001	.46165001	.39173001	.48898	.46700999	.31650001	.45449001	.43292001	.36851001	.44782001	.38080999	.41124001	.40154999	.45541999	.37727001	.31952	.49917001	.35619	.43483001	.37461999	.36427999	.38354999	.44712999	.39855	.40259999	.46961001	.44599	.30030999	.39715001	.40504	.37233001	.37819001	.43173999	.25740001	.32069999	.39704999	.48008999	.37909999	.31961	.36153999	.32951	.36443001	.41942999	.49081001
.47222999	.58491999	.49495	.52784997	.41709	.59448999	.55075997	.50556999	.51468003	.50580001	.55545002	.46665001	.36425999	.48074999	.55225003	.61715001	.54197001	.52626997	.49976999	.58020002	.51363999	.52809	.55092001	.59517998	.48001	.59314001	.57435	.55496001	.42618001	.49382001	.54298002	.50528997	.61523002	.57581002	.51571	.57595003	.50997001	.46233001	.5212	.48155999	.53354001	.41125	.50858003	.54930001	.53902	.55541998	.57727998	.47576001	.55725002	.46860999	.58802998	.48440999	.50672001	.52350998	.50528002	.61145997	.52556998	.63121003	.61391997	.56023002	.64328998	.59805	.49235001	.51875001	.59490001	.47727999	.58377999	.54354	.50152999	.44255999	.60061002	.49647	.45412999	.60101002	.51258999	.53873003	.53140002	.52148998	.51317	.64221001	.52447999	.49961999	.62936002	.54166001	.46680999	.52815002	.49298	.51486999	.49412	.53113002	.40457001	.41271001	.54984999	.60540003	.52911001	.44859999	.53422999	.46584001	.47277001	.54601002	.67594999
.17414001	.24026	.15349001	.21478	.083453	.24089999	.23154999	.093438998	.17077	.084521003	.15673	.12178	.072696	.15774	.20395	.20092	.20987999	.19243	.15154999	.19155	.13648	.14480001	.083362997	.14031	.15328	.25591999	.25240999	.21783	.13539	.10189	.20073	.20254999	.1476	.1875	.072789997	.13838001	.17089	.1336	.16098	.080259003	.15951	.029262001	.10427	.16195001	.14521	.19141001	.17214	.1838	.17588	.091374002	.12319	.16021	.15988	.12654001	.18604	.17094	.025722999	.30482	.21679001	.16549	.22676	.24224	.069922	.16879	.16186	.094159	.28973001	.1006	.096772999	.17397	.25938001	.13579001	.12044	.31479001	.16778	.19950999	.18036	.17041001	.13613001	.15989999	.21318001	.17767	.28165001	.17753001	.1804	.16114999	.10858	.15876	.15431	.23903	.085248999	.13134	.15512	.26368999	.15733001	.0076505998	.12579	.13858999	.14951999	.21091001	.21012001
.0069805998	.0087294998	.012763	.0081356997	.0079562003	.0095953997	.01148	.0098789996	.010337	.0082802996	.0079675	.0077856998	.012223	.01045	.011227	.011037	.0081711002	.0081567997	.0099195	.010627	.011237	.0086725997	.0067508002	.0084527005	.0083031002	.0091722999	.011394	.0090586999	.011795	.011842	.010603	.0082026999	.0074723	.0088807996	.0090741999	.0095825996	.0069523999	.0093031004	.0066211	.0093628997	.0069649001	.0095378999	.011293	.011648	.0077283001	.012021	.010227	.010749	.010912	.012771	.0099173998	.010299	.012529	.0099823	.0089827003	.010488	.0078558	.0091747995	.011361	.0096864998	.0091752997	.0087821996	.010827	.0085914005	.0077089998	.011213	.0095365001	.0080308001	.0077046999	.014056	.012038	.0087595005	.0095777996	.010593	.010074	.0090594003	.0067022	.011383	.0086888997	.010114	.0088927001	.011097	.0064233998	.0084156999	.0094536999	.0098636998	.011189	.0096963001	.012064	.012954	.0075824	.0096124001	.010892	.012144	.0091904998	.011782	.013388	.010233	.011072	.0098789996	.01083
-.00032629	-.00035240999	-.00050467998	-.00034555001	-.00036183	-.00037271	-.00037202999	-.00037908999	-.00041961999	-.00034227001	-.00034335	-.00030091999	-.00049141998	-.00039396001	-.00040024001	-.00042937999	-.00037554	-.00035198999	-.00036623	-.00036487001	-.00045408	-.00037349001	-.00029986	-.00034393999	-.00031217001	-.00035911999	-.00045227999	-.00034860999	-.00044644999	-.00053314999	-.00047291999	-.00039234999	-.00020544999	-.00038858	-.00037284	-.00036924001	-.00035377999	-.00039321999	-.0002899	-.00039552999	-.00032521001	-.00043039999	-.00043275999	-.00045527	-.00031122999	-.00047704001	-.00041949999	-.00050401001	-.00043375001	-.00044285	-.00038320999	-.0003938	-.00052980002	-.00036875001	-.00038402001	-.00042087	-.00031415999	-.00037105	-.00046603999	-.00037833999	-.00035237	-.00039252001	-.00046350001	-.00038544001	-.00031475001	-.00043094999	-.00038687	-.00026971	-.00033672	-.00056120998	-.00050582999	-.00033586001	-.00038253001	-.00036146	-.00034401001	-.00035634	-.00026643	-.00044855001	-.00035436999	-.00036388001	-.00035126999	-.00046924999	-.00027926001	-.00036904	-.00036951	-.00037505999	-.00045091999	-.00036835001	-.00041790999	-.00051714998	-.00031616	-.00044842999	-.00044213	-.00050794001	-.00033529001	-.00044594999	-.00051778002	-.00042661	-.00048376	-.00034403001	-.00033194001
-2.2270999	-5.1490998	-4.5416999	-3.6073999	-3.1559	-3.3325	-3.8857	-3.5425999	-3.0783999	-3.5344	-3.8354001	-4.5430002	-3.9121001	-7.8045001	-4.3154998	-7.1609998	-3.6894	-3.5694001	-3.7002001	-3.7434001	-3.8935001	-4.9635	-5.2612	-3.5794001	-3.9021001	-4.4942999	-3.5541999	-4.8255	-3.2765999	-3.1882	-3.8484001	-3.8462	-4.6087999	-5.5275998	-3.2656	-4.3139	-3.4223001	-3.5311999	-3.7242	-2.964	-3.3218	-3.5325999	-3.5982001	-4.1104002	-4.7880998	-4.0002999	-3.3406999	-4.092	-3.9993	-5.3382001	-3.092	-3.4749	-3.3141999	-4.3466001	-4.0611	-4.0084	-4.4755001	-4.1644001	-3.4438	-3.5904	-3.9331	-4.4229999	-3.2444999	-3.5565	-3.7018001	-3.3643999	-5.5846	-3.0790999	-4.1135001	-4.6264	-3.3756001	-4.3450999	-4.1616998	-3.7181001	-3.5142	-3.9087	-3.7375	-3.1708	-4.2831998	-3.6489999	-4.6504002	-3.6894	-4.1135998	-3.9999001	-4.3234	-3.1510999	-5.0641999	-3.2291999	-3.5337999	-5.5328999	-3.9425001	-3.4259	-4.5911002	-3.2305	-3.9035001	-3.7393	-3.3763001	-3.4451001	-3.5486	-3.6638	-3.914
.065456003	.074366003	.078887001	.071400002	.065009996	.065421999	.076049998	.076904997	.075886004	.07519	.073812999	.082048997	.082429998	.074501999	.067433998	.072662003	.064645998	.076737002	.066322997	.072769001	.069732003	.067256004	.057797	.074638002	.077532001	.077794001	.073946998	.046838	.079104997	.070004001	.063385002	.070037	.079837002	.076284997	.069441997	.067610003	.064149998	.081129998	.073363997	.075957	.077303998	.084386997	.080068998	.078008004	.080830999	.073211998	.085081004	.084216997	.076255001	.082295001	.070565	.087522998	.075774997	.075864002	.076072998	.072136	.053250998	.068232998	.073540002	.068773001	.063501	.079177	.075462997	.079889998	.054101001	.082457997	.069734998	.082183003	.073031001	.067535996	.072148003	.060008001	.075790003	.055663999	.075708002	.072075002	.078631997	.074487001	.073316999	.070336998	.071817003	.084871002	.060061	.080333002	.069677003	.077679999	.076692998	.065637998	.079457998	.078354999	.081740998	.062572002	.069154002	.071079001	.075388998	.068834998	.073468998	.074231997	.068029001	.077122003	.072076
