_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.0751774067,0.0126285992,0.0067597946,0.006746573,0.0052145075,0.0055799625,0.0061345679,0.0070916238,0.0059413095,0.0059124232,0.0078568443,0.0074647579,-0.003462647,0.0013981658,0.0027854435,0.0033236338,-0.00039121,4.9234974E-6,0.0004804533,0.0015321341,0.0105437645,0.0002929059,0.0001378053,0.0001017655,-0.000015576
0.0751774067,6.8967496E-8,2.7542079E-8,2.7867155E-8,2.843989E-8,2.892756E-8,2.9395904E-8,2.9713469E-8,3.0104865E-8,3.056582E-8,3.0998279E-8,3.1497498E-8,-5.620261E-9,-1.305149E-8,-1.361725E-8,-1.308267E-8,-2.347652E-9,6.067629E-11,-2.550006E-9,-1.236808E-9,-9.79862E-10,-2.473388E-9,-8.67971E-10,-7.80476E-10,-5.23951E-10
0.0751774067,2.7542079E-8,7.3147267E-8,2.8113573E-8,2.866489E-8,2.913376E-8,2.9580644E-8,2.9913748E-8,3.0316155E-8,3.0779887E-8,3.1218249E-8,3.1737023E-8,-5.608897E-9,-1.343168E-8,-1.421284E-8,-1.35053E-8,-2.382744E-9,6.126325E-11,-2.447212E-9,-1.073658E-9,-6.47871E-10,-2.336101E-9,-7.66511E-10,-6.18925E-10,-3.73249E-10
0.0751774067,2.7867155E-8,2.8113573E-8,7.1680972E-8,2.9017458E-8,2.9504762E-8,2.9968406E-8,3.0309342E-8,3.072116E-8,3.119898E-8,3.1649529E-8,3.2180723E-8,-5.542767E-9,-1.360724E-8,-1.445666E-8,-1.350238E-8,-2.401752E-9,6.138695E-11,-2.542869E-9,-1.134915E-9,-7.3024E-10,-2.365893E-9,-8.28747E-10,-6.59569E-10,-3.59137E-10
0.0751774067,2.843989E-8,2.866489E-8,2.9017458E-8,6.9977487E-8,3.0151151E-8,3.0652276E-8,3.1007872E-8,3.1439584E-8,3.1942603E-8,3.2415685E-8,3.2969801E-8,-5.596645E-9,-1.36738E-8,-1.460701E-8,-1.347076E-8,-2.430657E-9,6.156544E-11,-2.704996E-9,-1.21904E-9,-8.07569E-10,-2.453876E-9,-9.33582E-10,-8.31042E-10,-4.62283E-10
0.0751774067,2.892756E-8,2.913376E-8,2.9504762E-8,3.0151151E-8,6.7945066E-8,3.1242821E-8,3.1611497E-8,3.2060801E-8,3.2587545E-8,3.3081685E-8,3.365648E-8,-5.597433E-9,-1.375633E-8,-1.475148E-8,-1.34578E-8,-2.452699E-9,6.153337E-11,-2.8672E-9,-1.33187E-9,-8.75191E-10,-2.556398E-9,-1.02911E-9,-9.44442E-10,-5.23705E-10
0.0751774067,2.9395904E-8,2.9580644E-8,2.9968406E-8,3.0652276E-8,3.1242821E-8,6.6860637E-8,3.2199471E-8,3.2664914E-8,3.3215654E-8,3.3731392E-8,3.4324571E-8,-5.581566E-9,-1.382124E-8,-1.489638E-8,-1.337884E-8,-2.473525E-9,6.15868E-11,-3.07947E-9,-1.391534E-9,-9.38617E-10,-2.768202E-9,-1.134561E-9,-1.081824E-9,-6.0977E-10
0.0751774067,2.9713469E-8,2.9913748E-8,3.0309342E-8,3.1007872E-8,3.1611497E-8,3.2199471E-8,6.6440218E-8,3.3085522E-8,3.3654897E-8,3.4189159E-8,3.48087E-8,-5.57461E-9,-1.390642E-8,-1.50724E-8,-1.350517E-8,-2.506921E-9,6.187117E-11,-3.173324E-9,-1.335948E-9,-8.31534E-10,-2.772412E-9,-1.164607E-9,-1.075109E-9,-5.88483E-10
0.0751774067,3.0104865E-8,3.0316155E-8,3.072116E-8,3.1439584E-8,3.2060801E-8,3.2664914E-8,3.3085522E-8,6.666092E-8,3.4183309E-8,3.4738965E-8,3.5389426E-8,-5.536956E-9,-1.400111E-8,-1.523032E-8,-1.366448E-8,-2.54493E-9,6.215388E-11,-3.220568E-9,-1.317991E-9,-7.53281E-10,-2.728511E-9,-1.196005E-9,-1.042497E-9,-5.96663E-10
0.0751774067,3.056582E-8,3.0779887E-8,3.119898E-8,3.1942603E-8,3.2587545E-8,3.3215654E-8,3.3654897E-8,3.4183309E-8,6.7415317E-8,3.5376028E-8,3.6054651E-8,-5.525338E-9,-1.412938E-8,-1.54075E-8,-1.378484E-8,-2.579936E-9,6.237102E-11,-3.328642E-9,-1.329542E-9,-7.27908E-10,-2.786155E-9,-1.267038E-9,-1.060275E-9,-6.03124E-10
