_RMSE_,lag_sector0,lag_sector1,lag_sector2,lag_sector3,lag_sector4,lag_sector5,lag_sector6,lag_sector7,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.364398591,0.1114463332,0.041469432,0.044209501,0.0441355072,0.1045339153,0.0522475625,0.0808147549,0.470074131,0.0728657074,0.0087433958,0.0473286399,0.1041819564,0.0009852122,-0.000051625,-0.006822234,-0.003900774,-0.003223339,-0.008180892,-0.005237357,-0.011297007,0.0298436915
0.364398591,4.49187E-6,3.5330663E-6,4.148239E-6,4.1113267E-6,4.0546886E-6,4.1432599E-6,4.06939E-6,4.128819E-6,-7.829624E-7,-1.77324E-6,-1.724337E-6,-1.525369E-6,-3.199484E-7,8.9047337E-9,-1.909784E-7,-1.364903E-7,-8.588471E-8,-2.408561E-7,-1.228279E-7,-7.012141E-8,-4.342025E-8
0.364398591,3.5330663E-6,0.0000392313,4.8095216E-6,4.550692E-6,4.7533981E-6,4.3551504E-6,4.3863723E-6,4.2019608E-6,-6.046215E-7,-1.252046E-6,-1.218496E-6,-1.02543E-6,-3.119123E-7,8.7419705E-9,-4.476192E-6,-2.415925E-7,-1.662939E-7,-2.840823E-7,-1.975489E-7,-1.390398E-7,-1.12419E-7
0.364398591,4.148239E-6,4.8095216E-6,0.0000163298,6.5104118E-6,5.1672656E-6,5.5932792E-6,5.4722652E-6,4.9638306E-6,-8.64449E-7,-1.653033E-6,-1.555983E-6,-1.372368E-6,-2.965653E-7,8.3197942E-9,-3.881012E-7,-1.358098E-6,-3.444123E-7,-3.577705E-7,-2.935938E-7,-2.403569E-7,-1.532094E-7
0.364398591,4.1113267E-6,4.550692E-6,6.5104118E-6,0.0000368509,5.0764073E-6,5.561121E-6,5.4292462E-6,5.0812607E-6,-8.570149E-7,-1.63091E-6,-1.594584E-6,-1.4182E-6,-2.734287E-7,7.6915917E-9,-3.765199E-7,-4.221646E-7,-3.192334E-6,-3.630921E-7,-3.069662E-7,-2.493858E-7,-1.831076E-7
0.364398591,4.0546886E-6,4.7533981E-6,5.1672656E-6,5.0764073E-6,0.0000317957,4.9893599E-6,5.4380982E-6,5.0142609E-6,-7.657103E-7,-1.636254E-6,-1.558794E-6,-1.346664E-6,-2.943613E-7,8.2543982E-9,-3.896107E-7,-2.745523E-7,-2.148903E-7,-3.088332E-6,-2.412534E-7,-2.411415E-7,-1.744577E-7
0.364398591,4.1432599E-6,4.3551504E-6,5.5932792E-6,5.561121E-6,4.9893599E-6,0.0000179841,5.8071006E-6,5.1206999E-6,-8.231428E-7,-1.795116E-6,-1.687516E-6,-1.42833E-6,-2.870224E-7,7.9738334E-9,-3.115562E-7,-3.113614E-7,-2.509591E-7,-3.441976E-7,-1.545537E-6,-2.770615E-7,-1.693554E-7
0.364398591,4.06939E-6,4.3863723E-6,5.4722652E-6,5.4292462E-6,5.4380982E-6,5.8071006E-6,0.0000351449,5.2614279E-6,-7.820412E-7,-1.743805E-6,-1.703262E-6,-1.453564E-6,-2.844233E-7,8.1152963E-9,-3.388122E-7,-3.177285E-7,-2.558066E-7,-4.372851E-7,-3.427814E-7,-3.511237E-6,-2.035944E-7
0.364398591,4.128819E-6,4.2019608E-6,4.9638306E-6,5.0812607E-6,5.0142609E-6,5.1206999E-6,5.2614279E-6,9.4756107E-6,-1.010132E-6,-1.72342E-6,-1.665365E-6,-1.376263E-6,-2.963647E-7,8.3188925E-9,-2.74448E-7,-2.365046E-7,-2.047582E-7,-3.402953E-7,-2.382909E-7,-2.185811E-7,-6.278686E-7
0.364398591,-7.829624E-7,-6.046215E-7,-8.64449E-7,-8.570149E-7,-7.657103E-7,-8.231428E-7,-7.820412E-7,-1.010132E-6,2.1564641E-6,-1.678459E-7,-4.980694E-7,-4.612293E-7,-1.885694E-8,6.055089E-10,1.1322917E-7,7.4449278E-8,1.1616815E-7,1.7083631E-7,6.5141498E-8,1.1766608E-7,3.6240168E-8
