_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.3224408225,0.1388659134,0.0861077065,0.0938425953,0.0734749318,0.0730317305,0.0763742922,0.0901460481,0.0795839813,0.0892692246,0.0983634626,0.093760215,-0.016332979,0.0333271346,0.044961951,-0.002747531,-0.003033477,0.0000174753,-0.003322302,-0.004468753,-0.00658109,-0.009153114,0.0119457633,-0.009967753,-0.004086303
0.3224408225,0.0000364251,0.0000180179,0.0000175217,0.0000177045,0.0000177566,0.0000177862,0.0000178206,0.0000175769,0.0000178799,0.0000179496,0.0000181504,-2.015616E-6,-8.477912E-6,-8.656782E-6,-8.166901E-6,-6.490055E-7,1.705398E-8,-2.076068E-6,-1.200046E-6,-1.120704E-6,-1.891209E-6,-1.137932E-6,-1.090954E-6,-1.083554E-6
0.3224408225,0.0000180179,0.0000389321,0.0000176457,0.0000178217,0.0000178725,0.0000178956,0.0000179325,0.0000176791,0.0000179902,0.0000180599,0.0000182613,-1.999257E-6,-8.551208E-6,-8.756909E-6,-8.14462E-6,-6.383968E-7,1.6947607E-8,-2.003652E-6,-1.244803E-6,-1.037434E-6,-1.840071E-6,-1.16318E-6,-1.114661E-6,-1.150263E-6
0.3224408225,0.0000175217,0.0000176457,0.0000333888,0.0000174027,0.0000174736,0.0000175062,0.0000175466,0.0000173317,0.0000176146,0.0000176876,0.000017886,-2.02938E-6,-8.576229E-6,-8.734026E-6,-8.0717E-6,-6.727139E-7,1.7655142E-8,-1.794447E-6,-1.080677E-6,-8.865719E-7,-1.749453E-6,-1.057394E-6,-1.015385E-6,-1.024547E-6
0.3224408225,0.0000177045,0.0000178217,0.0000174027,0.0000320841,0.0000176963,0.0000177352,0.0000177757,0.0000175681,0.0000178496,0.0000179271,0.000018129,-2.113546E-6,-8.694404E-6,-8.887086E-6,-8.263354E-6,-6.854771E-7,1.7596802E-8,-1.803582E-6,-1.038632E-6,-8.45837E-7,-1.742443E-6,-1.059572E-6,-9.613014E-7,-9.886411E-7
0.3224408225,0.0000177566,0.0000178725,0.0000174736,0.0000176963,0.0000313246,0.0000178425,0.0000178844,0.000017691,0.0000179675,0.0000180514,0.0000182558,-2.070051E-6,-8.885291E-6,-9.207758E-6,-8.48974E-6,-6.979312E-7,1.777504E-8,-1.795313E-6,-1.000144E-6,-7.605033E-7,-1.655735E-6,-1.038471E-6,-9.079587E-7,-9.282925E-7
0.3224408225,0.0000177862,0.0000178956,0.0000175062,0.0000177352,0.0000178425,0.0000308683,0.0000179389,0.0000177531,0.0000180277,0.000018114,0.0000183205,-2.007846E-6,-8.997729E-6,-9.375365E-6,-8.726631E-6,-7.036059E-7,1.7842132E-8,-1.869291E-6,-9.615194E-7,-7.354512E-7,-1.669994E-6,-1.026699E-6,-8.907131E-7,-8.848867E-7
0.3224408225,0.0000178206,0.0000179325,0.0000175466,0.0000177757,0.0000178844,0.0000179389,0.0000307614,0.0000178008,0.0000180774,0.0000181642,0.0000183723,-2.077567E-6,-9.024207E-6,-9.450602E-6,-8.820097E-6,-7.11809E-7,1.8195255E-8,-1.877557E-6,-9.420045E-7,-7.012269E-7,-1.673253E-6,-1.015211E-6,-9.04365E-7,-8.971824E-7
0.3224408225,0.0000175769,0.0000176791,0.0000173317,0.0000175681,0.000017691,0.0000177531,0.0000178008,0.0000292786,0.0000179015,0.0000179939,0.0000181999,-2.003856E-6,-9.149846E-6,-9.623543E-6,-8.893078E-6,-7.265794E-7,1.844216E-8,-1.808713E-6,-8.848496E-7,-6.29614E-7,-1.629853E-6,-9.45083E-7,-8.271896E-7,-8.112639E-7
0.3224408225,0.0000178799,0.0000179902,0.0000176146,0.0000178496,0.0000179675,0.0000180277,0.0000180774,0.0000179015,0.000029565,0.0000182709,0.0000184821,-2.073129E-6,-9.143963E-6,-9.694516E-6,-8.928555E-6,-7.20431E-7,1.8286166E-8,-1.987261E-6,-9.260554E-7,-6.13807E-7,-1.67677E-6,-9.916983E-7,-8.950626E-7,-8.784318E-7
