_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.6085635312,0.8353650299,0.8175236989,0.8251442761,0.8057023262,0.7038025707,0.7338429207,0.7345865752,0.6106186002,0.6280948272,0.6577741847,0.690998861,-0.414130623,0.2804913913,0.6458222814,1.5359266583,0.0268286469,-0.000386078,0.012185134,0.0419716521,0.1048989768,0.0337157185,0.0287735021,0.0298320914,0.0528487043
0.6085635312,0.0000904173,0.0000550971,0.000054977,0.0000556078,0.0000555591,0.0000553892,0.0000554385,0.0000553902,0.0000555016,0.000055488,0.0000555217,-6.646261E-6,-0.000020332,-0.000020999,-0.000019728,-1.785295E-6,4.5839001E-8,-5.703382E-6,-4.151119E-6,-3.359415E-6,-5.219639E-6,-4.177699E-6,-4.072483E-6,-4.116667E-6
0.6085635312,0.0000550971,0.0000908806,0.0000548041,0.0000554394,0.0000554056,0.0000552448,0.0000553016,0.0000552624,0.0000553779,0.0000553691,0.0000554048,-6.763699E-6,-0.00002033,-0.000021141,-0.000019852,-1.793237E-6,4.5686019E-8,-5.701498E-6,-4.053043E-6,-3.320131E-6,-5.182577E-6,-4.139622E-6,-4.105085E-6,-4.019768E-6
0.6085635312,0.000054977,0.0000548041,0.0000915809,0.0000553591,0.0000553474,0.0000552029,0.0000552697,0.0000552407,0.0000553625,0.0000553611,0.0000553989,-6.766355E-6,-0.000020709,-0.000021627,-0.00002027,-1.813432E-6,4.6066064E-8,-5.695461E-6,-3.952075E-6,-3.248354E-6,-5.136624E-6,-4.051291E-6,-4.043377E-6,-3.894882E-6
0.6085635312,0.0000556078,0.0000554394,0.0000553591,0.000095545,0.0000560354,0.0000559011,0.0000559731,0.0000559512,0.0000560803,0.0000560823,0.0000561213,-6.720486E-6,-0.000021329,-0.000022397,-0.000020945,-1.841337E-6,4.6648981E-8,-5.693206E-6,-3.916256E-6,-3.245511E-6,-5.108293E-6,-4.056816E-6,-3.952319E-6,-3.857618E-6
0.6085635312,0.0000555591,0.0000554056,0.0000553474,0.0000560354,0.0000974521,0.0000559646,0.0000560517,0.0000560431,0.0000561822,0.0000561983,0.0000562424,-6.751596E-6,-0.000021734,-0.000023148,-0.000021623,-1.869152E-6,4.7153051E-8,-5.6644E-6,-3.76847E-6,-3.162168E-6,-5.08533E-6,-3.989442E-6,-3.815931E-6,-3.745555E-6
0.6085635312,0.0000553892,0.0000552448,0.0000552029,0.0000559011,0.0000559646,0.0000955675,0.0000559755,0.0000559728,0.0000561189,0.0000561478,0.0000561971,-6.906184E-6,-0.000022071,-0.000023737,-0.000021934,-1.873459E-6,4.6826034E-8,-5.512164E-6,-3.703407E-6,-3.077391E-6,-5.08698E-6,-3.907449E-6,-3.784024E-6,-3.650021E-6
0.6085635312,0.0000554385,0.0000553016,0.0000552697,0.0000559731,0.0000560517,0.0000559755,0.0000936361,0.0000560976,0.0000562513,0.000056295,0.0000563507,-6.857252E-6,-0.000022294,-0.000024073,-0.000022162,-1.880068E-6,4.649356E-8,-5.609743E-6,-3.627666E-6,-3.034953E-6,-5.289455E-6,-3.866982E-6,-3.835925E-6,-3.661853E-6
0.6085635312,0.0000553902,0.0000552624,0.0000552407,0.0000559512,0.0000560431,0.0000559728,0.0000560976,0.0000932321,0.0000562776,0.0000563327,0.0000563943,-6.872612E-6,-0.000022418,-0.000024448,-0.000022308,-1.88162E-6,4.6230487E-8,-5.834024E-6,-3.568494E-6,-3.008494E-6,-5.12941E-6,-3.792376E-6,-3.798625E-6,-3.596177E-6
0.6085635312,0.0000555016,0.0000553779,0.0000553625,0.0000560803,0.0000561822,0.0000561189,0.0000562513,0.0000562776,0.0000922074,0.0000565054,0.0000565712,-6.824287E-6,-0.000022648,-0.000024821,-0.000022543,-1.868064E-6,4.5617751E-8,-5.867666E-6,-3.533541E-6,-3.003437E-6,-5.185684E-6,-3.801688E-6,-3.840713E-6,-3.584466E-6
0.6085635312,0.000055488,0.0000553691,0.0000553611,0.0000560823,0.0000561983,0.0000561478,0.000056295,0.0000563327,0.0000565054,0.0000892694,0.0000566791,-6.909336E-6,-0.000022784,-0.00002532,-0.000022769,-1.840843E-6,4.4364563E-8,-6.099424E-6,-3.520122E-6,-2.96404E-6,-5.199169E-6,-3.852157E-6,-3.893846E-6,-3.63048E-6
