_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.2169540035,0.0508973199,0.0482242281,0.0458148814,0.0404336784,0.0409938074,0.0441298511,0.0456557362,0.0477253363,0.0492249883,0.0533539324,0.0562054874,-0.000946443,0.0040195276,-0.003922928,-0.006577831,-0.002465016,0.0000379973,-0.000299086,0.0844536814,0.0006607229,-0.002542124,-0.002310666,-0.002657793,-0.002463256
0.2169540035,2.6625797E-7,1.1234204E-7,1.1320747E-7,1.1409014E-7,1.1482612E-7,1.155942E-7,1.1646717E-7,1.1740755E-7,1.1843131E-7,1.1959404E-7,1.207381E-7,-1.908523E-8,-4.991604E-8,-5.07257E-8,-4.626834E-8,-7.837628E-9,2.006697E-10,-8.69863E-9,-5.295483E-9,-4.181638E-9,-8.621599E-9,-4.578759E-9,-3.742117E-9,-2.67178E-9
0.2169540035,1.1234204E-7,2.6033873E-7,1.1419767E-7,1.1510352E-7,1.1586279E-7,1.1665413E-7,1.1754988E-7,1.1851357E-7,1.1956055E-7,1.2074545E-7,1.2191277E-7,-1.910313E-8,-5.053097E-8,-5.157669E-8,-4.674705E-8,-7.890705E-9,2.009399E-10,-8.892591E-9,-5.267418E-9,-4.0792E-9,-8.662404E-9,-4.620817E-9,-3.717453E-9,-2.643365E-9
0.2169540035,1.1320747E-7,1.1419767E-7,2.5500903E-7,1.1603412E-7,1.1681668E-7,1.1763107E-7,1.1854912E-7,1.1953539E-7,1.2060471E-7,1.2181034E-7,1.2299977E-7,-1.910588E-8,-5.113821E-8,-5.24107E-8,-4.721946E-8,-7.942374E-9,2.011856E-10,-9.051666E-9,-5.22682E-9,-3.955066E-9,-8.710884E-9,-4.651736E-9,-3.686245E-9,-2.603756E-9
0.2169540035,1.1409014E-7,1.1510352E-7,1.1603412E-7,2.5064434E-7,1.1779655E-7,1.1863658E-7,1.1957932E-7,1.2059035E-7,1.2168415E-7,1.229122E-7,1.2412609E-7,-1.90797E-8,-5.17154E-8,-5.326778E-8,-4.772974E-8,-8.00551E-9,2.015795E-10,-9.208996E-9,-5.168943E-9,-3.823179E-9,-8.727508E-9,-4.680607E-9,-3.635126E-9,-2.549651E-9
0.2169540035,1.1482612E-7,1.1586279E-7,1.1681668E-7,1.1779655E-7,2.4649625E-7,1.1949913E-7,1.2046706E-7,1.2150273E-7,1.226206E-7,1.2386959E-7,1.2510674E-7,-1.901659E-8,-5.232682E-8,-5.42034E-8,-4.83113E-8,-8.059624E-9,2.01719E-10,-9.349158E-9,-5.071574E-9,-3.654951E-9,-8.737895E-9,-4.679972E-9,-3.558794E-9,-2.478282E-9
0.2169540035,1.155942E-7,1.1665413E-7,1.1763107E-7,1.1863658E-7,1.1949913E-7,2.4308592E-7,1.213859E-7,1.2244646E-7,1.235888E-7,1.248597E-7,1.2612096E-7,-1.893678E-8,-5.290395E-8,-5.515904E-8,-4.890497E-8,-8.115599E-9,2.019233E-10,-9.503043E-9,-4.987057E-9,-3.495402E-9,-8.715272E-9,-4.68843E-9,-3.486764E-9,-2.41657E-9
0.2169540035,1.1646717E-7,1.1754988E-7,1.1854912E-7,1.1957932E-7,1.2046706E-7,1.213859E-7,2.4047445E-7,1.234892E-7,1.2465634E-7,1.2595064E-7,1.27237E-7,-1.88796E-8,-5.345363E-8,-5.610043E-8,-4.949624E-8,-8.169047E-9,2.020621E-10,-9.668438E-9,-4.941419E-9,-3.376195E-9,-8.717394E-9,-4.728537E-9,-3.431312E-9,-2.373012E-9
0.2169540035,1.1740755E-7,1.1851357E-7,1.1953539E-7,1.2059035E-7,1.2150273E-7,1.2244646E-7,1.234892E-7,2.3837424E-7,1.2579525E-7,1.2711623E-7,1.2843031E-7,-1.885755E-8,-5.398657E-8,-5.707221E-8,-5.005909E-8,-8.200615E-9,2.014007E-10,-9.841704E-9,-4.929663E-9,-3.30294E-9,-8.762286E-9,-4.8093E-9,-3.401711E-9,-2.351859E-9
0.2169540035,1.1843131E-7,1.1956055E-7,1.2060471E-7,1.2168415E-7,1.226206E-7,1.235888E-7,1.2465634E-7,1.2579525E-7,2.3708781E-7,1.2836385E-7,1.2970606E-7,-1.882145E-8,-5.451509E-8,-5.803843E-8,-5.063639E-8,-8.241899E-9,2.010617E-10,-1.002187E-8,-4.931334E-9,-3.239275E-9,-8.803349E-9,-4.896145E-9,-3.379432E-9,-2.340297E-9
