Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
135259,year95,0.0702947678,0,0,0,0,0,0,0,0,0,0,0.0084578475,0.0158436777,0.004435934,0.0026393807,0.8614805669,16.168084933,0.1784502325,0.0351399907,0.0100769635,0.0125241204,0.0187640009,0.0063803518,0.0511241396
135259,year96,0,0.073910054,0,0,0,0,0,0,0,0,0,0.008805329,0.0167012916,0.0044876866,0.0026837401,0.9345034342,17.776207129,0.212259443,0.0369291507,0.0094928988,0.0121027067,0.0188748993,0.0064468908,0.0487435217
135259,year97,0,0,0.0788339408,0,0,0,0,0,0,0,0,0.0094189666,0.0183795533,0.0044581137,0.0026319875,0.9896420941,18.752911082,0.2417805839,0.0439379265,0.0095520446,0.0123762559,0.0179655328,0.0066317214,0.0461928596
135259,year98,0,0,0,0.0822791829,0,0,0,0,0,0,0,0.0099882448,0.0196290081,0.0046429443,0.0026245943,1.0330920678,19.58787955,0.2687510628,0.0461928596,0.010690601,0.0116812929,0.0168417628,0.0066169349,0.0421191935
135259,year99,0,0,0,0,0.0843936448,0,0,0,0,0,0,0.0102987602,0.0207453848,0.0045985849,0.0025580553,1.0690600995,20.434928544,0.2890750338,0.0413946577,0.0098699532,0.0110602622,0.0148160196,0.006587362,0.0384447615
135259,year00,0,0,0,0,0,0.0867964424,0,0,0,0,0,0.010956757,0.0215512461,0.004864741,0.002580235,1.1053682195,21.170147643,0.3188105782,0.0390436126,0.0098403803,0.0107497468,0.0143206737,0.0067574062,0.0333877967
135259,year01,0,0,0,0,0,0,0.0938569707,0,0,0,0,0.0121027067,0.024493749,0.0052122225,0.002713313,1.1938651032,22.958450085,0.3628372234,0.0405740099,0.0104614111,0.012013988,0.0151561079,0.0076076268,0.0322862065
135259,year02,0,0,0,0,0,0,0,0.0977088401,0,0,0,0.0128789951,0.0265564584,0.0057741075,0.0027650655,1.2442425273,23.921727944,0.3856157446,0.0377202256,0.009367214,0.0125315136,0.0163538101,0.0083099831,0.0319535114
135259,year03,0,0,0,0,0,0,0,0,0.1045179988,0,0,0.0139805854,0.0293437036,0.0063655653,0.0028611774,1.3415890994,25.975232702,0.4203565012,0.0396794298,0.008672251,0.0146681552,0.0174406139,0.0084800272,0.0298686224
135259,year04,0,0,0,0,0,0,0,0,0,0.1117337848,0,0.0152374334,0.0329811695,0.0074080098,0.0030386148,1.4304852172,27.543291019,0.4600802904,0.0401304165,0.0083913085,0.0151191418,0.0199543099,0.0101878618,0.0304083277
135259,year05,0,0,0,0,0,0,0,0,0,0,0.1156743729,0.0159841489,0.0356279434,0.0083839153,0.0032160522,1.4912575134,28.855928256,0.4863853792,0.0424371022,0.0076593794,0.015621881,0.0209671815,0.0113264182,0.0318056469
135259,gender,0.0084578475,0.008805329,0.0094189666,0.0099882448,0.0102987602,0.010956757,0.0121027067,0.0128789951,0.0139805854,0.0152374334,0.0159841489,0.1281097746,0.0316282096,0.0144019991,0.0079920745,1.5287855152,27.071588582,0.3878558913,0.0396942163,0.0084504543,0.0034452421,0.0234291249,0.005759321,0.0675297023
135259,dummy_educ2,0.0158436777,0.0167012916,0.0183795533,0.0196290081,0.0207453848,0.0215512461,0.024493749,0.0265564584,0.0293437036,0.0329811695,0.0356279434,0.0316282096,0.2618531854,0,0,2.8245440229,48.816574128,0.8967610288,0.1281615271,0.0309554263,0.0435165128,0.0680620144,0.0339275021,0.1054717246
135259,dummy_educ3,0.004435934,0.0044876866,0.0044581137,0.0046429443,0.0045985849,0.004864741,0.0052122225,0.0057741075,0.0063655653,0.0074080098,0.0083839153,0.0144019991,0,0.0606318249,0,0.6131348006,9.8175648201,0.2543638501,0.0278428792,0.0100769635,0.0066243281,0.0245455016,0.0068091587,0.0517969229
135259,dummy_educ4,0.0026393807,0.0026837401,0.0026319875,0.0026245943,0.0025580553,0.002580235,0.002713313,0.0027650655,0.0028611774,0.0030386148,0.0032160522,0.0079920745,0,0,0.0303122158,0.3994336791,7.6029025795,0.1373660902,0.0121100999,0.0070974944,0.0022475399,0.0089531935,0.0048425613,0.0310515382
135259,age,0.8614805669,0.9345034342,0.9896420941,1.0330920678,1.0690600995,1.1053682195,1.1938651032,1.2442425273,1.3415890994,1.4304852172,1.4912575134,1.5287855152,2.8245440229,0.6131348006,0.3994336791,243.14478889,5568.0522183,50.305384485,5.3516882426,1.2958620129,1.7749428873,2.2645073526,1.1084364072,5.3682047036
135259,age_2,16.168084933,17.776207129,18.752911082,19.58787955,20.434928544,21.170147643,22.958450085,23.921727944,25.975232702,27.543291019,28.855928256,27.071588582,48.816574128,9.8175648201,7.6029025795,5568.0522183,141526.41262,994.60525362,97.618465315,23.359887327,33.031007179,41.627980393,20.511167464,101.94205192
