Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
161233,year95,0.1013130066,0,0,0,0,0,0,0,0,0,0,0.0411392209,0.0320157784,0.0209324394,0.0260926733,1.2032214249,21.887138489,0.0096444276,0.0394088059,0.0177817196,0.0227931007,0.03224526,0.0120074675,0.4990355572
161233,year96,0,0.0543623204,0,0,0,0,0,0,0,0,0,0.0187864767,0.0217945458,0.0116973572,0.0081000788,0.5597489348,9.438452426,0.0056378037,0.0290635292,0.0133533458,0.0171304882,0.0258073719,0.0115050889,0.2242220885
161233,year97,0,0,0.0682862689,0,0,0,0,0,0,0,0,0.0275501913,0.0269981952,0.0151023674,0.0103328723,0.7716286368,14.047595716,0.0046826642,0.030241948,0.0127331254,0.0164172347,0.0297519739,0.011567111,0.2726488994
161233,year98,0,0,0,0.0887039254,0,0,0,0,0,0,0,0.0387699789,0.0340004838,0.0198346492,0.0133719524,1.1167254842,21.654072057,0.0047012708,0.032642201,0.0145937866,0.0187926789,0.0318607233,0.0135890295,0.3810510255
161233,year99,0,0,0,0,0.0863098745,0,0,0,0,0,0,0.0380381187,0.0343912226,0.019158609,0.013148673,1.0936160712,21.276903612,0.0050051788,0.0325367636,0.0131548752,0.0186934436,0.0333864655,0.0111081478,0.3592440753
161233,year00,0,0,0,0,0,0.0946828503,0,0,0,0,0,0.0414307245,0.0373310675,0.0221604758,0.01536286,1.1752060682,22.490371078,0.0057742522,0.0332872303,0.0128323606,0.0182096717,0.0340128882,0.0124664306,0.38489019
161233,year01,0,0,0,0,0,0,0.0885674769,0,0,0,0,0.0394708279,0.0346020976,0.0217325237,0.0144449337,1.0889023959,20.730625864,0.0052408626,0.0313893558,0.0140603971,0.020070333,0.0337834066,0.0117469749,0.3419337232
161233,year02,0,0,0,0,0,0,0,0.1185675389,0,0,0,0.0532769346,0.0436201026,0.0303163744,0.02301638,1.5175863502,29.48781577,0.0070891195,0.0317490836,0.0138619265,0.0212797628,0.0403019233,0.0136014339,0.4345202285
161233,year03,0,0,0,0,0,0,0,0,0.0975544709,0,0,0.043694529,0.0381807694,0.0264213902,0.0158466319,1.1945383389,22.683241024,0.007318601,0.0307195177,0.0117717837,0.0219930163,0.0401778792,0.013998375,0.3742472075
161233,year04,0,0,0,0,0,0,0,0,0,0.099805871,0,0.0444387935,0.0397561293,0.0278292905,0.0160389002,1.2439450981,24.222640526,0.0078830016,0.0327042231,0.0137875001,0.0233078836,0.0425037058,0.0144449337,0.3850390429
161233,year05,0,0,0,0,0,0,0,0,0,0,0.1018463962,0.0463490725,0.0393964015,0.02993804,0.016305595,1.2739947777,24.676896169,0.0079326193,0.0341121234,0.0129440003,0.0218069502,0.0446496685,0.015455893,0.3993537303
161233,gender,0.0411392209,0.0187864767,0.0275501913,0.0387699789,0.0380381187,0.0414307245,0.0394708279,0.0532769346,0.043694529,0.0444387935,0.0463490725,0.4329448686,0.1399837502,0.1318030428,0.0946084238,5.3997444692,102.54181836,0.0111825743,0.1002710363,0.0343292006,0.0146806175,0.1480962334,0.0253360044,1.8258607109
