Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
356850,year95,0.0749418523,0,0,0,0,0,0,0,0,0,0,0.0203306712,0.0353678016,0.0093989071,0.0051254028,0.8116211293,13.787689505,0.0071794872,0.439736584,0.0210144318,0.0080453972,0.0239148101,0.0065153426,0.0325907244
356850,year96,0,0.086613423,0,0,0,0,0,0,0,0,0,0.0243687824,0.0416001121,0.0109037411,0.0056382233,0.9494101163,16.31663444,0.0090654337,0.477864649,0.02637803,0.0098136472,0.0288216337,0.0085526131,0.0396917472
356850,year97,0,0,0.087563402,0,0,0,0,0,0,0,0,0.0251057867,0.0423090935,0.0114221662,0.0057447107,0.9716295362,16.877752557,0.0099033207,0.4852430993,0.0242286675,0.0099649713,0.0296090794,0.0078632479,0.0381757041
356850,year98,0,0,0,0.0876446686,0,0,0,0,0,0,0,0.0251001821,0.0429452151,0.0120442763,0.0059408715,0.9715650834,16.845674653,0.0085638223,0.4821998038,0.022079305,0.0097519966,0.029482976,0.0075998319,0.0358666106
356850,year99,0,0,0,0,0.0840913549,0,0,0,0,0,0,0.0241810284,0.0419560039,0.012332913,0.0057811405,0.9335014712,16.169370884,0.0074765308,0.4620540843,0.0189855682,0.0086226706,0.0287151464,0.0067647471,0.0325991313
356850,year00,0,0,0,0,0,0.0857615245,0,0,0,0,0,0.025136612,0.0435112792,0.0130979403,0.0059744991,0.9485498108,16.363357153,0.0079781421,0.4622502452,0.0178534398,0.0084713465,0.0282415581,0.0063163794,0.0313184812
356850,year01,0,0,0,0,0,0,0.0903881183,0,0,0,0,0.0269132689,0.0463472047,0.014468264,0.0060557657,1.0021045257,17.339562842,0.008541404,0.4842258652,0.0170491803,0.008936528,0.0286366821,0.0062715427,0.0318284994
356850,year02,0,0,0,0,0,0,0,0.0935070758,0,0,0,0.0283648592,0.0481715006,0.0159534819,0.0061034048,1.0444556536,18.233313717,0.0102844332,0.5020288637,0.016284153,0.0094409416,0.029906123,0.0066498529,0.0335687264
356850,year03,0,0,0,0,0,0,0,0,0.0981757041,0,0,0.0298388679,0.0503628976,0.0178842651,0.0061594507,1.1010088272,19.327053384,0.0148017374,0.522211013,0.0157321003,0.0098837046,0.0313352949,0.0071318481,0.0338545607
356850,year04,0,0,0,0,0,0,0,0,0,0.1017037971,0,0.0311587502,0.0517164075,0.0198935127,0.0063135771,1.1497491943,20.347759563,0.0170267619,0.5459352669,0.0155191257,0.0103656999,0.0332997058,0.007459717,0.0353313717
356850,year05,0,0,0,0,0,0,0,0,0,0,0.1096090794,0.0339274205,0.0557236934,0.0228499369,0.0067563402,1.2386296763,21.999330251,0.0187641866,0.5812161973,0.0160095278,0.0113773294,0.0374134791,0.0079949559,0.0397225725
356850,gender,0.0203306712,0.0243687824,0.0251057867,0.0251001821,0.0241810284,0.025136612,0.0269132689,0.0283648592,0.0298388679,0.0311587502,0.0339274205,0.2944262295,0.1564354771,0.052991453,0.0214992294,3.1209527813,52.13864649,0.0128709542,1.5058960347,0.0310999019,0.0045425249,0.0965335575,0.0080229788,0.1089757601
356850,dummy_educ2,0.0353678016,0.0416001121,0.0423090935,0.0429452151,0.0419560039,0.0435112792,0.0463472047,0.0481715006,0.0503628976,0.0517164075,0.0557236934,0.1564354771,0.5000112092,0,0,5.2072467423,85.630135911,0.0421689786,2.6915538742,0.1053103545,0.0525767129,0.1751464201,0.0424828359,0.1710942973
356850,dummy_educ3,0.0093989071,0.0109037411,0.0114221662,0.0120442763,0.012332913,0.0130979403,0.014468264,0.0159534819,0.0178842651,0.0198935127,0.0228499369,0.052991453,0,0.1602494045,0,1.3520246602,19.995953482,0.010404932,0.8236065574,0.0449824856,0.012540283,0.0805576573,0.0138629676,0.0881518845
356850,dummy_educ4,0.0051254028,0.0056382233,0.0057447107,0.0059408715,0.0057811405,0.0059744991,0.0060557657,0.0061034048,0.0061594507,0.0063135771,0.0067563402,0.0214992294,0,0,0.0655933866,0.7319742189,12.639784223,0.0031834104,0.3667647471,0.0227742749,0.0043127364,0.0245957685,0.0049656719,0.0507215917
356850,age,0.8116211293,0.9494101163,0.9716295362,0.9715650834,0.9335014712,0.9485498108,1.0021045257,1.0444556536,1.1010088272,1.1497491943,1.2386296763,3.1209527813,5.2072467423,1.3520246602,0.7319742189,193.60749895,4102.7018131,1.3233263276,66.492374947,2.371881743,1.1428947737,3.0669188735,0.8602746252,3.8960291439
356850,age_2,13.787689505,16.31663444,16.877752557,16.845674653,16.169370884,16.363357153,17.339562842,18.233313717,19.327053384,20.347759563,21.999330251,52.13864649,85.630135911,19.995953482,12.639784223,4102.7018131,97820.949071,23.252742048,1198.4310719,38.641888749,19.444545327,47.852150764,14.00884125,63.311312877
356850,exper1,0.0071794872,0.0090654337,0.0099033207,0.0085638223,0.0074765308,0.0079781421,0.008541404,0.0102844332,0.0148017374,0.0170267619,0.0187641866,0.0128709542,0.0421689786,0.010404932,0.0031834104,1.3233263276,23.252742048,0.4459128485,0.3549250385,0.0119181729,0.012568306,0.0170043436,0.0065461679,0.0316015132
356850,exper2,0.439736584,0.477864649,0.4852430993,0.4821998038,0.4620540843,0.4622502452,0.4842258652,0.5020288637,0.522211013,0.5459352669,0.5812161973,1.5058960347,2.6915538742,0.8236065574,0.3667647471,66.492374947,1198.4310719,0.3549250385,38.083099341,0.6802213815,0.3201989631,0.9966372425,0.2317836626,1.1822502452
356850,exper3,0.0210144318,0.02637803,0.0242286675,0.022079305,0.0189855682,0.0178534398,0.0170491803,0.016284153,0.0157321003,0.0155191257,0.0160095278,0.0310999019,0.1053103545,0.0449824856,0.0227742749,2.371881743,38.641888749,0.0119181729,0.6802213815,0.8466722713,0.0154602774,0.0378001962,0.0104161412,0.063687824
356850,exper4,0.0080453972,0.0098136472,0.0099649713,0.0097519966,0.0086226706,0.0084713465,0.008936528,0.0094409416,0.0098837046,0.0103656999,0.0113773294,0.0045425249,0.0525767129,0.012540283,0.0043127364,1.1428947737,19.444545327,0.012568306,0.3201989631,0.0154602774,0.2990640325,0.0244584559,0.0105982906,0.0513577133
356850,exper5,0.0239148101,0.0288216337,0.0296090794,0.029482976,0.0287151464,0.0282415581,0.0286366821,0.029906123,0.0313352949,0.0332997058,0.0374134791,0.0965335575,0.1751464201,0.0805576573,0.0245957685,3.0669188735,47.852150764,0.0170043436,0.9966372425,0.0378001962,0.0244584559,1.18835365,0.0285974499,0.1206837607
356850,exper6,0.0065153426,0.0085526131,0.0078632479,0.0075998319,0.0067647471,0.0063163794,0.0062715427,0.0066498529,0.0071318481,0.007459717,0.0079949559,0.0080229788,0.0424828359,0.0138629676,0.0049656719,0.8602746252,14.00884125,0.0065461679,0.2317836626,0.0104161412,0.0105982906,0.0285974499,0.2734314138,0.0313044697
356850,exper7,0.0325907244,0.0396917472,0.0381757041,0.0358666106,0.0325991313,0.0313184812,0.0318284994,0.0335687264,0.0338545607,0.0353313717,0.0397225725,0.1089757601,0.1710942973,0.0881518845,0.0507215917,3.8960291439,63.311312877,0.0316015132,1.1822502452,0.063687824,0.0513577133,0.1206837607,0.0313044697,1.3354126384
