Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
1704438,year95,0.0796819832,0,0,0,0,0,0,0,0,0,0,0.033713752,0.0320316726,0.0141876677,0.0095943648,0.795351899,13.174162979,0.0064666477,0.0372345606,0.0138162843,0.0145872129,0.0291755992,0.0096547953,0.0772987929
1704438,year96,0,0.0731103155,0,0,0,0,0,0,0,0,0,0.0317969911,0.0297875311,0.0140873414,0.0089765659,0.7373984856,12.261575956,0.0051940874,0.0294566303,0.0089971005,0.0119323789,0.0255837995,0.0073027004,0.0644769713
1704438,year97,0,0,0.0766985951,0,0,0,0,0,0,0,0,0.0327005148,0.0318005114,0.0150688966,0.0089583781,0.799317429,13.618575155,0.0063123446,0.0333945852,0.0107003012,0.0128499834,0.0290564984,0.0085318445,0.0656650462
1704438,year98,0,0,0,0.0821778205,0,0,0,0,0,0,0,0.0348009138,0.034010624,0.0163672718,0.0094517958,0.9119305014,16.23112897,0.0080495741,0.0379409518,0.0122832277,0.0145168085,0.0336228129,0.0120620404,0.0783941686
1704438,year99,0,0,0,0,0.0890469469,0,0,0,0,0,0,0.0370544426,0.0369652636,0.0177929617,0.0099768956,1.0439681584,19.274714011,0.0102919555,0.0453891547,0.0141988151,0.0170325937,0.0390615558,0.0152014916,0.0893983823
1704438,year00,0,0,0,0,0,0.0946194581,0,0,0,0,0,0.0383616183,0.0392557547,0.0190584814,0.0101734413,1.1632121556,22.089334432,0.01321902,0.0495048808,0.0157899554,0.0215683997,0.0445243535,0.0187950515,0.1016651823
1704438,year01,0,0,0,0,0,0,0.0979883105,0,0,0,0,0.0396388722,0.0403963066,0.0199485109,0.0106521915,1.2572425632,24.428270198,0.015101752,0.0484529211,0.0147174611,0.0226391338,0.0476749521,0.019944404,0.1057474663
1704438,year02,0,0,0,0,0,0,0,0.1002729345,0,0,0,0.0403980667,0.0411343798,0.0204794777,0.0112124935,1.3539307385,26.997474241,0.0161607521,0.0486705882,0.0139447724,0.0224590158,0.0501115324,0.0203058134,0.1122475561
1704438,year03,0,0,0,0,0,0,0,0,0.1016575552,0,0,0.0405165808,0.0418114358,0.0207845636,0.0113820509,1.4400828895,29.37315291,0.0177694935,0.0496175279,0.0138180444,0.0238723849,0.0537584823,0.0214064695,0.1158557835
1704438,year04,0,0,0,0,0,0,0,0,0,0.103558475,0,0.0408598025,0.042834647,0.0211395193,0.0115363539,1.537362462,32.022997023,0.0188367075,0.0499789373,0.0135904034,0.0256964466,0.0568281158,0.0218183354,0.1210352034
1704438,year05,0,0,0,0,0,0,0,0,0,0,0.1011876055,0.0397849614,0.0419311233,0.0203697641,0.0111896121,1.6014316743,34.171057557,0.0187123263,0.04663766,0.0122134099,0.0244473545,0.05610119,0.0210127913,0.1209313568
1704438,gender,0.033713752,0.0317969911,0.0327005148,0.0348009138,0.0370544426,0.0383616183,0.0396388722,0.0403980667,0.0405165808,0.0408598025,0.0397849614,0.4096265162,0.1609897221,0.1100808595,0.0602990546,4.8581086552,88.852707461,0.0208790229,0.1622106524,0.0316033789,0.0119071506,0.1748394485,0.0248867955,0.5019742578
1704438,dummy_educ2,0.0320316726,0.0297875311,0.0318005114,0.034010624,0.0369652636,0.0392557547,0.0403963066,0.0411343798,0.0418114358,0.042834647,0.0419311233,0.1609897221,0.4119592499,0,0,4.9174554897,90.031947187,0.0354028718,0.2392407351,0.0644963325,0.0803572791,0.2351901331,0.0828167408,0.3653163095
1704438,dummy_educ3,0.0141876677,0.0140873414,0.0150688966,0.0163672718,0.0177929617,0.0190584814,0.0199485109,0.0204794777,0.0207845636,0.0211395193,0.0203697641,0.1100808595,0,0.1992844562,0,2.1018453003,36.697435166,0.0075021796,0.0625977595,0.028732638,0.0165878724,0.123546295,0.0306329711,0.2505817167
1704438,dummy_educ4,0.0095943648,0.0089765659,0.0089583781,0.0094517958,0.0099768956,0.0101734413,0.0106521915,0.0112124935,0.0113820509,0.0115363539,0.0111896121,0.0602990546,0,0,0.1131041434,1.4948176466,30.184403305,0.0038434956,0.025364959,0.0174996098,0.0078776699,0.0335154461,0.0145344096,0.2145146963
1704438,age,0.795351899,0.7373984856,0.799317429,0.9119305014,1.0439681584,1.1632121556,1.2572425632,1.3539307385,1.4400828895,1.537362462,1.6014316743,4.8581086552,4.9174554897,2.1018453003,1.4948176466,243.64244343,5634.3699431,2.0025961637,6.3356619601,2.1425678141,3.0937012669,5.3547896726,2.9977863671,16.297248712
1704438,age_2,13.174162979,12.261575956,13.618575155,16.23112897,19.274714011,22.089334432,24.428270198,26.997474241,29.37315291,32.022997023,34.171057557,88.852707461,90.031947187,36.697435166,30.184403305,5634.3699431,144524.7456,41.259658022,122.99159782,43.904292207,63.076010978,95.440862619,66.485967222,345.95763882
1704438,exper1,0.0064666477,0.0051940874,0.0063123446,0.0080495741,0.0102919555,0.01321902,0.015101752,0.0161607521,0.0177694935,0.0188367075,0.0187123263,0.0208790229,0.0354028718,0.0075021796,0.0038434956,2.0025961637,41.259658022,0.4994508454,0.0331100339,0.0079867968,0.0173629079,0.0157975825,0.0069119557,0.0337266595
1704438,exper2,0.0372345606,0.0294566303,0.0333945852,0.0379409518,0.0453891547,0.0495048808,0.0484529211,0.0486705882,0.0496175279,0.0499789373,0.04663766,0.1622106524,0.2392407351,0.0625977595,0.025364959,6.3356619601,122.99159782,0.0331100339,2.0390140328,0.0563305911,0.0455833536,0.1111662613,0.0283917632,0.1420104457
1704438,exper3,0.0138162843,0.0089971005,0.0107003012,0.0122832277,0.0141988151,0.0157899554,0.0147174611,0.0139447724,0.0138180444,0.0135904034,0.0122134099,0.0316033789,0.0644963325,0.028732638,0.0174996098,2.1425678141,43.904292207,0.0079867968,0.0563305911,0.6323797052,0.0130406621,0.0307497251,0.0097510147,0.0508648599
1704438,exper4,0.0145872129,0.0119323789,0.0128499834,0.0145168085,0.0170325937,0.0215683997,0.0226391338,0.0224590158,0.0238723849,0.0256964466,0.0244473545,0.0119071506,0.0803572791,0.0165878724,0.0078776699,3.0937012669,63.076010978,0.0173629079,0.0455833536,0.0130406621,0.719177817,0.0388855447,0.0196099829,0.1064655916
1704438,exper5,0.0291755992,0.0255837995,0.0290564984,0.0336228129,0.0390615558,0.0445243535,0.0476749521,0.0501115324,0.0537584823,0.0568281158,0.05610119,0.1748394485,0.2351901331,0.123546295,0.0335154461,5.3547896726,95.440862619,0.0157975825,0.1111662613,0.0307497251,0.0388855447,1.8828528817,0.039916383,0.1828021905
1704438,exper6,0.0096547953,0.0073027004,0.0085318445,0.0120620404,0.0152014916,0.0187950515,0.019944404,0.0203058134,0.0214064695,0.0218183354,0.0210127913,0.0248867955,0.0828167408,0.0306329711,0.0145344096,2.9977863671,66.485967222,0.0069119557,0.0283917632,0.0097510147,0.0196099829,0.039916383,0.8009431848,0.0652965963
1704438,exper7,0.0772987929,0.0644769713,0.0656650462,0.0783941686,0.0893983823,0.1016651823,0.1057474663,0.1122475561,0.1158557835,0.1210352034,0.1209313568,0.5019742578,0.3653163095,0.2505817167,0.2145146963,16.297248712,345.95763882,0.0337266595,0.1420104457,0.0508648599,0.1064655916,0.1828021905,0.0652965963,4.7778335146
