_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.3373225063,0.1617330701,0.1464090549,0.1360227167,0.1079331211,0.1065664571,0.1133611263,0.1349659719,0.0960240303,0.1175870955,0.1354623768,0.1399796149,0.0079234276,0.0197833874,0.0263906558,0.0406616059,-0.002526885,-0.000022164,-0.011140596,-0.003110474,-0.003527529,0.0015786259,-0.000798403,-0.00162799,0.0053493324
0.3373225063,0.0000173084,9.8740125E-6,9.6921001E-6,9.8438538E-6,9.8448151E-6,9.7770849E-6,9.7417774E-6,9.5878101E-6,9.8165328E-6,9.8899171E-6,9.9712167E-6,-1.328293E-6,-3.699959E-6,-3.750951E-6,-3.786219E-6,-4.728899E-7,1.2682016E-8,-1.182486E-6,-6.88944E-7,-5.242635E-7,-9.714539E-7,-6.289845E-7,-5.270099E-7,-6.19956E-7
0.3373225063,9.8740125E-6,0.0000225347,9.3479452E-6,9.4597681E-6,9.465238E-6,9.393799E-6,9.3730843E-6,9.1956629E-6,9.4470177E-6,9.5236252E-6,9.5990902E-6,-1.279274E-6,-3.75498E-6,-3.698036E-6,-3.34474E-6,-4.491001E-7,1.2130341E-8,-1.167314E-6,-7.34368E-7,-5.884831E-7,-1.021417E-6,-6.897113E-7,-6.579156E-7,-5.688661E-7
0.3373225063,9.6921001E-6,9.3479452E-6,0.000019534,9.3305729E-6,9.3455287E-6,9.2834988E-6,9.2670208E-6,9.1266381E-6,9.3458704E-6,9.4198115E-6,9.4951084E-6,-1.363299E-6,-3.788053E-6,-3.761098E-6,-3.365515E-6,-4.595515E-7,1.2067912E-8,-1.028823E-6,-6.583945E-7,-4.880095E-7,-9.17755E-7,-6.441268E-7,-5.663205E-7,-5.133576E-7
0.3373225063,9.8438538E-6,9.4597681E-6,9.3305729E-6,0.0000174433,9.4998941E-6,9.4356415E-6,9.4138184E-6,9.2797742E-6,9.4919454E-6,9.5663679E-6,9.6438568E-6,-1.431482E-6,-3.765923E-6,-3.758983E-6,-3.303663E-6,-4.692776E-7,1.2094508E-8,-9.870089E-7,-6.271515E-7,-4.741632E-7,-8.96144E-7,-6.119634E-7,-5.491467E-7,-5.282512E-7
0.3373225063,9.8448151E-6,9.465238E-6,9.3455287E-6,9.4998941E-6,0.0000176956,9.4575974E-6,9.439604E-6,9.3148198E-6,9.5212104E-6,9.5963959E-6,9.6728328E-6,-1.430951E-6,-3.862407E-6,-3.835286E-6,-3.393335E-6,-4.736656E-7,1.2135807E-8,-1.000858E-6,-6.232225E-7,-4.454509E-7,-8.939975E-7,-6.207501E-7,-4.975118E-7,-5.074809E-7
0.3373225063,9.7770849E-6,9.393799E-6,9.2834988E-6,9.4356415E-6,9.4575974E-6,0.000016858,9.3886053E-6,9.2787541E-6,9.4750812E-6,9.5484719E-6,9.6248125E-6,-1.38515E-6,-3.922E-6,-3.94978E-6,-3.513315E-6,-4.788571E-7,1.2320827E-8,-1.003279E-6,-5.9488E-7,-4.063844E-7,-8.573686E-7,-5.864275E-7,-4.878182E-7,-4.85912E-7
0.3373225063,9.7417774E-6,9.3730843E-6,9.2670208E-6,9.4138184E-6,9.439604E-6,9.3886053E-6,0.0000173485,9.2762696E-6,9.4687682E-6,9.5431359E-6,9.6183013E-6,-1.415051E-6,-3.952293E-6,-4.0303E-6,-3.576165E-6,-4.807458E-7,1.2333887E-8,-9.942663E-7,-5.868799E-7,-4.277618E-7,-8.893115E-7,-5.903907E-7,-4.833249E-7,-4.621282E-7
0.3373225063,9.5878101E-6,9.1956629E-6,9.1266381E-6,9.2797742E-6,9.3148198E-6,9.2787541E-6,9.2762696E-6,0.0000151659,9.3738398E-6,9.4455251E-6,9.5196606E-6,-1.336996E-6,-4.017201E-6,-4.202893E-6,-3.826629E-6,-4.961594E-7,1.2554054E-8,-9.722754E-7,-5.075442E-7,-3.378928E-7,-8.073459E-7,-5.370493E-7,-4.205719E-7,-4.038904E-7
0.3373225063,9.8165328E-6,9.4470177E-6,9.3458704E-6,9.4919454E-6,9.5212104E-6,9.4750812E-6,9.4687682E-6,9.3738398E-6,0.000016801,9.6424201E-6,9.7192078E-6,-1.401564E-6,-4.061463E-6,-4.218712E-6,-3.687771E-6,-4.838258E-7,1.2385372E-8,-1.056935E-6,-5.60686E-7,-3.701129E-7,-8.917447E-7,-6.025373E-7,-4.956628E-7,-4.54225E-7
