Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
76376,year95,0.082709228,0,0,0,0,0,0,0,0,0,0,0.0224939772,0.0406410391,0.0115612234,0.005983555,0.7838718969,12.532772075,0.0103959359,0.3637268252,0.0309259453,0.0145464544,0.0380747879,0.011731434,0.0537734367
76376,year96,0,0.071305122,0,0,0,0,0,0,0,0,0,0.019705143,0.0362286582,0.0099376768,0.0051325024,0.669503509,10.555462449,0.011181523,0.3055671939,0.0276919451,0.0133026081,0.0371713627,0.009636535,0.0485623756
76376,year97,0,0,0.0931706295,0,0,0,0,0,0,0,0,0.02678852,0.0478553472,0.012621766,0.0045825914,0.9380302713,15.639952341,0.0125955798,0.3812061381,0.0300748926,0.0166282602,0.0393186341,0.0140227297,0.0573740442
76376,year98,0,0,0,0.0993898607,0,0,0,0,0,0,0,0.0305331518,0.0495181732,0.0130800251,0.0053812716,1.1004765895,19.571828847,0.0200848434,0.4264690479,0.0279407144,0.0155939038,0.0414528124,0.0125563004,0.0563396879
76376,year99,0,0,0,0,0.1062244684,0,0,0,0,0,0,0.0329553787,0.0526867079,0.0145726406,0.0063763486,1.1972609197,21.362731748,0.017165078,0.4607992039,0.0257279774,0.0169817744,0.040745784,0.0117445271,0.0539567403
76376,year00,0,0,0,0,0,0.0937336336,0,0,0,0,0,0.0278752488,0.0473185294,0.0138132398,0.0052110611,1.0467686184,18.622577773,0.0120063894,0.3990127789,0.0194040013,0.0130276527,0.0374332251,0.0100555148,0.0474232743
76376,year01,0,0,0,0,0,0,0.0833115115,0,0,0,0,0.0257541636,0.0428799623,0.0141536608,0.0056955064,0.9024955483,15.662812926,0.0122551587,0.3376453336,0.0184612967,0.0125170211,0.0381271604,0.0090211585,0.0442416466
76376,year02,0,0,0,0,0,0,0,0.0956190426,0,0,0,0.0290798156,0.0496098251,0.0151880172,0.006310883,1.0419241647,18.008301037,0.0130538389,0.3712422751,0.0170996124,0.0130014664,0.0387818163,0.0087854824,0.0438357599
76376,year03,0,0,0,0,0,0,0,0,0.0914292448,0,0,0.0290536294,0.0465591285,0.0164580496,0.0054336441,1.0061275793,17.694013826,0.0129098146,0.3712553682,0.0158426731,0.0135906568,0.0379962292,0.0088640411,0.0471352257
76376,year04,0,0,0,0,0,0,0,0,0,0.0929349534,0,0.0291714675,0.0487587724,0.0169294019,0.0057347858,1.0154891589,17.719401383,0.0183434587,0.3680868336,0.0158164869,0.0138263329,0.0412826019,0.0086676443,0.0488504242
76376,year05,0,0,0,0,0,0,0,0,0,0,0.0901723054,0.0289096051,0.0453283754,0.0173352886,0.0053419922,1.0136430292,17.999319158,0.0213286896,0.3541164764,0.0160783492,0.0148083167,0.0409290877,0.0101602598,0.0457473552
76376,gender,0.0224939772,0.019705143,0.02678852,0.0305331518,0.0329553787,0.0278752488,0.0257541636,0.0290798156,0.0290536294,0.0291714675,0.0289096051,0.3023201006,0.1598931602,0.0577668378,0.0225201634,3.1147742746,51.179454279,0.0163533047,1.2276238609,0.0348015083,0.0064025348,0.1276840892,0.0101340735,0.1580732167
