_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.2298072536,0.0518206898,0.0521228748,0.0528442283,0.0512826368,0.0519211901,0.0530847169,0.0550956846,0.0559725372,0.0576426918,0.0613443004,0.0650041806,-0.005062765,0.0175546979,0.0209085146,0.0035163935,-0.003423281,0.0000758478,-0.004143317,-0.002443419,-0.002827748,-0.00384341,0.0843313701,-0.003979493,-0.004110378
0.2298072536,2.9874094E-7,1.2604756E-7,1.2701857E-7,1.2800892E-7,1.2883469E-7,1.2969648E-7,1.3067594E-7,1.3173105E-7,1.328797E-7,1.3418428E-7,1.3546792E-7,-2.141359E-8,-5.60057E-8,-5.691414E-8,-5.191299E-8,-8.793804E-9,2.25151E-10,-9.759846E-9,-5.941522E-9,-4.69179E-9,-9.673418E-9,-5.137359E-9,-4.198648E-9,-2.997733E-9
0.2298072536,1.2604756E-7,2.9209956E-7,1.2812957E-7,1.2914593E-7,1.2999783E-7,1.3088571E-7,1.3189074E-7,1.3297201E-7,1.3414672E-7,1.3547617E-7,1.367859E-7,-2.143368E-8,-5.669566E-8,-5.786895E-8,-5.245011E-8,-8.853356E-9,2.254542E-10,-9.97747E-9,-5.910033E-9,-4.576854E-9,-9.719201E-9,-5.184548E-9,-4.170976E-9,-2.965851E-9
0.2298072536,1.2701857E-7,1.2812957E-7,2.8611965E-7,1.3019006E-7,1.310681E-7,1.3198184E-7,1.3301189E-7,1.3411848E-7,1.3531826E-7,1.3667097E-7,1.3800551E-7,-2.143676E-8,-5.737697E-8,-5.88047E-8,-5.298014E-8,-8.911328E-9,2.257299E-10,-1.015595E-8,-5.864482E-9,-4.437577E-9,-9.773596E-9,-5.219239E-9,-4.13596E-9,-2.921409E-9
0.2298072536,1.2800892E-7,1.2914593E-7,1.3019006E-7,2.8122248E-7,1.321675E-7,1.3311002E-7,1.3416778E-7,1.3530214E-7,1.3652939E-7,1.3790725E-7,1.3926924E-7,-2.140739E-8,-5.802458E-8,-5.976635E-8,-5.355268E-8,-8.982168E-9,2.261719E-10,-1.033248E-8,-5.799544E-9,-4.2896E-9,-9.792248E-9,-5.251632E-9,-4.078605E-9,-2.860704E-9
0.2298072536,1.2883469E-7,1.2999783E-7,1.310681E-7,1.321675E-7,2.7656833E-7,1.340778E-7,1.3516381E-7,1.3632583E-7,1.3758008E-7,1.3898145E-7,1.4036953E-7,-2.133657E-8,-5.871059E-8,-6.081611E-8,-5.420519E-8,-9.042883E-9,2.263283E-10,-1.048974E-8,-5.690296E-9,-4.100848E-9,-9.803902E-9,-5.25092E-9,-3.99296E-9,-2.780627E-9
0.2298072536,1.2969648E-7,1.3088571E-7,1.3198184E-7,1.3311002E-7,1.340778E-7,2.7274194E-7,1.3619475E-7,1.373847E-7,1.386664E-7,1.4009235E-7,1.4150748E-7,-2.124703E-8,-5.935813E-8,-6.188834E-8,-5.487128E-8,-9.105687E-9,2.265575E-10,-1.06624E-8,-5.595468E-9,-3.921835E-9,-9.778519E-9,-5.26041E-9,-3.912142E-9,-2.711387E-9
0.2298072536,1.3067594E-7,1.3189074E-7,1.3301189E-7,1.3416778E-7,1.3516381E-7,1.3619475E-7,2.6981188E-7,1.3855465E-7,1.3986418E-7,1.4131638E-7,1.4275967E-7,-2.118287E-8,-5.997487E-8,-6.294457E-8,-5.553469E-8,-9.165655E-9,2.267133E-10,-1.084797E-8,-5.544263E-9,-3.788084E-9,-9.7809E-9,-5.30541E-9,-3.849926E-9,-2.662515E-9
0.2298072536,1.3173105E-7,1.3297201E-7,1.3411848E-7,1.3530214E-7,1.3632583E-7,1.373847E-7,1.3855465E-7,2.6745545E-7,1.4114203E-7,1.4262417E-7,1.4409856E-7,-2.115814E-8,-6.057283E-8,-6.403491E-8,-5.61662E-8,-9.201074E-9,2.259712E-10,-1.104237E-8,-5.531072E-9,-3.705893E-9,-9.831268E-9,-5.396026E-9,-3.816714E-9,-2.638782E-9
0.2298072536,1.328797E-7,1.3414672E-7,1.3531826E-7,1.3652939E-7,1.3758008E-7,1.386664E-7,1.3986418E-7,1.4114203E-7,2.6601208E-7,1.44024E-7,1.4552996E-7,-2.111763E-8,-6.116583E-8,-6.511901E-8,-5.681393E-8,-9.247395E-9,2.255909E-10,-1.124452E-8,-5.532947E-9,-3.63446E-9,-9.877341E-9,-5.493465E-9,-3.791717E-9,-2.625808E-9
0.2298072536,1.3418428E-7,1.3547617E-7,1.3667097E-7,1.3790725E-7,1.3898145E-7,1.4009235E-7,1.4131638E-7,1.4262417E-7,1.44024E-7,2.6538102E-7,1.4711078E-7,-2.109738E-8,-6.16682E-8,-6.615803E-8,-5.735273E-8,-9.281148E-9,2.249123E-10,-1.146313E-8,-5.587713E-9,-3.626322E-9,-9.94894E-9,-5.663217E-9,-3.803732E-9,-2.677588E-9
0.2298072536,1.3546792E-7,1.367859E-7,1.3800551E-7,1.3926924E-7,1.4036953E-7,1.4150748E-7,1.4275967E-7,1.4409856E-7,1.4552996E-7,1.4711078E-7,2.6552111E-7,-2.102739E-8,-6.216433E-8,-6.717173E-8,-5.785618E-8,-9.339983E-9,2.246977E-10,-1.15907E-8,-5.616025E-9,-3.590455E-9,-9.945941E-9,-5.800622E-9,-3.775016E-9,-2.696427E-9
0.2298072536,-2.141359E-8,-2.143368E-8,-2.143676E-8,-2.140739E-8,-2.133657E-8,-2.124703E-8,-2.118287E-8,-2.115814E-8,-2.111763E-8,-2.109738E-8,-2.102739E-8,6.0510536E-8,-3.743445E-9,-1.28232E-8,-1.209572E-8,-4.29121E-10,1.263122E-11,3.2985915E-9,1.5708647E-9,2.8702163E-9,4.8465535E-9,1.3379349E-9,3.163165E-9,-8.04107E-11
0.2298072536,-5.60057E-8,-5.669566E-8,-5.737697E-8,-5.802458E-8,-5.871059E-8,-5.935813E-8,-5.997487E-8,-6.057283E-8,-6.116583E-8,-6.16682E-8,-6.216433E-8,-3.743445E-9,8.9614545E-8,6.0375873E-8,5.8413565E-8,3.904121E-10,7.16867E-12,4.4812763E-9,-5.0846E-10,-1.272336E-9,2.1125681E-9,-1.929989E-9,-1.050081E-9,-6.69916E-10
0.2298072536,-5.691414E-8,-5.786895E-8,-5.88047E-8,-5.976635E-8,-6.081611E-8,-6.188834E-8,-6.294457E-8,-6.403491E-8,-6.511901E-8,-6.615803E-8,-6.717173E-8,-1.28232E-8,6.0375873E-8,1.240847E-7,6.598709E-8,1.1738869E-9,-6.81957E-12,4.6255116E-9,1.877185E-10,-2.232935E-9,2.6404736E-9,-2.620485E-9,-1.767377E-9,-2.171944E-9
0.2298072536,-5.191299E-8,-5.245011E-8,-5.298014E-8,-5.355268E-8,-5.420519E-8,-5.487128E-8,-5.553469E-8,-5.61662E-8,-5.681393E-8,-5.735273E-8,-5.785618E-8,-1.209572E-8,5.8413565E-8,6.598709E-8,1.5762851E-7,6.515548E-10,-1.33092E-12,4.526328E-9,4.558474E-10,-2.525826E-9,2.8509539E-9,-1.101024E-9,-1.416514E-9,-3.39892E-9
0.2298072536,-8.793804E-9,-8.853356E-9,-8.911328E-9,-8.982168E-9,-9.042883E-9,-9.105687E-9,-9.165655E-9,-9.201074E-9,-9.247395E-9,-9.281148E-9,-9.339983E-9,-4.29121E-10,3.904121E-10,1.1738869E-9,6.515548E-10,1.8333842E-9,-5.47815E-11,-2.05017E-10,-1.95291E-10,-2.97973E-10,-2.67933E-10,-9.18391E-11,-3.50364E-10,-2.88966E-10
0.2298072536,2.25151E-10,2.254542E-10,2.257299E-10,2.261719E-10,2.263283E-10,2.265575E-10,2.267133E-10,2.259712E-10,2.255909E-10,2.249123E-10,2.246977E-10,1.263122E-11,7.16867E-12,-6.81957E-12,-1.33092E-12,-5.47815E-11,1.810637E-12,5.048196E-12,4.99669E-12,7.036846E-12,5.943282E-12,2.700569E-12,7.076335E-12,5.077963E-12
0.2298072536,-9.759846E-9,-9.97747E-9,-1.015595E-8,-1.033248E-8,-1.048974E-8,-1.06624E-8,-1.084797E-8,-1.104237E-8,-1.124452E-8,-1.146313E-8,-1.15907E-8,3.2985915E-9,4.4812763E-9,4.6255116E-9,4.526328E-9,-2.05017E-10,5.048196E-12,1.2903781E-8,9.411936E-10,9.152882E-10,1.4858121E-9,9.621964E-10,1.0470255E-9,8.761651E-10
