Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
178749,year95,0.0732983122,0,0,0,0,0,0,0,0,0,0,0.0094993538,0.0312617134,0.0146574247,0.0084084386,0.9625004895,17.643455348,0.0041790444,0.0262043424,0.0093930595,0.0109203408,0.0263665811,0.4441087782,0.0464617984
178749,year96,0,0.0853487292,0,0,0,0,0,0,0,0,0,0.0114685956,0.0368729336,0.016710583,0.0094042484,1.1340538968,21.100185176,0.0045874383,0.0306071642,0.0118098563,0.0136448316,0.0317875904,0.4863803434,0.0626465043
178749,year97,0,0,0.0901487561,0,0,0,0,0,0,0,0,0.0125651053,0.0394184023,0.0178798203,0.0096448092,1.2181774443,22.969325703,0.0047832435,0.0316980794,0.0120895781,0.0137790981,0.0331750108,0.5103692888,0.0664339381
178749,year98,0,0,0,0.0904788279,0,0,0,0,0,0,0,0.0127385328,0.0400058182,0.0184896139,0.0097622924,1.2210753627,22.976475393,0.0050293988,0.0311833912,0.0124476221,0.0126378329,0.0347638308,0.5055133176,0.0665905823
178749,year99,0,0,0,0,0.0900928117,0,0,0,0,0,0,0.0129399325,0.0397205019,0.0192952128,0.0100084476,1.213819378,22.828071765,0.0057007312,0.0296784877,0.0110713906,0.0120895781,0.0344001924,0.5014573508,0.0636255308
178749,year00,0,0,0,0,0,0.0902102949,0,0,0,0,0,0.0133315431,0.0403302956,0.0198546565,0.0100308253,1.2204208135,23.07063536,0.0061650695,0.0279330234,0.0102042529,0.0120616059,0.0339470431,0.4945146546,0.060196141
178749,year01,0,0,0,0,0,0,0.0911054048,0,0,0,0,0.013432243,0.0409568725,0.0208952218,0.0103888693,1.2353691489,23.448147962,0.0064783579,0.0268421082,0.0108140465,0.0112448182,0.0356589407,0.5004559466,0.0579807439
178749,year02,0,0,0,0,0,0,0,0.0941599673,0,0,0,0.0139525256,0.0427638756,0.0225064196,0.0105622969,1.2754980447,24.383051094,0.0081790667,0.0261428036,0.0104895692,0.0124140555,0.038389026,0.5141455337,0.0588478817
178749,year03,0,0,0,0,0,0,0,0,0.095832704,0,0,0.0144336472,0.0436701744,0.023714818,0.0105567024,1.3050366715,25.06274161,0.0089958545,0.0245036336,0.0094937594,0.0126322385,0.0392505692,0.5241987368,0.0563136018
178749,year04,0,0,0,0,0,0,0,0,0,0.0974383073,0,0.0144504305,0.0446883619,0.0244085282,0.0106965633,1.3464522878,26.09324248,0.0100755808,0.0250686717,0.0089399102,0.0131581156,0.0406603673,0.5379610515,0.0541709324
178749,year05,0,0,0,0,0,0,0,0,0,0,0.1018858847,0.0157147732,0.0466687926,0.0266742751,0.011166496,1.412528182,27.622532154,0.010103553,0.0252476937,0.0083580887,0.0147357468,0.0447051452,0.5563331823,0.0571975228
178749,gender,0.0094993538,0.0114685956,0.0125651053,0.0127385328,0.0129399325,0.0133315431,0.013432243,0.0139525256,0.0144336472,0.0144504305,0.0157147732,0.1445266827,0.0336561323,0.0554744362,0.0384169981,1.7615986663,31.18226116,0.0039664558,0.0279945622,0.010551108,0.0078434005,0.0533877113,0.7590699808,0.1343168353
178749,dummy_educ2,0.0312617134,0.0368729336,0.0394184023,0.0400058182,0.0397205019,0.0403302956,0.0409568725,0.0427638756,0.0436701744,0.0446883619,0.0466687926,0.0336561323,0.4463577419,0,0,5.7878421697,105.43759685,0.0313680077,0.1671393966,0.056598918,0.0681122692,0.2176068118,2.357339062,0.2633525223
