_RMSE_,lag_sector0,lag_sector1,lag_sector2,lag_sector3,lag_sector4,lag_sector5,lag_sector6,lag_sector7,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
3.1113436611,6.8257614232,4.8691868069,5.1136122564,5.0372978645,5.5267624873,5.1471026068,4.6402986889,4.1280327909,0.0568915981,-0.128917607,-0.433295814,-0.766133936,-0.002312477,0.0024860623,-0.33353523,-0.258869655,-0.259758164,-0.254059601,-0.217987364,-0.229202629,-0.247225343
3.1113436611,0.0003631501,0.0002880723,0.0003351672,0.0003320366,0.0003263745,0.0003346095,0.0003296624,0.0003344753,-0.000060323,-0.000139737,-0.000134958,-0.000121755,-0.000032341,1.1142256E-6,-0.000014592,-0.000010107,-6.250818E-6,-0.000018598,-8.876785E-6,-5.281614E-6,-3.141575E-6
3.1113436611,0.0002880723,0.0030932428,0.0003855404,0.0003639829,0.0003805802,0.0003490741,0.0003536384,0.0003394653,-0.000046208,-0.000098977,-0.000095148,-0.000082182,-0.000031472,1.0912089E-6,-0.000352052,-0.000018385,-0.000012476,-0.000022145,-0.000014549,-0.0000107,-8.73002E-6
3.1113436611,0.0003351672,0.0003855404,0.0012605729,0.0005146239,0.0004107568,0.0004436778,0.0004358724,0.0003976301,-0.000066399,-0.000130531,-0.000122073,-0.000110159,-0.000029947,1.038469E-6,-0.000029934,-0.000103223,-0.000026032,-0.000027586,-0.000021904,-0.00001832,-0.000011641
3.1113436611,0.0003320366,0.0003639829,0.0005146239,0.0028078427,0.0004024423,0.0004408902,0.000433179,0.0004068007,-0.000065662,-0.000128586,-0.000124693,-0.000113565,-0.000028105,9.8701779E-7,-0.000028635,-0.000032148,-0.000241454,-0.000027907,-0.000022994,-0.000019129,-0.000014039
3.1113436611,0.0003263745,0.0003805802,0.0004107568,0.0004024423,0.0024895721,0.0003971891,0.0004352692,0.0004002162,-0.000058693,-0.000128469,-0.000121903,-0.000107665,-0.000029415,1.0167839E-6,-0.000029942,-0.000020768,-0.000016037,-0.000241819,-0.000018077,-0.000018818,-0.000013366
3.1113436611,0.0003346095,0.0003490741,0.0004436778,0.0004408902,0.0003971891,0.0013797876,0.0004613052,0.000410026,-0.000063499,-0.000141501,-0.000132182,-0.000114612,-0.000029008,1.0008248E-6,-0.000023913,-0.000023511,-0.000018815,-0.000026675,-0.000116668,-0.000021198,-0.000012967
3.1113436611,0.0003296624,0.0003536384,0.0004358724,0.000433179,0.0004352692,0.0004613052,0.002705954,0.0004223786,-0.00006006,-0.000138367,-0.000134023,-0.000117025,-0.000028985,1.0219643E-6,-0.000026174,-0.000023991,-0.000019351,-0.000034292,-0.000025719,-0.00026943,-0.000015639
3.1113436611,0.0003344753,0.0003394653,0.0003976301,0.0004068007,0.0004002162,0.000410026,0.0004223786,0.0007516481,-0.000077937,-0.000136226,-0.00013083,-0.000111642,-0.000030084,1.04839E-6,-0.000021075,-0.000017838,-0.000015438,-0.000026299,-0.000017847,-0.000016935,-0.000049006
3.1113436611,-0.000060323,-0.000046208,-0.000066399,-0.000065662,-0.000058693,-0.000063499,-0.00006006,-0.000077937,0.0001668613,-0.00001336,-0.000039442,-0.000037284,-1.70717E-6,5.7084017E-8,8.9317335E-6,5.8743932E-6,9.1206179E-6,0.0000136171,5.1203725E-6,9.3659642E-6,3.1858327E-6
