Nobs,_NAME_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
30183,year95,0.0645065103,0,0,0,0,0,0,0,0,0,0,0.0073220025,0.0327005268,0.0088791704,0.0041414041,0.706424146,11.946128615,0.0064274592,0.0337607262,0.0142795613,0.0156379419,0.0348540569,0.2663088494,0.0560911772
30183,year96,0,0.057350164,0,0,0,0,0,0,0,0,0,0.0059636219,0.0301825531,0.0091773515,0.0037438293,0.6102441772,10.066560647,0.0075539211,0.034290826,0.0124242123,0.0167312726,0.0345890071,0.2119073651,0.061756618
30183,year97,0,0,0.0773945599,0,0,0,0,0,0,0,0,0.0100718948,0.0394924295,0.0128880496,0.0054003909,0.8584965047,15.032104165,0.0070900838,0.038995461,0.0148427923,0.0204419706,0.0410495975,0.2721399463,0.0812046516
30183,year98,0,0,0,0.0994930921,0,0,0,0,0,0,0,0.0130537057,0.0481396813,0.0167312726,0.0077858397,1.3409535169,26.498823841,0.0075207898,0.0415465659,0.0149090548,0.0230924693,0.0433356525,0.4165258589,0.0899512971
30183,year99,0,0,0,0,0.0986979426,0,0,0,0,0,0,0.0144452175,0.0489016996,0.0173938972,0.0075539211,1.3611967001,27.162873141,0.0080840208,0.0358811251,0.014378955,0.0216015638,0.0453566577,0.41682404,0.0869032237
30183,year00,0,0,0,0,0,0.1031375277,0,0,0,0,0,0.0153066296,0.0470794818,0.0209389391,0.010535732,1.3978398436,27.68528642,0.0091442203,0.0334956764,0.0138488553,0.0170625849,0.0447602955,0.4382599477,0.0857767618
30183,year01,0,0,0,0,0,0,0.0945565384,0,0,0,0,0.0152734983,0.0460192824,0.0184540967,0.0086141205,1.2634926946,24.873803134,0.0112646192,0.0320710334,0.0112314879,0.0196799523,0.0424742405,0.3897226916,0.0745452738
30183,year02,0,0,0,0,0,0,0,0.1027730842,0,0,0,0.0155716794,0.047675844,0.0217340887,0.0106351257,1.3405559421,25.78822516,0.0115959315,0.0322366895,0.0108007819,0.0176589471,0.045820495,0.3921081403,0.0776927409
30183,year03,0,0,0,0,0,0,0,0,0.1024749031,0,0,0.016797535,0.04810655,0.0234900441,0.0106351257,1.3095451082,25.471623099,0.0164993539,0.0350528443,0.0131199682,0.023622569,0.0519497731,0.4037703343,0.0777258722
30183,year04,0,0,0,0,0,0,0,0,0,0.1019779346,0,0.0196468211,0.0465493821,0.0267700361,0.0099393698,1.2879104131,24.872842328,0.0165987476,0.0315078024,0.013086837,0.0224298446,0.051651592,0.3944273266,0.0935626015
30183,year05,0,0,0,0,0,0,0,0,0,0,0.0976377431,0.014942186,0.0480071563,0.0217009575,0.0088791704,1.2806546732,24.848557135,0.0212702515,0.0322035583,0.0118278501,0.0201769208,0.0490342246,0.3760063612,0.0738163867
30183,gender,0.0073220025,0.0059636219,0.0100718948,0.0130537057,0.0144452175,0.0153066296,0.0152734983,0.0155716794,0.016797535,0.0196468211,0.014942186,0.1483947918,0.0396912169,0.0538051221,0.0340920386,1.6845244012,29.846337342,0.0087466455,0.0362124375,0.0146771361,0.0095086638,0.0700062949,0.5448762548,0.1830831925
30183,dummy_educ2,0.0327005268,0.0301825531,0.0394924295,0.0481396813,0.0489016996,0.0470794818,0.0460192824,0.047675844,0.04810655,0.0465493821,0.0480071563,0.0396912169,0.482854587,0,0,5.8884802704,106.91839777,0.0402213166,0.2110128218,0.0721929563,0.1097306431,0.2754199384,1.8847033098,0.3605672067
30183,dummy_educ3,0.0088791704,0.0091773515,0.0128880496,0.0167312726,0.0173938972,0.0209389391,0.0184540967,0.0217340887,0.0234900441,0.0267700361,0.0217009575,0.0538051221,0,0.1981579035,0,2.0609614684,35.843090481,0.0084484644,0.0624523739,0.0331974953,0.0304807342,0.1104595302,0.7619520922,0.229963887
30183,dummy_educ4,0.0041414041,0.0037438293,0.0054003909,0.0077858397,0.0075539211,0.010535732,0.0086141205,0.0106351257,0.0106351257,0.0099393698,0.0088791704,0.0340920386,0,0,0.0878640294,1.1314316006,22.595301991,0.0036444356,0.021634695,0.01693006,0.0067919027,0.0325680019,0.3770665606,0.1271908028
