_RMSE_,year95,year96,year97,year98,year99,year00,year01,year02,year03,year04,year05,gender,dummy_educ2,dummy_educ3,dummy_educ4,age,age_2,exper1,exper2,exper3,exper4,exper5,exper6,exper7
0.7156356053,0.6244271117,0.6298806342,0.6584145351,0.710974935,0.6534601452,0.6731751012,0.6681267177,0.5874329224,0.5800680152,0.5722916467,0.6117789756,-0.347504544,0.2428551608,0.6705740507,1.4994818912,0.0206736021,-0.000442274,0.0096627146,0.0247515678,0.0783698869,0.0290590711,0.0050121323,0.0398721005,0.0755524711
0.7156356053,0.0000119081,6.0949978E-6,6.1176361E-6,6.1286466E-6,6.1124924E-6,6.140532E-6,6.1635072E-6,6.1616947E-6,6.1853198E-6,6.216951E-6,6.2155299E-6,-8.570914E-7,-2.610434E-6,-2.544231E-6,-2.38465E-6,-2.874768E-7,7.2104036E-9,-5.331024E-7,-4.237475E-7,-3.316856E-7,-5.656586E-7,-4.165373E-7,-3.420441E-7,-2.300569E-7
0.7156356053,6.0949978E-6,0.0000115873,6.1328825E-6,6.1447787E-6,6.1298367E-6,6.1582949E-6,6.1817206E-6,6.1805311E-6,6.2044935E-6,6.2363636E-6,6.2354921E-6,-8.602165E-7,-2.636643E-6,-2.575618E-6,-2.413092E-6,-2.886263E-7,7.201669E-9,-5.300713E-7,-4.167338E-7,-3.275217E-7,-5.640384E-7,-4.127316E-7,-3.315153E-7,-2.261757E-7
0.7156356053,6.1176361E-6,6.1328825E-6,0.0000114713,6.1699042E-6,6.156239E-6,6.1851052E-6,6.2090528E-6,6.2084659E-6,6.2327054E-6,6.264747E-6,6.264378E-6,-8.640193E-7,-2.6685E-6,-2.610058E-6,-2.442738E-6,-2.91737E-7,7.2619559E-9,-5.32513E-7,-4.108915E-7,-3.20615E-7,-5.61006E-7,-4.118303E-7,-3.210897E-7,-2.216793E-7
0.7156356053,6.1286466E-6,6.1447787E-6,6.1699042E-6,0.0000112348,6.1723511E-6,6.2019464E-6,6.2266367E-6,6.2269623E-6,6.251852E-6,6.2842773E-6,6.2847544E-6,-8.537235E-7,-2.696807E-6,-2.660796E-6,-2.484672E-6,-2.947337E-7,7.3081169E-9,-5.29192E-7,-3.986139E-7,-3.037784E-7,-5.489153E-7,-4.051421E-7,-3.163967E-7,-2.159656E-7
0.7156356053,6.1124924E-6,6.1298367E-6,6.156239E-6,6.1723511E-6,0.0000110646,6.1932406E-6,6.2187291E-6,6.2202309E-6,6.2454673E-6,6.277872E-6,6.2793149E-6,-8.486189E-7,-2.724889E-6,-2.701221E-6,-2.5196E-6,-2.982997E-7,7.3555494E-9,-5.204348E-7,-3.823055E-7,-2.903054E-7,-5.40047E-7,-3.948019E-7,-3.049305E-7,-2.049888E-7
0.7156356053,6.140532E-6,6.1582949E-6,6.1851052E-6,6.2019464E-6,6.1932406E-6,0.000010975,6.2501613E-6,6.2521707E-6,6.2779847E-6,6.3109423E-6,6.3129105E-6,-8.381E-7,-2.756526E-6,-2.744042E-6,-2.556262E-6,-2.985108E-7,7.3346479E-9,-5.254255E-7,-3.751268E-7,-2.821917E-7,-5.446664E-7,-3.964587E-7,-3.089129E-7,-2.046992E-7
0.7156356053,6.1635072E-6,6.1817206E-6,6.2090528E-6,6.2266367E-6,6.2187291E-6,6.2501613E-6,0.0000107341,6.2794313E-6,6.3057133E-6,6.3390499E-6,6.3415404E-6,-8.378885E-7,-2.780398E-6,-2.783409E-6,-2.572834E-6,-2.999842E-7,7.3494537E-9,-5.305048E-7,-3.699161E-7,-2.72884E-7,-5.473167E-7,-3.979292E-7,-3.139572E-7,-2.026479E-7
0.7156356053,6.1616947E-6,6.1805311E-6,6.2084659E-6,6.2269623E-6,6.2202309E-6,6.2521707E-6,6.2794313E-6,0.0000105192,6.3095375E-6,6.3432038E-6,6.3463825E-6,-8.358583E-7,-2.804316E-6,-2.822306E-6,-2.596468E-6,-2.991549E-7,7.2880713E-9,-5.339454E-7,-3.627374E-7,-2.661063E-7,-5.426275E-7,-3.956732E-7,-3.136663E-7,-1.985747E-7
0.7156356053,6.1853198E-6,6.2044935E-6,6.2327054E-6,6.251852E-6,6.2454673E-6,6.2779847E-6,6.3057133E-6,6.3095375E-6,0.0000104095,6.3712612E-6,6.3749626E-6,-8.326365E-7,-2.82224E-6,-2.861717E-6,-2.622457E-6,-2.984593E-7,7.2418828E-9,-5.273767E-7,-3.594409E-7,-2.547144E-7,-5.406582E-7,-3.983065E-7,-3.167696E-7,-1.99182E-7
0.7156356053,6.216951E-6,6.2363636E-6,6.264747E-6,6.2842773E-6,6.277872E-6,6.3109423E-6,6.3390499E-6,6.3432038E-6,6.3712612E-6,0.0000103128,6.4104387E-6,-8.311031E-7,-2.844341E-6,-2.901708E-6,-2.648944E-6,-2.967516E-7,7.1715223E-9,-5.277305E-7,-3.575877E-7,-2.500607E-7,-5.418562E-7,-4.045077E-7,-3.167557E-7,-2.015797E-7
0.7156356053,6.2155299E-6,6.2354921E-6,6.264378E-6,6.2847544E-6,6.2793149E-6,6.3129105E-6,6.3415404E-6,6.3463825E-6,6.3749626E-6,6.4104387E-6,0.0000101336,-8.274759E-7,-2.857189E-6,-2.937301E-6,-2.671721E-6,-2.958492E-7,7.1118209E-9,-5.28611E-7,-3.48841E-7,-2.423306E-7,-5.392046E-7,-4.061714E-7,-3.132243E-7,-1.986568E-7
0.7156356053,-8.570914E-7,-8.602165E-7,-8.640193E-7,-8.537235E-7,-8.486189E-7,-8.381E-7,-8.378885E-7,-8.358583E-7,-8.326365E-7,-8.311031E-7,-8.274759E-7,1.8294479E-6,-5.659701E-8,-3.574609E-7,-3.171471E-7,-2.404499E-8,5.309027E-10,1.5765401E-7,9.7647135E-8,1.2819205E-7,2.1017856E-7,6.2840734E-8,1.6073956E-7,3.0300476E-8
0.7156356053,-2.610434E-6,-2.636643E-6,-2.6685E-6,-2.696807E-6,-2.724889E-6,-2.756526E-6,-2.780398E-6,-2.804316E-6,-2.82224E-6,-2.844341E-6,-2.857189E-6,-5.659701E-8,3.9957657E-6,2.7006496E-6,2.6445997E-6,5.6926394E-9,5.710663E-10,1.2362539E-7,-3.244912E-8,-5.203138E-8,8.6647203E-8,-5.719764E-8,-4.83269E-8,-1.040536E-8
0.7156356053,-2.544231E-6,-2.575618E-6,-2.610058E-6,-2.660796E-6,-2.701221E-6,-2.744042E-6,-2.783409E-6,-2.822306E-6,-2.861717E-6,-2.901708E-6,-2.937301E-6,-3.574609E-7,2.7006496E-6,4.3761273E-6,2.7943025E-6,3.1078697E-8,2.248346E-10,1.3812015E-7,5.0163727E-9,-7.14678E-8,1.2267097E-7,-8.052087E-8,-5.823266E-8,-4.583025E-8
0.7156356053,-2.38465E-6,-2.413092E-6,-2.442738E-6,-2.484672E-6,-2.5196E-6,-2.556262E-6,-2.572834E-6,-2.596468E-6,-2.622457E-6,-2.648944E-6,-2.671721E-6,-3.171471E-7,2.6445997E-6,2.7943025E-6,4.4668841E-6,1.6343078E-8,3.76941E-10,1.481777E-7,2.1416339E-8,-7.808851E-8,1.4291018E-7,-2.776004E-8,-3.916849E-8,-5.372758E-8
0.7156356053,-2.874768E-7,-2.886263E-7,-2.91737E-7,-2.947337E-7,-2.982997E-7,-2.985108E-7,-2.999842E-7,-2.991549E-7,-2.984593E-7,-2.967516E-7,-2.958492E-7,-2.404499E-8,5.6926394E-9,3.1078697E-8,1.6343078E-8,6.5660436E-8,-1.90767E-9,-1.203507E-8,-7.286161E-9,-1.408833E-8,-1.31881E-8,3.5902616E-9,-1.504339E-8,-1.54837E-8
0.7156356053,7.2104036E-9,7.201669E-9,7.2619559E-9,7.3081169E-9,7.3555494E-9,7.3346479E-9,7.3494537E-9,7.2880713E-9,7.2418828E-9,7.1715223E-9,7.1118209E-9,5.309027E-10,5.710663E-10,2.248346E-10,3.76941E-10,-1.90767E-9,6.134894E-11,3.004502E-10,2.039662E-10,3.558982E-10,3.088235E-10,-4.81962E-11,3.604305E-10,2.950853E-10
0.7156356053,-5.331024E-7,-5.300713E-7,-5.32513E-7,-5.29192E-7,-5.204348E-7,-5.254255E-7,-5.305048E-7,-5.339454E-7,-5.273767E-7,-5.277305E-7,-5.28611E-7,1.5765401E-7,1.2362539E-7,1.3812015E-7,1.481777E-7,-1.203507E-8,3.004502E-10,3.2440662E-6,2.8048777E-8,4.6813688E-8,3.8508956E-8,4.6655802E-8,4.9857033E-8,4.8128431E-8
0.7156356053,-4.237475E-7,-4.167338E-7,-4.108915E-7,-3.986139E-7,-3.823055E-7,-3.751268E-7,-3.699161E-7,-3.627374E-7,-3.594409E-7,-3.575877E-7,-3.48841E-7,9.7647135E-8,-3.244912E-8,5.0163727E-9,2.1416339E-8,-7.286161E-9,2.039662E-10,2.8048777E-8,5.6131147E-7,7.2315833E-9,4.5400088E-8,3.0532828E-8,3.947663E-8,4.2738865E-8
0.7156356053,-3.316856E-7,-3.275217E-7,-3.20615E-7,-3.037784E-7,-2.903054E-7,-2.821917E-7,-2.72884E-7,-2.661063E-7,-2.547144E-7,-2.500607E-7,-2.423306E-7,1.2819205E-7,-5.203138E-8,-7.14678E-8,-7.808851E-8,-1.408833E-8,3.558982E-10,4.6813688E-8,7.2315833E-9,1.2488206E-6,4.5790821E-8,3.1781544E-8,4.0764458E-8,4.3125546E-8
0.7156356053,-5.656586E-7,-5.640384E-7,-5.61006E-7,-5.489153E-7,-5.40047E-7,-5.446664E-7,-5.473167E-7,-5.426275E-7,-5.406582E-7,-5.418562E-7,-5.392046E-7,2.1017856E-7,8.6647203E-8,1.2267097E-7,1.4291018E-7,-1.31881E-8,3.088235E-10,3.8508956E-8,4.5400088E-8,4.5790821E-8,1.2423745E-6,4.3364776E-8,4.521358E-8,5.0293434E-8
0.7156356053,-4.165373E-7,-4.127316E-7,-4.118303E-7,-4.051421E-7,-3.948019E-7,-3.964587E-7,-3.979292E-7,-3.956732E-7,-3.983065E-7,-4.045077E-7,-4.061714E-7,6.2840734E-8,-5.719764E-8,-8.052087E-8,-2.776004E-8,3.5902616E-9,-4.81962E-11,4.6655802E-8,3.0532828E-8,3.1781544E-8,4.3364776E-8,5.1891926E-7,3.1427017E-8,4.1347806E-8
0.7156356053,-3.420441E-7,-3.315153E-7,-3.210897E-7,-3.163967E-7,-3.049305E-7,-3.089129E-7,-3.139572E-7,-3.136663E-7,-3.167696E-7,-3.167557E-7,-3.132243E-7,1.6073956E-7,-4.83269E-8,-5.823266E-8,-3.916849E-8,-1.504339E-8,3.604305E-10,4.9857033E-8,3.947663E-8,4.0764458E-8,4.521358E-8,3.1427017E-8,1.3032541E-6,4.3964275E-8
0.7156356053,-2.300569E-7,-2.261757E-7,-2.216793E-7,-2.159656E-7,-2.049888E-7,-2.046992E-7,-2.026479E-7,-1.985747E-7,-1.99182E-7,-2.015797E-7,-1.986568E-7,3.0300476E-8,-1.040536E-8,-4.583025E-8,-5.372758E-8,-1.54837E-8,2.950853E-10,4.8128431E-8,4.2738865E-8,4.3125546E-8,5.0293434E-8,4.1347806E-8,4.3964275E-8,5.7083584E-8
