   63, 5,0,0,1,0,1,  34799.96,   1754.61
   64, 1,0,0,1,0,0,   9123.07,   1366.49
   64, 2,0,0,1,0,0,   -381.19,   1366.49
   64, 3,0,0,1,0,0,   2745.18,   1366.49
   64, 4,0,0,1,0,0,  54046.30,   1366.49
   64, 5,0,0,1,0,0,  10252.91,   1366.49
   65, 1,0,0,2,0,1,  30502.29,   1274.11
   65, 2,0,0,2,0,1, -70154.72,   1274.11
   65, 3,0,0,2,0,1, -37909.75,   1274.11
   65, 4,0,0,2,0,1,   8030.71,   1274.11
   65, 5,0,0,2,0,1,  49828.12,   1274.11
   66, 1,0,0,1,0,0,  10428.67,   1366.49
   66, 2,0,0,1,0,0,  32470.04,   1366.49
   66, 3,1,0,1,0,0,  33360.14,    584.06
   66, 4,1,1,1,1,0,  78259.64,    584.06
   66, 5,0,2,1,1,0, -37688.49,   1366.49
   67, 1,0,0,2,0,1,  -6761.57,   1274.11
   67, 2,0,0,2,0,1, -18805.47,   1274.11
   67, 3,0,0,2,0,1, -12285.38,   1274.11
   67, 4,0,0,2,0,1,   8612.55,   1274.11
   67, 5,0,0,2,0,1,-131573.97,   1274.11
   68, 1,0,0,1,0,0,  18906.01,   1366.49
   68, 2,0,0,1,0,0, -35860.65,   1366.49
   68, 3,1,0,1,0,0,   6211.15,    584.06
   68, 4,0,1,1,1,0, -17610.50,   1366.49
   68, 5,0,1,1,0,0, -35861.43,   1366.49
   69, 1,0,0,1,0,1,   7728.00,   1754.61
   69, 2,0,0,1,0,1,  11501.55,   1754.61
   69, 3,0,0,1,0,1,   5953.71,   1754.61
   69, 4,0,0,1,0,1, -50152.31,   1754.61
   69, 5,0,0,1,0,1,  21506.25,   1754.61
   70, 1,1,0,2,0,1,  84730.89,    544.57
   70, 2,0,1,2,1,1, -51249.84,   1274.11
   70, 3,0,1,2,0,1, -32748.31,   1274.11
   70, 4,0,1,2,0,1,  36301.06,   1274.11
   70, 5,0,1,2,0,1, -79145.69,   1274.11
   71, 1,0,0,1,0,0, -36006.71,   1366.49
   71, 2,0,0,1,0,0, -15663.72,   1366.49
   71, 3,0,0,1,0,0,  13759.65,   1366.49
   71, 4,0,0,1,0,0, -38836.25,   1366.49
   71, 5,0,0,1,0,0, -31127.75,   1366.49
   72, 1,0,0,2,0,1,  -2063.46,   1274.11
   72, 2,0,0,2,0,1,  83907.42,   1274.11
   72, 3,0,0,2,0,1,  29720.09,   1274.11
   72, 4,1,0,2,0,1, 109095.49,    544.57
   72, 5,0,1,2,1,1,   4930.47,   1274.11
   73, 1,0,0,1,0,0, -52926.60,   1366.49
   73, 2,0,0,1,0,0, -42500.37,   1366.49
   73, 3,0,0,1,0,0,  -4142.50,   1366.49
   73, 4,0,0,1,0,0,  33331.29,   1366.49
   73, 5,0,0,1,0,0,  26081.65,   1366.49
   74, 1,0,0,1,0,1, -22486.68,   1754.61
   74, 2,0,0,1,0,1, -17251.89,   1754.61
   74, 3,0,0,1,0,1,  45357.79,   1754.61
   74, 4,0,0,1,0,1,  13483.53,   1754.61
   74, 5,0,0,1,0,1,  38759.63,   1754.61
   75, 1,0,0,0,0,0, -29371.26,   1808.04
   75, 2,0,0,0,0,0,    655.07,   1808.04
   75, 3,0,0,0,0,0,  23587.67,   1808.04
   75, 4,0,0,0,0,0, -33450.94,   1808.04
   75, 5,0,0,0,0,0, -17768.83,   1808.04
   76, 1,0,0,0,0,1,  39851.95,   2321.57
   76, 2,0,0,0,0,1,  -8018.05,   2321.57
   76, 3,0,0,0,0,1,  28087.06,   2321.57
   76, 4,0,0,0,0,1,  27341.40,   2321.57
   76, 5,0,0,0,0,1,  32367.71,   2321.57
   77, 1,0,0,1,0,0,   4757.11,   1366.49
   77, 2,0,0,1,0,0,  22837.01,   1366.49
   77, 3,0,0,1,0,0, -22566.23,   1366.49
   77, 4,0,0,1,0,0,  19824.57,   1366.49
   77, 5,0,0,1,0,0, -19572.22,   1366.49
   78, 1,0,0,1,0,1,  29130.99,   1754.61
   78, 2,0,0,1,0,1, -46881.75,   1754.61
   78, 3,0,0,1,0,1, -56668.29,   1754.61
   78, 4,0,0,1,0,1, -31242.94,   1754.61
   78, 5,0,0,1,0,1, -21381.79,   1754.61
   79, 1,0,0,1,0,1, -24208.11,   1754.61
   79, 2,0,0,1,0,1,  17146.21,   1754.61
   79, 3,0,0,1,0,1,  10502.51,   1754.61
   79, 4,0,0,1,0,1, -10592.91,   1754.61
   79, 5,0,0,1,0,1, -34678.91,   1754.61
   80, 1,0,0,1,0,0,  -7349.78,   1366.49
   80, 2,0,0,1,0,0, -18032.59,   1366.49
   80, 3,0,0,1,0,0, -35920.61,   1366.49
   80, 4,0,0,1,0,0,  26002.83,   1366.49
   80, 5,0,0,1,0,0, -20770.28,   1366.49
   81, 1,1,0,1,0,0,   5911.01,    584.06
   81, 2,0,1,1,1,0, -12011.19,   1366.49
   81, 3,0,1,1,0,0,  56880.26,   1366.49
   81, 4,0,1,1,0,0, -34643.29,   1366.49
   81, 5,0,1,1,0,0,  -6677.26,   1366.49
   82, 1,0,0,2,0,0,  -9220.86,    992.27
   82, 2,1,0,2,0,0,  35764.10,    424.11
   82, 3,1,1,2,1,0,  71468.22,    424.11
   82, 4,0,2,2,1,0, -34101.94,    992.27
   82, 5,0,2,2,0,0,   7250.08,    992.27
   83, 1,1,0,2,0,0, 110986.50,    424.11
   83, 2,0,1,2,1,0,-115078.13,    992.27
   83, 3,0,1,2,0,0, -66016.44,    992.27
   83, 4,0,1,2,0,0, -27927.54,    992.27
   83, 5,0,1,2,0,0, -26661.04,    992.27
   84, 1,0,0,2,0,0,  34881.80,    992.27
   84, 2,0,0,2,0,0,-122044.62,    992.27
   84, 3,0,0,2,0,0,  71814.62,    992.27
   84, 4,1,0,2,0,0,  72024.01,    424.11
   84, 5,0,1,2,1,0,   3067.66,    992.27
   85, 1,1,0,1,0,0,  35797.46,    584.06
   85, 2,0,1,1,1,0,  -4561.08,   1366.49
   85, 3,0,1,1,0,0, -42444.20,   1366.49
   85, 4,0,1,1,0,0,  10341.04,   1366.49
   85, 5,0,1,1,0,0,  33439.24,   1366.49
   86, 1,1,0,2,0,0,  14439.13,    424.11
   86, 2,0,1,2,1,0, -16862.59,    992.27
   86, 3,0,1,2,0,0,  -2049.71,    992.27
   86, 4,0,1,2,0,0, -61522.77,    992.27
   86, 5,0,1,2,0,0, -88798.86,    992.27
   87, 1,0,0,1,0,0, -36817.15,   1366.49
   87, 2,0,0,1,0,0,  34918.43,   1366.49
   87, 3,0,0,1,0,0,   6002.14,   1366.49
   87, 4,0,0,1,0,0, -56467.36,   1366.49
   87, 5,0,0,1,0,0,  -2904.11,   1366.49
   88, 1,1,0,2,0,0,  87922.10,    424.11
   88, 2,1,1,2,1,0,  11996.70,    424.11
   88, 3,0,2,2,1,0, -21408.65,    992.27
   88, 4,1,2,2,0,0,  51685.25,    424.11
   88, 5,0,3,2,1,0,  -3718.42,    992.27
   89, 1,1,0,1,0,1,  36415.52,    749.95
   89, 2,1,1,1,1,1,  33772.32,    749.95
   89, 3,0,2,1,1,1, -30438.87,   1754.61
   89, 4,0,2,1,0,1,  -8629.83,   1754.61
   89, 5,0,2,1,0,1,  17933.51,   1754.61
   90, 1,0,0,0,0,1, -22854.66,   2321.57
   90, 2,0,0,0,0,1,  12907.38,   2321.57
   90, 3,0,0,0,0,1,   5462.57,   2321.57
   90, 4,0,0,0,0,1,  19788.59,   2321.57
   90, 5,0,0,0,0,1, -22130.42,   2321.57
   91, 1,1,0,1,0,1,  33639.00,    749.95
   91, 2,0,1,1,1,1, -12903.06,   1754.61
   91, 3,0,1,1,0,1,   5700.36,   1754.61
   91, 4,0,1,1,0,1,   9298.34,   1754.61
   91, 5,0,1,1,0,1, -23973.47,   1754.61
   92, 1,0,0,1,0,0, -21003.34,   1366.49
   92, 2,0,0,1,0,0, -10530.75,   1366.49
   92, 3,0,0,1,0,0,  -5121.77,   1366.49
   92, 4,1,0,1,0,0,  33177.76,    584.06
   92, 5,0,1,1,1,0, -46041.14,   1366.49
   93, 1,0,0,2,0,0,  -3469.43,    992.27
   93, 2,1,0,2,0,0,  21102.45,    424.11
   93, 3,0,1,2,1,0,-111941.41,    992.27
   93, 4,0,1,2,0,0, -50058.34,    992.27
   93, 5,0,1,2,0,0,   -636.32,    992.27
   94, 1,0,0,2,0,0,   2394.16,    992.27
   94, 2,0,0,2,0,0, -46464.92,    992.27
   94, 3,1,0,2,0,0,  20467.43,    424.11
   94, 4,0,1,2,1,0, -49325.58,    992.27
   94, 5,0,1,2,0,0,  60572.65,    992.27
   95, 1,0,0,2,0,1, -31876.77,   1274.11
   95, 2,0,0,2,0,1,  32652.34,   1274.11
   95, 3,0,0,2,0,1, -68229.08,   1274.11
   95, 4,0,0,2,0,1,   8676.34,   1274.11
   95, 5,0,0,2,0,1, -27519.01,   1274.11
   96, 1,0,0,1,0,0,  12687.32,   1366.49
   96, 2,1,0,1,0,0,  27172.02,    584.06
   96, 3,0,1,1,1,0,  -7014.05,   1366.49
   96, 4,0,1,1,0,0,  44197.61,   1366.49
   96, 5,0,1,1,0,0,   5559.75,   1366.49
   97, 1,0,0,2,0,0,  17516.32,    992.27
   97, 2,0,0,2,0,0, -26547.72,    992.27
   97, 3,0,0,2,0,0,  43025.15,    992.27
   97, 4,0,0,2,0,0,  11166.80,    992.27
   97, 5,0,0,2,0,0,  48456.49,    992.27
   98, 1,0,0,0,0,1,  -1952.02,   2321.57
   98, 2,0,0,0,0,1,  -8992.02,   2321.57
   98, 3,0,0,0,0,1,  46385.31,   2321.57
   98, 4,1,0,0,0,1,  24935.58,    992.27
   98, 5,0,1,0,1,1, -40307.79,   2321.57
   99, 1,0,0,0,0,0,  -3811.11,   1808.04
   99, 2,0,0,0,0,0, -52513.77,   1808.04
   99, 3,0,0,0,0,0,  28168.54,   1808.04
   99, 4,0,0,0,0,0, -33972.83,   1808.04
   99, 5,0,0,0,0,0,  54318.52,   1808.04
  100, 1,1,0,0,0,0,  33497.65,    772.78
  100, 2,1,1,0,1,0,  55359.49,    772.78
  100, 3,1,2,0,1,0,  16418.35,    772.78
  100, 4,0,3,0,1,0,  -4031.03,   1808.04
  100, 5,0,3,0,0,0, -10716.57,   1808.04
  101, 1,0,0,2,0,1, -32868.77,   1274.11
  101, 2,0,0,2,0,1,  52675.69,   1274.11
