20,1,20,0,0,3.312934,0,0,.6062369,0,.8116311,0,.6219541,5.136168,2.537927,0,3.352902,.0573025,0,.1754321,0,.8280525,0,1,1
21,1,21,0,0,1.375065,0,.3959411,0,.3879471,1.462829,0,1.660587,3.294561,4.412232,0,1.343649,0,.6487094,0,0,.2860168,0,1,1
22,1,22,0,3.284836,0,0,.8058417,.9258526,.4319188,.9942692,1.315292,1.120657,8.177977,0,.7246529,2.629892,0,0,0,0,0,0,1,1
23,1,23,0,1.174081,2.035736,0,0,.9310414,0,.7233513,.0944461,.2963823,9.38375,0,0,3.181611,2.022092,0,.7226031,0,0,0,1,1
24,1,24,0,0,1.392344,0,1.250713,.5510226,0,.2990842,0,.465033,10.13427,5.055053,0,2.641085,0,0,.59759,0,.5626135,0,1,1
25,1,25,0,.4206451,1.468003,0,.5650166,2.241113,0,.0748072,0,.8668888,8.92908,0,0,1.507697,0,0,.1061268,0,.2210308,0,1,1
26,1,26,1.14851,0,.2607399,0,0,0,0,0,.2125268,.1210949,0,2.456532,0,1.736377,.0265883,.0579155,.5985841,1.285989,0,0,1,0
27,1,27,0,0,0,0,.3863592,1.582626,0,.6042118,.1683545,.1593588,.0520976,1.560119,3.756314,2.301529,0,0,.8958901,0,0,0,1,1
28,1,28,.8366253,0,0,0,0,.4735551,0,0,0,.6654069,0,5.090609,1.537701,2.198263,.9586219,0,.471839,.029752,.5629352,0,1,1
29,1,29,0,0,0,0,.6389796,1.136983,.2261934,.3867767,.4801194,.3108307,3.512244,.8675978,2.493661,3.659298,0,0,0,0,0,0,1,1
30,1,30,0,0,0,0,0,.4035431,.3935567,.016275,0,.5488457,1.202939,6.191224,1.259334,2.796185,.9326883,0,0,0,.382322,0,1,1
31,1,31,0,0,0,0,0,0,.6899795,.4933841,.2110092,.0561836,2.274342,6.635629,.8054606,3.54088,1.21076,.0389696,0,0,0,0,1,1
32,1,32,0,0,.6555403,0,0,.0589367,1.286727,.810847,0,.5034001,3.140748,5.728962,0,3.424885,.9241537,0,0,0,.5768574,0,1,1
33,1,33,.4614338,.9201776,3.032123,0,2.475266,.6755518,.9659396,.2258711,0,1.456966,0,0,0,5.162633,0,0,0,0,1.857084,0,1,1
34,1,34,1.180101,0,2.125526,0,1.637781,2.040033,0,.9952614,0,0,0,3.43417,0,3.676285,0,0,1.769776,0,.0106225,.9428706,1,1
35,1,35,0,0,2.89769,0,1.876207,.5528997,.6633814,0,0,1.107942,1.462604,.1731117,0,5.200123,0,0,0,.1658928,1.386255,0,1,1
36,1,36,0,0,2.320896,0,1.391053,1.234169,0,.9402682,0,0,3.283629,5.007921,0,4.025706,0,0,2.249102,0,.2117857,.7861913,1,1
37,1,37,0,0,0,0,0,.0829412,.9365186,.5069877,.4916717,0,1.631,6.503565,.4904422,3.51431,1.229737,0,0,0,0,.1783468,1,1
38,1,38,0,0,3.311697,0,1.266507,.5063949,0,.6177776,0,0,4.883438,3.815148,0,3.765308,0,0,.5971123,0,1.6288,.3746364,1,1
39,2,1,.0286276,.3813839,3.721141,2.105693,0,0,.492863,0,.3850208,0,0,0,0,0,.7850075,1.914657,0,.0293539,0,.0840869,0,1
40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,3,0,.4256763,.4593286,0,0,0,.3897447,.2184042,.4520418,.1011161,3.901906,0,0,1.114996,.0960345,.4317022,0,0,0,0,0,1
42,2,4,0,0,2.743376,.1096122,0,0,.6930265,.6409358,.1293015,.6019316,1.718961,5.432607,0,0,1.639831,1.665675,0,0,0,0,0,1
43,2,5,0,0,2.87875,0,0,0,1.095629,.3994909,.2789382,0,2.567745,5.827417,0,1.194838,1.895736,1.949286,0,0,0,.0994713,0,1
44,2,6,0,0,5.236393,0,0,0,0,.1358877,0,.9322052,9.681865,.4108266,0,.2890142,.107605,1.474179,.9483702,0,.8706446,0,0,1
45,2,7,0,2.425278,4.561428,1.027804,.1201638,0,0,.1501424,.0474666,1.28388,8.443588,0,0,0,0,.9494237,.555661,0,0,0,0,1
46,2,8,0,2.884619,2.875828,0,.3730513,0,.0969081,.3217345,.9669764,.5314729,8.574263,0,0,.4444402,0,.9961436,0,0,0,0,0,1
47,2,9,0,0,3.014238,0,.7813299,0,.0552649,.8675076,0,0,8.404371,1.386833,0,.5673116,0,1.525421,0,0,.4581615,.3894593,0,1
48,2,10,0,2.378783,3.455548,0,0,0,0,0,0,0,8.270209,0,0,1.622249,.2956898,.8687623,.0193224,.0340781,.1789961,.5561258,0,1
49,2,11,0,0,3.433234,0,.5500669,0,0,0,0,0,9.463587,.2026433,0,.9741094,0,1.387025,.0972661,.0952838,.3566642,.4863518,0,1
50,2,12,0,2.544736,5.071972,0,0,0,0,.1591712,.7146094,.3055499,9.648118,0,0,.5251561,1.838094,1.126409,.3995101,0,0,0,0,1
51,2,13,0,1.554289,5.387147,.8710742,0,.764318,.4159848,0,.2164594,.8891281,9.457513,0,0,0,.1489658,0,0,.0579186,0,0,0,1
52,2,14,.1794963,0,4.014472,1.842152,0,0,.375031,.0630737,.0612434,0,0,.6966901,0,0,.6992229,2.344634,0,0,0,.0136821,1,1
53,2,15,.0856507,0,.4942554,0,0,0,0,.5998831,.529693,.1694585,0,.8875612,0,.1045844,.3201922,.2907909,.1950919,0,0,0,1,0
54,2,16,.8568377,0,3.756941,0,0,0,0,.5920668,.6368646,.266214,0,4.391169,0,.7731814,.6401582,.9838191,.4205768,0,0,0,1,1
55,2,17,0,.0842924,.828454,0,0,0,.5669324,.9936663,.9341365,0,3.800917,0,0,1.341297,.3386688,.6303647,0,0,0,.0728925,1,1
56,2,18,0,0,3.154046,0,0,0,.6382983,.3153955,.3709809,.5509229,1.75319,5.383447,0,.7297156,1.529538,1.451546,0,0,0,0,1,1
57,2,19,0,0,3.396433,0,0,0,.907999,.4448385,.3874151,.0215207,3.423629,5.606,0,1.3579,1.864873,1.893624,0,0,0,0,1,1
58,2,20,0,0,7.034075,0,0,0,.3174309,.7822773,0,.5378673,5.10754,2.156543,0,1.247208,.84231,1.30842,0,0,.4430317,0,1,1
59,2,21,0,0,5.096206,.762044,0,0,.8808101,1.433475,.099004,1.576501,3.265934,4.030849,0,0,.3890664,2.563366,0,0,0,0,1,1
60,2,22,0,3.666219,2.996488,0,.0208343,0,.9247819,.9649153,1.700313,1.036571,8.149348,0,0,.5241983,0,.9888045,0,0,0,0,1,1
61,2,23,0,1.555465,5.756877,0,0,0,0,.6939974,.4794669,.2122954,9.355123,0,0,1.075918,2.8071,.9836157,.2297401,0,0,0,1,1
62,2,24,0,0,5.113485,0,.4657054,0,0,.2697303,0,.3809461,10.10564,4.673669,0,.5353913,0,1.363634,.104727,0,.1775927,0,1,1
63,2,25,0,.802029,5.189144,.597996,0,.326456,.3867362,.0454534,.16399,.7828019,8.900453,0,0,0,.219991,0,0,0,0,0,1,1
64,2,26,1.177137,0,3.981881,.369316,0,0,0,0,.5975476,.037008,0,2.075148,0,0,.8115958,1.972573,.105721,1.315343,0,0,1,1
65,2,27,0,0,0,0,0,0,0,.574858,.5533754,.075272,.02347,1.178735,.0351727,.1958361,.3986483,.3320311,.4030271,0,0,0,1,0
66,2,28,.8652529,0,2.18344,0,0,0,.021024,0,0,.5813201,0,4.709226,0,.0925697,1.743629,1.441102,0,.0591059,.1779144,0,1,1
67,2,29,0,0,1.22748,0,0,0,.7190564,.3574229,.8651402,.2267439,3.483616,.486214,0,1.553605,.1460279,.7776737,0,0,0,0,1,1
68,2,30,0,0,2.461807,0,0,0,.8864197,0,.0026988,.4647589,1.174311,5.80984,0,.6904923,1.717696,1.511114,0,.0130789,0,0,1,1
69,2,31,0,0,2.91568,0,0,0,1.182842,.4640303,.59603,0,2.245715,6.254245,0,1.435187,1.995767,1.953627,0,0,0,.0279032,1,1
70,2,32,0,0,4.376681,0,0,0,1.77959,.7814931,0,.4193133,3.112121,5.347578,0,1.319192,1.709161,1.85572,0,0,.1918366,0,1,1
71,2,33,.4900614,1.301561,6.753264,0,1.690258,0,1.458803,.1965172,0,1.372879,0,0,0,3.05694,0,1.239105,0,0,1.472063,0,1,1
72,2,34,1.208729,0,5.846667,0,.8527739,.125376,0,.9659075,.3743983,0,0,3.052786,0,1.570592,0,0,1.276913,0,0,1.026957,1,1
73,2,35,0,.2082722,6.618831,0,1.091199,0,1.156244,0,0,1.023855,1.433976,0,0,3.09443,0,1.361757,0,.1952467,1.001234,0,1,1
74,2,36,0,0,6.042037,0,.6060458,0,0,.9109143,.1732351,0,3.255001,4.626537,0,1.920013,0,.6804885,1.756239,0,0,.8702782,1,1
75,2,37,0,0,3.230699,0,0,0,1.429382,.4776338,.8766925,0,1.602373,6.122181,0,1.408617,2.014745,1.831716,0,0,0,.2624336,1,1
76,2,38,0,0,7.032838,0,.4814996,0,0,.5884237,0,0,4.854811,3.433764,0,1.659615,0,1.408262,.1042493,0,1.243779,.4587232,1,1
77,3,1,3.930534,0,3.261812,3.220689,0,0,.1031183,0,0,0,0,.0442925,0,0,.6889731,1.482955,0,.2477581,.067021,.1852029,0,1
78,3,2,3.901906,0,0,1.114996,.0960345,.4317022,0,0,0,0,0,.4256763,.4593286,0,0,0,.3897447,.2184042,.4520418,.1011161,0,1
79,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,4,2.182945,0,2.284047,1.224608,0,0,.3032818,.4225316,0,.5008156,0,5.858284,0,0,1.543796,1.233972,0,0,.3227403,0,0,1
81,3,5,1.334162,0,2.419422,0,0,0,.7058844,.1810866,0,0,0,6.253094,0,.0798426,1.799702,1.517584,0,0,.1731036,.2005874,0,1
82,3,6,0,0,4.777065,.8259814,0,0,0,0,0,.8310891,5.779959,.8365029,0,0,.0115706,1.042477,1.338115,.0825166,1.322686,0,0,1
83,3,7,0,1.999602,4.102099,2.142799,.2161983,0,0,0,0,1.182764,4.541682,0,0,0,0,.5177215,.9454057,.0682619,.4045753,0,0,1
84,3,8,0,2.458943,2.416499,.6705554,.4690857,0,0,.1033303,.5149346,.4303568,4.672357,0,0,0,0,.5644414,.2928366,0,0,0,0,1
85,3,9,0,0,2.554909,.547684,.8773643,0,0,.6491033,0,0,4.502465,1.812509,0,0,0,1.093718,.3344798,0,.9102033,.4905753,0,1
86,3,10,0,1.953107,2.996219,0,0,0,0,0,0,0,4.368303,0,0,.5072538,.1996554,.4370601,.4090671,.2524823,.6310379,.6572418,0,1
87,3,11,0,0,2.973905,.1408862,.6461014,0,0,0,0,0,5.56168,.6283197,0,0,0,.955323,.4870108,.3136881,.8087059,.5874679,0,1
88,3,12,0,2.11906,4.612644,.5898395,0,0,0,0,.2625675,.2044338,5.746212,0,0,0,1.74206,.694707,.7892548,.059233,0,0,0,1
89,3,13,0,1.128613,4.927819,1.98607,0,1.19602,.0262401,0,0,.788012,5.555606,0,0,0,.0529314,0,0,.2763228,.2355824,0,0,1
90,3,14,4.081402,0,3.555143,2.957148,0,0,0,0,0,0,0,1.122366,0,0,.6031885,1.912932,.0147137,.1553306,.3907984,.1147982,1,1
91,3,15,3.987557,0,.0349267,1.010411,0,.1409113,0,.3814789,.0776512,.0683425,0,1.313238,0,0,.2241578,0,.5848366,0,0,0,1,1
92,3,16,4.758744,0,3.297612,.3418142,0,0,0,.3736625,.1848228,.165098,0,4.816845,0,0,.5441237,.5521169,.8103215,0,0,0,1,1
93,3,17,.1009892,0,.3691254,0,0,0,.1771877,.7752621,.4820946,0,0,.341384,0,.2263017,.2426343,.1986625,0,0,0,.1740086,1,0
94,3,18,2.148716,0,2.694717,.3852799,0,0,.2485536,.0969912,0,.4498068,0,5.809124,0,0,1.433504,1.019844,0,0,.0810609,0,1,1
95,3,19,.4782773,0,2.937104,0,0,0,.5182543,.2264342,0,0,0,6.031677,0,.2429045,1.768839,1.461922,0,0,.0646268,.0795953,1,1
96,3,20,0,0,6.574747,0,0,0,0,.5638731,0,.4367512,1.205634,2.58222,0,.1322128,.7462756,.876718,.0723138,0,.8950735,0,1,1
97,3,21,.6359725,0,4.636877,1.87704,0,0,.4910654,1.21507,0,1.475384,0,4.456525,0,0,.2930319,2.131664,0,0,.3530378,0,1,1
98,3,22,0,3.240543,2.53716,.5907973,.1168687,0,.5350372,.746511,1.248271,.9354546,4.247442,0,0,0,0,.5571024,0,0,0,0,1,1
99,3,23,0,1.129789,5.297548,.0390775,0,0,0,.4755932,.0274251,.1111794,5.453216,0,0,0,2.711066,.5519135,.6194848,0,0,0,1,1
100,3,24,0,0,4.654157,.5796043,.5617399,0,0,.051326,0,.2798301,6.203737,5.099346,0,0,0,.9319323,.4944717,0,.6296346,0,1,1
101,3,25,0,.3763527,4.729815,1.712992,0,.7581581,0,0,0,.6816859,4.998546,0,0,0,.1239565,0,.0030085,.1729509,.2880518,0,1,1
102,3,26,5.079043,0,3.522552,1.484312,0,0,0,0,.1455058,0,0,2.500825,0,0,.7155614,1.54087,.4954658,1.533747,0,.0641081,1,1
103,3,27,3.878436,0,0,.9191595,0,.0996711,0,.3564537,.1013335,0,0,1.604412,.4945014,0,.3026138,0,.7927718,0,0,.0258441,1,1
104,3,28,4.767159,0,1.724111,1.022426,0,0,0,0,0,.480204,0,5.134902,0,0,1.647595,1.0094,.3687207,.2775101,.6299562,0,1,1
105,3,29,.41829,0,.7681516,0,0,0,.3293117,.1390186,.4130984,.1256278,0,.9118903,0,.4386094,.0499935,.3459715,0,0,0,0,1,0
106,3,30,2.727595,0,2.002478,.4245034,0,0,.496675,0,0,.3636428,0,6.235517,0,0,1.621661,1.079412,0,.2314832,.449343,0,1,1
107,3,31,1.656192,0,2.456352,0,0,0,.7930978,.245626,.1439881,0,0,6.679921,0,.3201912,1.899733,1.521924,0,0,0,.1290193,1,1
108,3,32,.7897857,0,3.917353,0,0,0,1.389845,.5630889,0,.3181972,0,5.773254,0,.204196,1.613127,1.424018,0,0,.6438784,0,1,1
109,3,33,4.391968,.8758851,6.293936,0,1.786293,0,1.069058,0,0,1.271763,0,0,0,1.941944,0,.8074031,0,.021887,1.924105,0,1,1
110,3,34,5.110635,0,5.387339,0,.9488083,.5570782,0,.7475033,0,0,0,3.478462,0,.4555962,0,0,1.666658,0,.0776435,1.128073,1,1
111,3,35,2.46793,0,6.159503,0,1.187234,0,.7664997,0,0,.9227387,0,.2174042,0,1.979434,0,.9300552,0,.4136509,1.453276,0,1,1
112,3,36,.646905,0,5.582708,0,.7020802,0,0,.6925101,0,0,0,5.052213,0,.8050177,0,.2487863,2.145984,0,.2788067,.9713943,1,1
113,3,37,2.299533,0,2.77137,0,0,0,1.039637,.2592296,.4246507,0,0,6.547858,0,.2936213,1.91871,1.400014,0,0,0,.3635497,1,1
114,3,38,0,0,6.57351,0,.5775341,0,0,.3700195,0,0,.9529045,3.85944,0,.5446193,0,.97656,.493994,0,1.695821,.5598392,1,1
115,4,1,1.747589,5.813991,.9777652,1.996081,.8548232,0,0,0,.2557193,0,0,0,0,0,0,.2489824,.2001635,.6702897,0,.6860185,0,1
116,4,2,1.718961,5.432607,0,0,1.639831,1.665675,0,0,0,0,0,0,2.743376,.1096122,0,0,.6930265,.6409358,.1293015,.6019316,0,1
117,4,3,0,5.858284,0,0,1.543796,1.233972,0,0,.3227403,0,2.182945,0,2.284047,1.224608,0,0,.3032818,.4225316,0,.5008156,0,1
118,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,4,5,0,0,.1353745,0,0,0,.4026026,0,.1496367,0,.8487838,.3948105,0,1.30445,.2559058,.2836118,0,.2414449,0,.701403,0,1
120,4,6,0,5.02178,2.493017,0,1.532226,.1914959,0,0,0,.3302736,7.962904,0,0,.3986264,0,0,1.641397,.5050482,.9999461,0,0,1
121,4,7,0,7.857885,1.818052,.9181914,1.759995,.716251,0,0,0,.6819479,6.724627,0,0,0,0,0,1.248687,.4907934,.0818349,0,0,1
122,4,8,0,8.317226,.1324522,0,2.012882,.669531,0,0,.8376749,0,6.855302,0,0,.5540524,0,0,.5961184,.3192013,0,.0704588,0,1
123,4,9,0,4.045774,.2708622,0,2.42116,.1402541,0,.2265717,0,0,6.68541,0,0,.6769238,0,0,.6377616,0,.587463,.9913909,0,1
124,4,10,0,7.81139,.7121721,0,1.344141,.7969123,0,0,0,0,6.551249,0,0,1.731862,0,0,.7123489,.6750139,.3082976,1.158057,0,1
125,4,11,0,5.229964,.6898577,0,2.189898,.2786494,0,0,0,0,7.744626,0,0,1.083722,0,0,.7902925,.7362196,.4859656,1.088283,0,1
126,4,12,0,7.977343,2.328596,0,0,.5392655,0,0,.5853078,0,7.929157,0,0,.6347682,.1982636,0,1.092537,.4817646,0,.2963818,0,1
127,4,13,0,6.986896,2.643772,.761462,1.490865,2.429993,0,0,.0871579,.2871964,7.738552,0,0,0,0,0,.2770417,.6988544,0,0,0,1
128,4,14,1.898457,4.735917,1.271096,1.73254,.9406078,0,0,0,0,0,0,0,0,0,0,.6789596,.3179954,.5778621,.0680581,.6156138,1,1
129,4,15,1.804612,4.545046,0,0,1.319638,1.374884,0,0,.4003915,0,0,0,2.24912,.2141965,0,0,.8881183,.0410527,0,.4324731,1,1
130,4,16,2.575799,1.041438,1.013565,0,.9996725,.6818556,0,0,.5075631,0,0,0,0,.8827935,0,0,1.113603,.0488691,0,.3357176,1,1
131,4,17,0,5.5169,0,0,1.301162,1.03531,0,.3527305,.804835,0,2.081956,0,1.914922,1.450909,0,0,.126094,0,0,.6748242,1,1
132,4,18,0,.04916,.4106698,0,.1102923,.2141287,0,0,.2416794,0,.0342294,0,0,.8393279,0,0,.0547282,.3255404,0,.0510088,1,0
133,4,19,0,0,.6530572,0,0,0,.2149725,0,.2581135,0,1.704668,.1733933,0,1.467512,.2250424,.2279496,0,.1960974,0,.5804109,1,1
134,4,20,0,3.276063,4.290699,0,.7975206,.3572545,0,.1413415,0,0,3.388579,0,0,1.356821,0,0,.3755955,0,.5723332,.0640643,1,1
135,4,21,0,1.401758,2.35283,.6524318,1.250764,0,.1877837,.7925388,0,.9745688,1.546973,0,0,0,0,.8976918,0,0,.0302975,0,1,1
136,4,22,0,9.098826,.2531123,0,1.660665,.6768701,.2317554,.3239795,1.571011,.434639,6.430387,0,0,.6338105,0,0,0,0,0,0,1,1
137,4,23,0,6.988072,3.013501,0,0,.682059,0,.0530616,.3501654,0,7.636161,0,0,1.18553,1.167269,0,.9227666,0,0,.3896362,1,1
138,4,24,0,.7589375,2.370109,0,2.105536,.3020401,0,0,0,0,8.386683,0,0,.6450035,0,0,.7977535,.3712055,.3068942,.2209855,1,1
139,4,25,0,6.234636,2.445768,.4883838,1.41984,1.992131,0,0,.0346885,.1808703,7.181491,0,0,0,0,0,.3062902,.5954825,0,0,1,1
140,4,26,2.896098,3.357459,1.238505,.2597038,.8282349,0,0,0,.4682461,0,0,0,0,0,0,.3068979,.7987475,1.956278,0,.5649236,1,1
141,4,27,1.695491,4.253871,0,0,1.241182,1.333644,0,0,.4240738,0,0,0,2.778549,.3054483,0,0,1.096054,.0660779,0,.5266597,1,1
142,4,28,2.584214,.7233815,0,0,0,.2245726,0,0,0,0,0,0,.559936,.2021819,.1037988,0,.6720025,.7000417,.3072159,.0206116,1,1
143,4,29,0,4.946393,0,0,1.493803,.888001,.0260299,0,.7358387,0,1.764655,0,1.515896,1.663217,0,0,0,.283513,0,.3751878,1,1
144,4,30,.5446495,0,0,0,0,.1545607,.1933932,0,0,0,0,.3772334,.281569,.8001044,.0778651,0,0,.6540147,.1266027,.1371728,1,0
145,4,31,0,0,.1723045,0,0,0,.489816,0,.4667285,0,.5267538,.8216379,0,1.544799,.3559366,.287952,0,.1769056,0,.6298349,1,1
146,4,32,0,.0850288,1.633305,0,0,0,1.086563,.1405573,0,0,1.39316,0,0,1.428804,.0693306,.1900457,0,0,.3211381,.1826184,1,1
147,4,33,2.209022,6.734169,4.009889,0,3.330089,.4265694,.7657762,0,0,.7709477,0,0,0,3.166552,0,0,0,.4444186,1.601364,0,1,1
148,4,34,2.92769,2.379821,3.103292,0,2.492604,1.791051,0,.3249717,.2450968,0,0,0,0,1.680204,0,0,1.969939,0,0,1.628889,1,1
149,4,35,.2849849,5.640879,3.875455,0,2.73103,.3039173,.4632179,0,0,.4219232,0,0,0,3.204042,0,0,0,.8361825,1.130535,0,1,1
150,4,36,0,.8060703,3.298661,0,2.245877,.9851862,0,.2699785,.0439336,0,1.53604,0,0,2.029625,0,0,2.449266,0,0,1.47221,1,1
151,4,37,.1165881,0,.487323,0,0,0,.7363552,0,.747391,0,0,.6895744,0,1.518229,.3749143,.1660412,0,.163302,0,.8643653,1,1
152,4,38,0,1.998843,4.289462,0,2.12133,.2574125,0,0,0,0,3.13585,0,0,1.769227,0,0,.7972758,.0525121,1.373081,1.060655,1,1
153,5,1,2.596372,6.208801,.8423907,3.300531,1.110729,.0346293,0,0,.1060826,.0153845,0,0,0,0,0,0,.6027661,.4288447,0,0,0,1
154,5,2,2.567745,5.827417,0,1.194838,1.895736,1.949286,0,0,0,.0994713,0,0,2.87875,0,0,0,1.095629,.3994909,.2789382,0,0,1
155,5,3,0,6.253094,0,.0798426,1.799702,1.517584,0,0,.1731036,.2005874,1.334162,0,2.419422,0,0,0,.7058844,.1810866,0,0,0,1
156,5,4,.8487838,.3948105,0,1.30445,.2559058,.2836118,0,.2414449,0,.701403,0,0,.1353745,0,0,0,.4026026,0,.1496367,0,0,1
157,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5,6,0,5.416591,2.357643,.905824,1.788131,.4751076,0,0,0,1.031677,7.11412,0,0,0,0,0,2.043999,.2636032,1.149583,0,0,1
159,5,7,0,8.252696,1.682677,2.222642,2.0159,.9998627,0,0,0,1.383351,5.875844,0,0,0,0,0,1.65129,.2493485,.2314716,0,0,1
160,5,8,0,8.712037,0,.7503979,2.268788,.9531428,0,0,.6880382,.6309442,6.006518,0,.0029223,0,0,0,.998721,.0777563,0,0,0,1
161,5,9,0,4.440585,.1354877,.6275266,2.677066,.4238658,0,.4680167,0,0,5.836627,0,0,0,0,0,1.040364,0,.7370997,.289988,0,1
162,5,10,0,8.206201,.5767976,0,1.600047,1.080524,0,0,0,0,5.702465,0,0,.4274112,0,0,1.114951,.433569,.4579343,.4566545,0,1
163,5,11,0,5.624774,.5544832,.2207288,2.445803,.5622612,0,0,0,0,6.895842,0,0,0,0,0,1.192895,.4947747,.6356024,.3868805,0,1
164,5,12,0,8.372153,2.193222,.6696821,.0576422,.8228773,0,0,.4356712,.4050212,7.080373,0,0,0,0,0,1.495139,.2403197,0,0,0,1
165,5,13,0,7.381706,2.508397,2.065912,1.746771,2.713604,0,0,0,.9885994,6.889768,0,0,0,0,0,.6796443,.4574095,.0624788,0,0,1
166,5,14,2.747241,5.130727,1.135721,3.036991,1.196514,0,0,0,0,.0857892,0,0,0,0,0,.3953478,.720598,.3364172,.2176948,0,1,1
167,5,15,2.653395,4.939857,0,1.090254,1.575544,1.658496,0,.2003922,.2507548,.2689298,0,0,2.384495,0,0,0,1.290721,0,0,0,1,1
168,5,16,3.424582,1.436249,.8781906,.4216568,1.255578,.9654673,0,.1925759,.3579264,.3656853,0,0,0,0,0,0,1.516206,0,0,0,1,1
169,5,17,0,5.91171,0,0,1.557068,1.318922,0,.5941754,.6551983,.0265788,1.233172,0,2.050296,.1464592,0,0,.5286967,0,0,0,1,1
170,5,18,.8145543,.4439705,.2752953,.4651225,.3661981,.4977405,0,0,.0920427,.6503942,0,0,0,0,0,0,.4573308,.0840954,0,0,1,1
171,5,19,0,.2214172,.5176827,0,.0308634,.0556622,0,.0453476,.1084768,.1209921,.8558843,0,0,.1630619,0,0,.1876301,0,0,0,1,0
172,5,20,0,3.670874,4.155325,0,1.053426,.6408663,0,.3827864,0,.6373386,2.539795,0,0,.0523703,0,0,.7781981,0,.7219699,0,1,1
173,5,21,0,1.796569,2.217455,1.956882,1.50667,0,0,1.033984,0,1.675972,.6981891,0,0,0,0,.6140801,.214819,0,.1799342,0,1,1
174,5,22,0,9.493637,.1177378,.6706399,1.916571,.9604819,0,.5654244,1.421375,1.136042,5.581604,0,0,0,0,0,.1708472,0,0,0,1,1
175,5,23,0,7.382883,2.878126,.1189201,0,.9656708,0,.2945065,.2005287,.3117667,6.787378,0,0,0,.9113634,0,1.325369,0,0,0,1,1
176,5,24,0,1.153748,2.234735,.6594468,2.361442,.5856519,0,0,0,.4804174,7.537899,0,0,0,0,0,1.200356,.1297606,.4565309,0,1,1
177,5,25,0,6.629447,2.310394,1.792834,1.675745,2.275742,0,0,0,.8822733,6.332708,0,0,0,0,0,.7088929,.3540375,.1149482,0,1,1
178,5,26,3.744882,3.752269,1.103131,1.564154,1.084141,0,0,0,.3186094,.1364793,0,0,0,0,0,.0232862,1.20135,1.714833,0,0,1,1
