sample	newcode	betay1	betay2	betay3	betay4	betay5	betay6	betay7	betay8	betay9	betay10	betay11	betay12
77	12	-.85672998	-.85185999	-.85057998	-.84502	-.85452002	-.86084002	-.84603	-.82345998	-.82459998	-.82362002	-.83043998	-.76081002
77	13	-1.0316	-1.0089999	-1.0168	-1.0154999	-1.0251	-1.0218	-1.0208	-1.0305001	-1.0252	-.99981999	-.98803997	-.94292998
77	14	-.97957999	-.96293002	-.96281999	-.95868999	-.97002	-.98123002	-.95175999	-.92220998	-.95753998	-.93251002	-.9382	-.91540998
77	15	-.84941	-.84342998	-.82745999	-.80015999	-.81535	-.79843003	-.78195	-.81724	-.79263002	-.79971999	-.80712998	-.78284001
77	16	-1.4096	-1.4057	-1.3888	-1.3638999	-1.3732001	-1.3671	-1.3547	-1.3515	-1.334	-1.3466001	-1.3063	-1.2808
77	17	-.90369999	-.90482998	-.87606001	-.86195999	-.87914002	-.85470998	-.83977002	-.85302001	-.86194998	-.86407	-.86799997	-.84078002
77	18	-1.1087	-1.1098	-1.0892	-1.0918	-1.0992	-1.0931	-1.0901999	-1.0978	-1.1127	-1.1104	-1.0885	-1.0647
77	19	-1.3855	-1.3793	-1.36	-1.3471	-1.3475	-1.341	-1.298	-1.3077	-1.3097	-1.3058	-1.2707	-1.243
77	20	-2.0288	-2.0367999	-2.0339	-2.0176001	-2.0427001	-2.0249	-2.0223	-2.0246999	-2.0251999	-2.0078001	-2.0109	-2.0007
77	21	-2.0836999	-2.0815001	-2.062	-2.0418	-2.0502	-2.0601001	-2.0492001	-2.0539	-2.0646	-2.05	-2.0537	-2.029
77	22	-.92162001	-.90951997	-.90101999	-.89727002	-.90116	-.89727998	-.89134997	-.89280999	-.90715998	-.90354002	-.88801003	-.85387999
77	23	-1.0992	-1.1034	-1.1294	-1.0962	-1.12	-1.1173	-1.1162	-1.0976	-1.1077	-1.1077	-1.1151	-1.0762
77	24	-2.0065	-1.9766001	-1.9595	-1.9555	-1.9539	-1.9526	-1.929	-1.9208	-1.9099	-1.9119999	-1.8892	-1.8476
77	25	-1.4627	-1.4621	-1.4646	-1.4615999	-1.4857	-1.5027	-1.5086	-1.4992	-1.5271	-1.4967	-1.5112	-1.451
77	26	-.93936002	-.95928001	-.93046999	-.91636997	-.93972999	-.94033998	-.90368003	-.87742001	-.86372	-.85102999	-.84542	-.83077002
77	27	-.61945999	-.59305	-.58710003	-.58221	-.59556001	-.58359998	-.55045003	-.5751	-.5855	-.6024	-.60957003	-.58806002
77	28	-1.2865	-1.3195	-1.3078001	-1.3188	-1.3259	-1.3175	-1.2878	-1.3016	-1.3454	-1.4144	-1.3378	-1.2823
77	29	-.92821002	-.91803002	-.88844001	-.85453999	-.87858999	-.83968002	-.80545998	-.81089002	-.8233	-.82375997	-.83442998	-.79983002
77	30	-.86777002	-.90200001	-.87199998	-.88123	-.87611002	-.86732	-.84533	-.83515	-.87204999	-.86598003	-.86230999	-.84007001
77	31	-1.4883	-1.5181	-1.4768	-1.4678	-1.4664	-1.4523	-1.4251	-1.3986	-1.4493999	-1.4421999	-1.4125	-1.3821
77	32	-1.0056	-1.0357	-1.0025001	-.98187	-.98272997	-.98273998	-.96928	-.95876998	-.99317002	-.93722999	-.94016999	-.9612
77	33	-.99422002	-.97259998	-.94937003	-.94343001	-.93391001	-.93799001	-.89679998	-.90069002	-.87428999	-.86000001	-.87488002	-.85668999
77	34	-1.5725	-1.5717	-1.5627	-1.5622	-1.5623	-1.5499001	-1.5448	-1.5348001	-1.5145	-1.4959	-1.4847	-1.4675
77	35	-1.1625	-1.1452	-1.1205	-1.1087	-1.1091	-1.1117001	-1.0915999	-1.0843	-1.0667	-1.0607001	-1.0501	-1.0379
77	36	-1.2970999	-1.2790999	-1.2460999	-1.2528	-1.2471	-1.2442	-1.2335	-1.2280999	-1.2074	-1.2103	-1.1995	-1.1848
77	37	-1.7017	-1.714	-1.6989	-1.715	-1.7168	-1.7198	-1.6779	-1.6536	-1.6469001	-1.605	-1.5726	-1.5417
77	38	-1.5022	-1.4997	-1.4795001	-1.4910001	-1.5037	-1.5087	-1.4902	-1.4872	-1.4714	-1.4402	-1.4236	-1.3908
76	1	-.65780002	-.68137002	-.67821997	-.66753	-.68206	-.68041003	-.66237003	-.64595997	-.65289998	-.63442999	-.63496	-.62782001
76	2	-.4082	-.41097	-.39759001	-.37786001	-.41097	-.37426999	-.35346001	-.36039001	-.38676	-.36273	-.38545999	-.35662001
76	3	-.76067001	-.77520001	-.75421	-.73163003	-.74246001	-.72821999	-.71621001	-.70295	-.73969001	-.71890998	-.73229998	-.69810998
76	4	-.85826999	-.89608997	-.87107998	-.86089998	-.86388999	-.85845	-.84926999	-.84680003	-.89089	-.86861998	-.88629001	-.84368002
76	5	-1.2172	-1.2359	-1.2023	-1.193	-1.1981	-1.1719	-1.1562999	-1.1533999	-1.1898	-1.1556	-1.1562001	-1.1209
76	6	-.84367001	-.82192999	-.80704999	-.79979998	-.77763999	-.77976	-.76801002	-.76789999	-.76828998	-.74861997	-.72711003	-.68888998
76	7	-1.2357	-1.2094001	-1.2041	-1.1558	-1.1585	-1.1658	-1.1689	-1.1916	-1.1799999	-1.1508	-1.1331	-1.095
76	8	-.89920998	-.89987999	-.90060002	-.88797998	-.88731998	-.87326998	-.87581998	-.87686002	-.88742	-.85799998	-.85912001	-.81656998
76	9	-1.1548001	-1.1569	-1.1658	-1.1537	-1.1666	-1.1745	-1.1939	-1.1876	-1.1885999	-1.1949	-1.2042	-1.1687
76	10	-1.0992	-1.1093	-1.099	-1.1194	-1.1382999	-1.15	-1.1293	-1.1079	-1.1137	-1.1199	-1.1173	-1.0808001
76	11	-.98610997	-.97979999	-.98019999	-.98316002	-.98745	-.99141997	-.98041999	-.97779	-.97643	-.98698997	-.98996001	-.94718999
76	12	-.85349	-.85139	-.85663003	-.84797001	-.85231	-.85926998	-.82843	-.81901997	-.80675	-.81914997	-.83278	-.76191002
76	13	-.99774998	-.97424001	-.98034	-.97675002	-.98668998	-.99093997	-.99120998	-.99597001	-.99286997	-.97053999	-.95718002	-.91605002
76	14	-.9939	-.98281997	-.98269999	-.98089999	-.99409997	-.99801999	-.97455001	-.94861001	-.98185003	-.95997	-.95927	-.93308997
76	15	-.82141	-.81869	-.80285001	-.77679002	-.79329002	-.78131998	-.75781	-.79569	-.77063	-.77183998	-.77665001	-.75230998
76	16	-1.4122	-1.4079	-1.3934	-1.3767	-1.3796	-1.3734	-1.3602	-1.3563	-1.3376	-1.3505	-1.3128	-1.2838
76	17	-.87405998	-.87509	-.84119999	-.82581002	-.83845001	-.82313001	-.80164999	-.81389999	-.82901001	-.83024001	-.83433002	-.79759002
76	18	-1.1260999	-1.1278	-1.1036	-1.1045001	-1.1102999	-1.1062	-1.1013	-1.1143	-1.1267	-1.126	-1.1075	-1.0785
76	19	-1.3829	-1.3731	-1.3536	-1.3441	-1.3397	-1.334	-1.2934	-1.2979	-1.3045	-1.3013	-1.2668	-1.2418
76	20	-2.0397	-2.0446999	-2.0420001	-2.0339	-2.0504	-2.0335	-2.0223	-2.0372	-2.0307	-2.0065	-2.0165	-2.0026
76	21	-2.0632	-2.069	-2.0488	-2.0315001	-2.0344	-2.0462999	-2.0381999	-2.0441	-2.0529001	-2.0350001	-2.0401001	-2.0179999
76	22	-.95037001	-.94231999	-.93804002	-.93291003	-.93862998	-.93949997	-.93221003	-.93638003	-.94603997	-.94863999	-.92974001	-.88913
76	23	-1.0459	-1.0515	-1.0747	-1.043	-1.0664001	-1.0631	-1.0559	-1.0448	-1.0541	-1.0577	-1.0571001	-1.0101
76	24	-2.0067	-1.9768	-1.9618	-1.9598	-1.9567	-1.9551001	-1.933	-1.9220001	-1.9111	-1.9175	-1.893	-1.8508
76	25	-1.5077	-1.5127	-1.5319999	-1.5135	-1.5386	-1.5588	-1.5608	-1.551	-1.5766	-1.5631	-1.5704	-1.5028
76	26	-.98231	-1.0017999	-.96083999	-.95128	-.97408998	-.96718001	-.94363999	-.92067999	-.90934002	-.88648999	-.87993002	-.87062001
76	27	-.50226003	-.48890001	-.46415001	-.46720001	-.48488	-.47222	-.43476	-.45025	-.46814999	-.48192	-.49625	-.47191
76	28	-1.3395	-1.3734	-1.3644	-1.3762	-1.3764	-1.3749	-1.3418	-1.3616	-1.4082	-1.4701999	-1.3972	-1.3414
76	29	-.95089	-.94191998	-.91321999	-.88496	-.90219998	-.86737001	-.82968003	-.83939999	-.8477	-.84928	-.86133999	-.83083999
76	30	-.89964002	-.93544	-.90477997	-.90900999	-.91097999	-.90215999	-.88222998	-.86413002	-.90438998	-.89506	-.89661998	-.87146002
76	31	-1.4418	-1.4751	-1.4285001	-1.4304	-1.4282	-1.4071	-1.388	-1.3609999	-1.4122	-1.4105	-1.378	-1.3365
76	32	-1.0721	-1.0941	-1.0583	-1.0366	-1.04	-1.0424	-1.0237	-1.0204999	-1.054	-.99519002	-1.0005	-1.0222
76	33	-.88666999	-.86865997	-.83882999	-.83582002	-.83231002	-.83718997	-.79736	-.78539002	-.76334	-.75805998	-.76147002	-.74825001
76	34	-1.5894001	-1.5851001	-1.5774	-1.5771	-1.5739	-1.5657001	-1.5584	-1.5488	-1.5294	-1.5109	-1.4982001	-1.4837
76	35	-1.1732	-1.1536	-1.1334	-1.1255	-1.125	-1.1251	-1.1032	-1.0977	-1.0806	-1.0754	-1.0662	-1.0526
76	36	-1.2495	-1.2306	-1.1997	-1.2036	-1.1988	-1.2009	-1.187	-1.1821001	-1.1635	-1.1645	-1.1573	-1.1418
76	37	-1.6875	-1.7069	-1.6863	-1.7035	-1.7036999	-1.7075	-1.6654	-1.6435	-1.6371	-1.589	-1.5671999	-1.5279
76	38	-1.5065	-1.5044	-1.4841	-1.4960001	-1.5081	-1.5129	-1.4913	-1.4898	-1.4749	-1.4438	-1.4261	-1.3936
75	1	-.67532998	-.69622999	-.69910997	-.68304002	-.69774997	-.69305003	-.68238997	-.66236001	-.67714	-.65214002	-.65244001	-.64592999
75	2	-.44464999	-.44929999	-.43125999	-.41872999	-.43854001	-.41302001	-.39567	-.39247999	-.42973	-.41422999	-.42815	-.38786
75	3	-.83327001	-.85492003	-.83105999	-.81156999	-.82045001	-.80396003	-.79338998	-.78165001	-.82419002	-.80132997	-.80326003	-.77880001
75	4	-.83203	-.86202002	-.83304	-.83328998	-.83301002	-.82565999	-.81516999	-.80996001	-.85325003	-.83516002	-.85456002	-.81331998
75	5	-1.2362	-1.2587	-1.2254	-1.211	-1.2085	-1.1858	-1.1777	-1.1693	-1.2095	-1.1776	-1.1758	-1.1343
75	6	-.88423997	-.85668999	-.83434999	-.83429003	-.81432003	-.82626998	-.80207998	-.79635	-.78195	-.78618002	-.74809003	-.72403002
75	7	-1.2235	-1.1962	-1.1896	-1.1493	-1.1481	-1.1588	-1.1617	-1.1823	-1.1784	-1.1432	-1.1263	-1.0858999
75	8	-.8696	-.87765998	-.87418002	-.86390001	-.86319	-.84899002	-.84882998	-.84982997	-.86101002	-.83616	-.83339	-.79339999
75	9	-1.2178	-1.2237	-1.2276	-1.2192	-1.2292	-1.2373	-1.2569	-1.2553999	-1.2608	-1.2574	-1.2668999	-1.2363
75	10	-1.159	-1.1747	-1.1632	-1.1738	-1.1953	-1.1944	-1.1875	-1.1658	-1.1693	-1.1718	-1.1739	-1.1396
75	11	-.98321003	-.98013002	-.98096001	-.98152	-.98675001	-.98786002	-.97781003	-.97446001	-.97553003	-.98953998	-.99150002	-.94801998
75	12	-.75441998	-.75863999	-.75838	-.74667001	-.75559998	-.75915998	-.74378997	-.72665	-.73536003	-.73172998	-.73000997	-.67120999
75	13	-1.0231	-.99203998	-1.0017	-.99717999	-1.0055	-1.0111001	-1.0064	-1.0227	-1.0171	-.99426001	-.97615999	-.93463999
75	14	-1.0302	-1.0208	-1.0137	-1.0098	-1.0244	-1.0339	-1.0124	-.98667997	-1.0125	-.98878998	-.99128997	-.96793997
75	15	-.89015001	-.88312	-.86675	-.84359002	-.85042	-.84803998	-.82301998	-.85759997	-.83756	-.83969998	-.83697999	-.82295001
75	16	-1.4447	-1.446	-1.4295	-1.4116	-1.4147	-1.4055001	-1.3954	-1.3911	-1.3714	-1.3859	-1.346	-1.3183
75	17	-.81524003	-.82367998	-.79580998	-.76875001	-.78859001	-.77011001	-.75093001	-.76282001	-.77653998	-.77648002	-.77529001	-.75045002
75	18	-1.1459	-1.1516	-1.1289001	-1.1301	-1.1373	-1.1299	-1.1255	-1.1349	-1.155	-1.1473	-1.1243	-1.1014
75	19	-1.381	-1.3719	-1.3519	-1.3397	-1.3382	-1.3302	-1.2891001	-1.2951	-1.3001	-1.2997	-1.2594	-1.2379
75	20	-2.0274	-2.0295999	-2.0269001	-2.0192001	-2.0406001	-2.0193	-2.0155001	-2.0218	-2.0206001	-2.0007	-2.0014999	-1.9914
75	21	-2.0232	-2.0318999	-2.0202999	-1.9960001	-1.9994	-2.0093999	-1.998	-2.0056	-2.0163	-2.0074999	-2.0097001	-1.985
75	22	-.92449999	-.91834998	-.90853	-.90394002	-.90960002	-.91096997	-.90740001	-.91061002	-.91867	-.91724998	-.90627998	-.86447001
75	23	-1.1152	-1.1210001	-1.1408	-1.1037	-1.1332	-1.1233	-1.1289001	-1.1153001	-1.1141	-1.1241	-1.126	-1.0847
75	24	-2.0156	-1.9844	-1.9679	-1.9642	-1.9608999	-1.9645	-1.9375	-1.9291	-1.9207	-1.9234	-1.8968	-1.8569
75	25	-1.4988	-1.4944	-1.5108	-1.5056	-1.5236	-1.5281	-1.5414	-1.5376	-1.5653	-1.5476	-1.5529	-1.4839
75	26	-.96577001	-.98514003	-.95094001	-.94815999	-.96828997	-.95757002	-.93483001	-.90869999	-.89399999	-.87953001	-.87230998	-.85655999
75	27	-.51944	-.51076001	-.49864	-.48578	-.50221002	-.48647001	-.45436001	-.4675	-.49531999	-.50072002	-.51165003	-.49228001
75	28	-1.3087	-1.3408999	-1.3324	-1.3425	-1.3526	-1.3408	-1.317	-1.3365	-1.3806	-1.4383	-1.3778	-1.312
75	29	-.92619002	-.90825999	-.87326998	-.85152	-.86439002	-.82909	-.80091	-.80989999	-.81918001	-.81383002	-.82059997	-.79356998
75	30	-.88923001	-.92185003	-.89240998	-.89775997	-.89745998	-.88330001	-.86334002	-.84419	-.88868999	-.88338	-.88001001	-.85332
75	31	-1.4737999	-1.4971	-1.4543	-1.4482	-1.4499	-1.4341	-1.4068	-1.3882	-1.4383	-1.4301	-1.3983999	-1.3641
75	32	-1.0454	-1.0774	-1.0353	-1.0129	-1.0238	-1.0207	-1.0046999	-.99552	-1.0298001	-.97364002	-.97039002	-.99633002
75	33	-.89239001	-.87378001	-.83741999	-.83512002	-.83384001	-.83631998	-.80120999	-.79733998	-.77460998	-.77025002	-.77714998	-.75893003
75	34	-1.5756	-1.5742	-1.5650001	-1.5656	-1.5647	-1.5529	-1.5475	-1.5387	-1.5185	-1.4998	-1.4856	-1.4734
75	35	-1.1911	-1.1747	-1.151	-1.1424	-1.1409	-1.1414	-1.119	-1.1121	-1.097	-1.0913	-1.0792	-1.067
75	36	-1.2825	-1.2673	-1.2367001	-1.2413	-1.2373	-1.2344	-1.2187999	-1.2131	-1.196	-1.1983	-1.1899	-1.1733
75	37	-1.6918	-1.71	-1.6938	-1.7034	-1.7029001	-1.71	-1.6668	-1.6444	-1.6447999	-1.603	-1.5711	-1.5316
75	38	-1.5423	-1.5408	-1.5227	-1.5351	-1.5457	-1.5513999	-1.5312999	-1.5295	-1.5139	-1.4808	-1.464	-1.4309
74	1	-.72707999	-.74874002	-.74497002	-.72886997	-.74614	-.74352998	-.73246998	-.70959997	-.71715999	-.70652997	-.69953001	-.68879998
74	2	-.44604999	-.44536999	-.44169	-.42644	-.43812999	-.40742999	-.40062001	-.39419001	-.43700001	-.40766999	-.43509001	-.40695
74	3	-.78083998	-.80272001	-.77766001	-.75419998	-.76547003	-.75085002	-.73808998	-.71899998	-.76302999	-.74268001	-.75422001	-.72574002
74	4	-.83750999	-.87533998	-.84899998	-.84140003	-.84583998	-.83747	-.83187002	-.82068002	-.86422998	-.84767997	-.85685003	-.82512999
74	5	-1.2544	-1.2781	-1.2415	-1.2311	-1.2337	-1.21	-1.1957999	-1.189	-1.2287	-1.196	-1.1957999	-1.1518
74	6	-.86877	-.84314001	-.82708001	-.82222998	-.81564999	-.80610001	-.79538	-.78828001	-.78568	-.77124	-.74675	-.72373003
74	7	-1.232	-1.2053	-1.194	-1.1567	-1.1535	-1.1641999	-1.171	-1.1919	-1.1824	-1.1497999	-1.1277	-1.0878
74	8	-.86005998	-.86526	-.86303002	-.85453999	-.85087001	-.83640999	-.83745998	-.84055001	-.84995002	-.82472003	-.82141	-.77801001
74	9	-1.2205	-1.2237999	-1.224	-1.2222	-1.2321	-1.2428	-1.251	-1.2495	-1.2602	-1.2499	-1.2729	-1.234
74	10	-1.1507	-1.1659	-1.153	-1.1701	-1.1849	-1.187	-1.179	-1.1578	-1.1636	-1.1736	-1.1775	-1.137
74	11	-.99027002	-.98324001	-.98433	-.98703998	-.99370998	-.99611002	-.98359001	-.97768998	-.97939003	-.99245	-.99594003	-.95187998
74	12	-.78042001	-.77757001	-.78697997	-.76550001	-.77897	-.78151	-.76867002	-.73961002	-.74633002	-.74212003	-.75712001	-.68510997
74	13	-1.0599999	-1.0306	-1.0395	-1.0359	-1.0403	-1.0431	-1.0419	-1.0518	-1.0455	-1.0297	-1.0096	-.96306002
74	14	-1.0282	-1.0002	-.99194002	-.98872	-1.0094	-1.024	-.98980999	-.96652001	-.98526001	-.97372001	-.97621	-.95612001
74	15	-.85535002	-.85843998	-.84206998	-.80765998	-.81950998	-.82020003	-.79031998	-.81967998	-.80067003	-.80250001	-.81173003	-.78751999
74	16	-1.4254	-1.4209	-1.4102	-1.3926001	-1.3967	-1.3852	-1.3719	-1.3708	-1.3535	-1.3654	-1.3269	-1.2977999
74	17	-.82969999	-.82977998	-.80010998	-.78248	-.79527998	-.77771002	-.75825	-.77073997	-.78780001	-.78087997	-.78170002	-.75721002
74	18	-1.0929	-1.0928	-1.0706	-1.0754	-1.082	-1.0748	-1.0700001	-1.0793	-1.0951	-1.091	-1.0700999	-1.0472
74	19	-1.3802	-1.3734	-1.3523	-1.3395	-1.3382	-1.3286	-1.2898	-1.296	-1.3033	-1.3005	-1.2617	-1.2369
74	20	-2.0588	-2.0638001	-2.0599999	-2.05	-2.0697999	-2.0513	-2.0434999	-2.0518999	-2.0490999	-2.0346999	-2.0409999	-2.0272999
74	21	-2.0801001	-2.0806999	-2.0631001	-2.0434999	-2.0529001	-2.0652001	-2.0539	-2.0604	-2.0696001	-2.0534999	-2.0639999	-2.0388999
74	22	-.89765	-.88836998	-.88010001	-.87819999	-.8829	-.88727999	-.88138998	-.87983	-.89363003	-.88598001	-.87309998	-.83415997
74	23	-1.1616	-1.1629	-1.1874	-1.1562001	-1.1826	-1.1775	-1.1831	-1.1629	-1.1658	-1.1733	-1.1708	-1.1303999
74	24	-2.0014	-1.9761	-1.9566	-1.9525	-1.9476	-1.949	-1.9261	-1.9144	-1.9066	-1.9101	-1.8871	-1.844
74	25	-1.5468	-1.5524	-1.5678	-1.5653	-1.5833	-1.5979	-1.6015	-1.5958	-1.6224999	-1.6047	-1.6171	-1.551
74	26	-.95358998	-.97412997	-.93909001	-.92267001	-.94945002	-.95133001	-.91737998	-.89723003	-.88331002	-.86451	-.85614002	-.85122001
74	27	-.56999999	-.55629998	-.53701001	-.52929002	-.54995	-.54364002	-.50871998	-.52244002	-.53719997	-.55124998	-.55956	-.53939998
74	28	-1.3105	-1.3418	-1.3265001	-1.341	-1.3471	-1.3336	-1.3076	-1.3345	-1.3688999	-1.436	-1.3561	-1.3101
74	29	-.93286002	-.90995002	-.88211	-.85486001	-.86716002	-.83358002	-.80167001	-.81023997	-.82266003	-.82045001	-.82779998	-.79572999
74	30	-.88861001	-.92852002	-.89517999	-.89718002	-.90254003	-.88221002	-.86773998	-.85030001	-.89243001	-.88681	-.88529003	-.85687
74	31	-1.4678	-1.4867001	-1.4487	-1.4428	-1.4496	-1.4334	-1.4097	-1.3895	-1.4378999	-1.4245	-1.3957	-1.3595001
74	32	-1.0549999	-1.0776	-1.0393	-1.0167	-1.0204	-1.0251	-1.0026	-1.0049	-1.0355	-.97714001	-.97920001	-1.0007
74	33	-.9544	-.93378001	-.90714997	-.90385002	-.89563	-.90322	-.86935002	-.86040998	-.84174001	-.83074999	-.83130997	-.82353002
74	34	-1.5961	-1.5955	-1.5848	-1.5856	-1.5829999	-1.5734	-1.5675	-1.5574	-1.5364	-1.5197001	-1.5075999	-1.4918
74	35	-1.1785001	-1.1616	-1.1401	-1.1289999	-1.1294	-1.1316	-1.1105	-1.1030999	-1.0875	-1.0818	-1.0707999	-1.0602
74	36	-1.2624	-1.2472	-1.2147	-1.2208	-1.2171	-1.2174	-1.2034	-1.1959	-1.1778001	-1.1815	-1.1715	-1.1596
74	37	-1.7191	-1.7374001	-1.7148	-1.7285	-1.7211	-1.7269	-1.6872	-1.669	-1.6669	-1.6235	-1.5944999	-1.5607001
74	38	-1.5303	-1.5282	-1.5075999	-1.5227	-1.5347	-1.5387	-1.517	-1.5131	-1.4987	-1.4693	-1.4496	-1.4172
73	1	-.74721003	-.76056999	-.75841999	-.74049002	-.76015002	-.76380002	-.74616998	-.72368997	-.72908998	-.71562999	-.71754003	-.71099001
73	2	-.43652999	-.43404001	-.42787999	-.41277999	-.43094999	-.40235001	-.38420999	-.38119999	-.41158	-.39491999	-.42195001	-.37503001
73	3	-.78205001	-.8046	-.78110999	-.75800002	-.76529998	-.75309002	-.73535001	-.72909999	-.77094001	-.74891001	-.75892001	-.72301
73	4	-.86743999	-.90250999	-.87756997	-.87368	-.87676001	-.86404997	-.85393	-.84960997	-.89528	-.87810999	-.89287001	-.85477
73	5	-1.243	-1.266	-1.2279	-1.2178	-1.2199	-1.1974	-1.1832	-1.1792001	-1.2173001	-1.1824	-1.1818	-1.1452
73	6	-.90502	-.87737	-.85650003	-.84996003	-.84224999	-.82931	-.81331998	-.82049	-.80519998	-.80574	-.77355999	-.74897999
73	7	-1.2436	-1.219	-1.2108999	-1.173	-1.1770999	-1.1775	-1.1872	-1.2079999	-1.1907001	-1.1655999	-1.1442	-1.1057
73	8	-.87108999	-.87671	-.87347001	-.86167002	-.86252999	-.84530997	-.85039997	-.85424	-.85667998	-.83333999	-.83565003	-.79411
73	9	-1.1706001	-1.1762	-1.1819	-1.1720999	-1.1823	-1.1921	-1.202	-1.2059	-1.2043999	-1.2072001	-1.2176	-1.1842
73	10	-1.1183	-1.1365	-1.1174001	-1.1291	-1.1562999	-1.1615	-1.1413	-1.1251	-1.1277	-1.1452	-1.1305	-1.1035
73	11	-.99040002	-.99074	-.99002999	-.98852998	-.99923998	-.99816	-.98417002	-.98312998	-.98470998	-.99851	-.99741	-.95635003
73	12	-.82795	-.82765001	-.83144999	-.81304997	-.82121003	-.82340002	-.81586999	-.79249001	-.80236	-.79140002	-.79751998	-.73188001
73	13	-.98973	-.95788002	-.96820998	-.96553999	-.97237998	-.97421998	-.97337002	-.98610997	-.97324997	-.95489001	-.93962002	-.89921999
73	14	-1.034	-1.011	-1.0165	-1.0146	-1.0321	-1.0345	-1.0028	-.97587001	-1.0055	-.98567998	-.98918003	-.96921998
73	15	-.8484	-.84801	-.83809	-.80357999	-.81015998	-.81340998	-.7852	-.81883001	-.79781997	-.79819	-.79637998	-.78151
73	16	-1.4335999	-1.4246	-1.4128	-1.3925	-1.3963	-1.3898	-1.3757	-1.3721	-1.3568	-1.3702	-1.3327	-1.3066
73	17	-.83146	-.83573997	-.80204999	-.78604001	-.80585003	-.79121	-.76800001	-.77598	-.78956997	-.79370999	-.79369998	-.76226002
73	18	-1.1032	-1.1006	-1.0792	-1.0813	-1.0903	-1.0836999	-1.0767	-1.0878	-1.1030999	-1.0974	-1.0779001	-1.0556
73	19	-1.3496	-1.3434	-1.3239	-1.3107001	-1.3106	-1.3032	-1.2617	-1.2694	-1.2740999	-1.2735	-1.2341	-1.2053
73	20	-2.0272999	-2.03	-2.0263	-2.0207	-2.0365	-2.0179999	-2.0112	-2.0220001	-2.0202	-1.9992	-2.0041001	-1.988
73	21	-2.0694001	-2.0761001	-2.0558	-2.0308001	-2.039	-2.0474999	-2.0386	-2.0452001	-2.0555	-2.0358	-2.0401001	-2.0143001
73	22	-.95877999	-.94949001	-.93721998	-.94159001	-.93629003	-.93593001	-.94187999	-.93914998	-.94682002	-.94332999	-.93303001	-.89401001
73	23	-1.0718	-1.0737	-1.1022	-1.0635	-1.0863	-1.08	-1.0834	-1.073	-1.0673	-1.074	-1.0755	-1.0369999
73	24	-1.9974	-1.9703	-1.9539	-1.9511	-1.944	-1.9453	-1.921	-1.9122	-1.9036	-1.9057	-1.8834	-1.8398
73	25	-1.4844	-1.485	-1.5017	-1.4913	-1.512	-1.529	-1.5416	-1.5263	-1.5582	-1.5279	-1.5346	-1.4779
73	26	-1.0013	-1.0154999	-.99078	-.98281002	-.99884999	-.99567997	-.97240001	-.94919997	-.93536001	-.91378999	-.90403998	-.90068001
73	27	-.56256998	-.55023998	-.54161	-.53153998	-.54558003	-.54325002	-.50411999	-.51573998	-.54115999	-.54821002	-.55779999	-.54003
73	28	-1.2307	-1.262	-1.253	-1.2667	-1.2707	-1.266	-1.2388	-1.2606	-1.2916	-1.3710999	-1.2886	-1.2464
73	29	-.86685997	-.85039002	-.81962001	-.79062998	-.80597001	-.77135003	-.73983997	-.74800003	-.75696999	-.75388002	-.77209997	-.73365998
73	30	-.88677001	-.92422003	-.89823997	-.89949	-.90069002	-.89214998	-.86943001	-.85206997	-.89139003	-.88519001	-.88792002	-.85781002
73	31	-1.4898	-1.5206	-1.4773	-1.4801	-1.4794	-1.4571	-1.4368	-1.4112	-1.4598	-1.4521	-1.415	-1.3846
73	32	-1.0029	-1.0254	-.98935002	-.96812999	-.97231001	-.97815001	-.95322001	-.95657003	-.98830998	-.92704999	-.9307	-.95370001
73	33	-.86928999	-.85159999	-.82358003	-.81691998	-.81222999	-.81823999	-.78061998	-.77626002	-.75669998	-.74704999	-.74998999	-.74203002
73	34	-1.5778	-1.5756	-1.5649	-1.5678999	-1.5671999	-1.5525	-1.5492001	-1.5376	-1.5193	-1.5022	-1.4891	-1.4736
73	35	-1.1441	-1.1279	-1.1030999	-1.0937999	-1.0934	-1.095	-1.0759	-1.0667	-1.0509	-1.0448999	-1.0354	-1.0225
73	36	-1.2743	-1.2581	-1.229	-1.2345999	-1.2297	-1.227	-1.2135	-1.2074	-1.1912	-1.1925	-1.1852	-1.1673
73	37	-1.6841	-1.7024	-1.6847	-1.6969	-1.6942	-1.6991	-1.6556	-1.6364	-1.6267	-1.5808001	-1.558	-1.5322
73	38	-1.5204999	-1.5163	-1.4988	-1.5099	-1.5244	-1.5290999	-1.508	-1.5057	-1.4897	-1.4595	-1.4409	-1.4084001
72	1	-.80404001	-.83235002	-.82226002	-.80768001	-.83028001	-.82157999	-.81036001	-.78851002	-.80246001	-.78596997	-.78421003	-.77124
72	2	-.41288999	-.41367	-.41165999	-.39414001	-.40595999	-.37832999	-.37152001	-.36480001	-.40437001	-.38082999	-.39919999	-.3651
72	3	-.79856002	-.81806999	-.78952998	-.7737	-.78381997	-.76963001	-.75901997	-.74212998	-.78411001	-.76125997	-.77434999	-.74287999
72	4	-.85338002	-.88849998	-.86435997	-.86050999	-.86273003	-.85332	-.84517002	-.84065002	-.88257003	-.85935003	-.87563998	-.84568
72	5	-1.2316999	-1.2503	-1.215	-1.2089	-1.2115999	-1.1873	-1.1714	-1.1596	-1.2046	-1.1759	-1.1763999	-1.1328
