sample	newcode	betay1	betay2	betay3	betay4	betay5	betay6	betay7	betay8	betay9	betay10	betay11	betay12
79	22	-.84118003	-.82546997	-.82187003	-.81621999	-.81876999	-.82018	-.82137001	-.82299	-.8348	-.82653999	-.80874002	-.77344
79	23	-.99072999	-1.0013	-1.0211999	-.97044998	-.99991	-.99548	-.99399	-.98724002	-.98922002	-.98795003	-.99502999	-.95871001
79	24	-1.9435	-1.9137	-1.8957	-1.8922	-1.8865	-1.8875	-1.8641	-1.8545001	-1.8437001	-1.8446	-1.8197	-1.7817
79	25	-1.3375	-1.3401	-1.3565	-1.3419	-1.3602	-1.3824	-1.3864	-1.3794	-1.4056	-1.3814	-1.3857	-1.3243001
79	26	-.83152002	-.84455001	-.82392001	-.81726998	-.83631003	-.83814001	-.81193	-.78938001	-.76884001	-.75151002	-.73878002	-.73343998
79	27	-.64576	-.63721001	-.62177998	-.61469001	-.63094002	-.62006998	-.58074999	-.5927	-.61119002	-.61677003	-.62364	-.61031997
79	28	-1.3213	-1.3808	-1.3947001	-1.4191	-1.4364001	-1.4389	-1.4128	-1.4299001	-1.4577	-1.5216	-1.4441	-1.3911999
79	29	-1.0117	-1.008	-.98803002	-.96101999	-.96947002	-.93215001	-.89118999	-.88888001	-.89301997	-.89411998	-.90698999	-.88077003
79	30	-.85122001	-.89633	-.88103998	-.89082998	-.89624	-.89116001	-.87001002	-.80953997	-.85848999	-.85873997	-.86817998	-.84478998
79	31	-1.5462	-1.604	-1.5872	-1.5906	-1.6034	-1.5963	-1.5675	-1.4784	-1.5398	-1.5520999	-1.53	-1.5253
79	32	-.99596	-1.0439	-1.018	-1.0074	-1.0063	-1.0142	-.98509002	-.94709998	-.98883998	-.96254998	-.96667999	-.98873001
79	33	-.8646	-.84645998	-.81423998	-.80032998	-.80176997	-.80208999	-.76839	-.76217002	-.74132001	-.73892999	-.74203002	-.72670001
79	34	-1.5931	-1.5898	-1.5797	-1.5811	-1.5793999	-1.569	-1.5628	-1.5537	-1.533	-1.5149	-1.5046	-1.4888
79	35	-1.148	-1.1293	-1.103	-1.0941	-1.0947	-1.0961	-1.0768	-1.0699	-1.0556	-1.0472	-1.0378	-1.0218
79	36	-1.2248	-1.2125	-1.1797	-1.1827	-1.1787	-1.1766	-1.1612	-1.1546	-1.1394	-1.1394	-1.1294	-1.1160001
79	37	-1.7356	-1.7472	-1.7291	-1.7460001	-1.7433	-1.7474	-1.7011	-1.6863	-1.678	-1.6317	-1.6084	-1.5608
79	38	-1.4772	-1.4737999	-1.4566	-1.4698	-1.4823999	-1.4859	-1.4663	-1.4638	-1.4481	-1.4145	-1.3966	-1.3611
78	1	-.61299998	-.64387	-.64042002	-.62695998	-.64739001	-.63812	-.63202	-.60943002	-.62364	-.61161	-.59257001	-.59606999
78	2	-.49359	-.49079999	-.48429	-.45895001	-.47882	-.45892999	-.44299999	-.44005999	-.4835	-.46114001	-.47413	-.43296999
78	3	-.82980001	-.84965998	-.82889998	-.80299997	-.81023997	-.80286002	-.78726	-.78145999	-.81410003	-.78539997	-.79977	-.77156001
78	4	-.94369	-.98870999	-.97246999	-.96569997	-.96502	-.96556002	-.95349002	-.94880998	-.98570001	-.96408999	-.98057997	-.94507003
78	5	-1.2903	-1.3146	-1.2911	-1.279	-1.281	-1.2593	-1.2403001	-1.2364	-1.2754	-1.2302999	-1.2405	-1.2013
78	6	-.88606	-.85936999	-.82887	-.82815999	-.80429	-.81023002	-.80971003	-.79751998	-.78030002	-.76955003	-.75953001	-.7281
78	7	-1.1352	-1.1163	-1.0982	-1.0594	-1.0628999	-1.0678	-1.0732	-1.0864	-1.0845	-1.0525	-1.0343	-.98693001
78	8	-.80937999	-.81497997	-.80785	-.79651999	-.79663002	-.78432	-.78241998	-.78390002	-.79396999	-.76933998	-.76674002	-.72773999
78	9	-1.0779999	-1.0736001	-1.0854	-1.0841	-1.0922	-1.0978	-1.1127	-1.1059	-1.1105	-1.1021	-1.1213	-1.0841
78	10	-1.0987999	-1.1104	-1.0915999	-1.1129	-1.1311001	-1.1373	-1.1165	-1.1030999	-1.102	-1.1159	-1.117	-1.0723
78	11	-.93456	-.93921	-.93697	-.94072998	-.94690001	-.95020002	-.93496001	-.93142998	-.93163002	-.94190001	-.94963998	-.90711999
78	12	-.68313003	-.68602002	-.68282002	-.66627002	-.68168002	-.68708003	-.67347997	-.65323001	-.66266	-.65560001	-.66228998	-.59785002
78	13	-.93330997	-.91036999	-.92176002	-.91661	-.92328	-.92782003	-.92869002	-.93906999	-.93133003	-.90819001	-.89756	-.85509998
78	14	-.778	-.76630998	-.76801002	-.75717002	-.78402001	-.78561997	-.76226002	-.74158001	-.76157999	-.74704999	-.74571002	-.72320002
78	15	-.75919998	-.75164998	-.73303998	-.69616997	-.70481002	-.71263999	-.68919998	-.71932	-.70168	-.70273	-.70709997	-.69084001
78	16	-1.4242001	-1.4117	-1.3974	-1.3747	-1.3866	-1.3791	-1.3644	-1.3665	-1.3493	-1.3591	-1.318	-1.2909
78	17	-.76634002	-.76516998	-.73830998	-.70867002	-.72683001	-.71622002	-.68642998	-.70200998	-.71850002	-.71732998	-.71691	-.69533002
78	18	-1.0503	-1.0553	-1.0317	-1.0369999	-1.0401	-1.0353	-1.0287	-1.0413001	-1.0531	-1.0475	-1.0261	-1.0046999
78	19	-1.3299	-1.3224	-1.3016	-1.2931	-1.2893	-1.2807	-1.2381001	-1.2428	-1.2436	-1.2186	-1.189	-1.1706001
78	20	-1.8377	-1.831	-1.8332	-1.8036	-1.8329999	-1.8214	-1.7999001	-1.8119	-1.8156	-1.7934	-1.8049999	-1.7974
78	21	-1.8758	-1.8798	-1.8673	-1.8509001	-1.8536	-1.8645	-1.8523999	-1.8542	-1.8677	-1.8522	-1.8564	-1.8348
78	22	-.84425002	-.83225	-.82938999	-.82472003	-.82710999	-.82731998	-.82283002	-.82734001	-.84114999	-.83056998	-.82260001	-.77724999
78	23	-.93261999	-.93106002	-.95739001	-.90486002	-.93524998	-.92760003	-.93098003	-.92971998	-.92317998	-.92179	-.93298	-.89771998
78	24	-1.9796	-1.9464	-1.9293	-1.9234	-1.9187	-1.9184999	-1.8968	-1.8865	-1.8781	-1.8791	-1.8514	-1.8122
78	25	-1.3316	-1.3265001	-1.3473001	-1.3371	-1.3556	-1.3743	-1.377	-1.3793	-1.4005001	-1.3783	-1.3842	-1.3247
78	26	-.87550998	-.88516003	-.86931998	-.85821998	-.87722999	-.87645	-.85461998	-.82620001	-.81026	-.78858	-.78351998	-.77468997
78	27	-.63633001	-.62396997	-.62551999	-.61379999	-.62826997	-.61881	-.57587999	-.58407998	-.60979003	-.61217999	-.61975002	-.60519999
78	28	-1.319	-1.3789999	-1.3887	-1.4111	-1.4321001	-1.4316	-1.4065	-1.4152	-1.448	-1.5152	-1.439	-1.3908
78	29	-.95788997	-.95526999	-.92653	-.90614998	-.91744	-.88025999	-.83778	-.82244003	-.83139998	-.84079999	-.85484999	-.81959999
78	30	-.83648998	-.88379002	-.86631	-.87857997	-.88428003	-.87731999	-.85535997	-.8017	-.84886003	-.84781998	-.85728002	-.83314002
78	31	-1.5911	-1.6461	-1.6313	-1.6315	-1.6517	-1.6409	-1.6179	-1.5286	-1.5852	-1.5913	-1.5805	-1.5705
78	32	-1.0469	-1.0912	-1.0628999	-1.0541	-1.0603	-1.0563999	-1.0359	-1.0016	-1.0405999	-1.0104001	-1.0118001	-1.036
78	33	-.80664998	-.78421998	-.76038003	-.75342	-.74675	-.74572998	-.71186	-.71297997	-.69072002	-.67663002	-.68006998	-.67101997
78	34	-1.6097	-1.6086	-1.5992	-1.5989	-1.5979	-1.5845	-1.5783	-1.5702	-1.5497	-1.5319999	-1.5204	-1.5057
78	35	-1.1439	-1.1263	-1.1012	-1.0939	-1.0942	-1.0962	-1.0706	-1.0657001	-1.0489	-1.0452	-1.0334001	-1.0178
78	36	-1.2257	-1.2068	-1.1781	-1.1832	-1.1758	-1.1736	-1.1612	-1.1557	-1.1364	-1.1382	-1.1285	-1.1118
78	37	-1.7204	-1.7321	-1.7122999	-1.7316999	-1.7271	-1.7314	-1.6829	-1.6661	-1.6641001	-1.6147	-1.5851001	-1.5516
78	38	-1.4927	-1.4938999	-1.4737999	-1.4888	-1.5007	-1.5031	-1.4851	-1.4839	-1.4662	-1.4332	-1.4153	-1.3821
77	1	-.64848	-.66377002	-.66360003	-.64806998	-.67545998	-.67282999	-.65192002	-.63581002	-.64146	-.62554002	-.62878001	-.62316
77	2	-.48771	-.49994999	-.49348	-.47260001	-.49377999	-.47205001	-.46037	-.45322999	-.48763001	-.45783001	-.48888001	-.45074999
77	3	-.76431	-.77945	-.75690001	-.72930998	-.74312001	-.73062003	-.71847999	-.70498002	-.74725002	-.72306001	-.72522002	-.70138001
77	4	-.86646998	-.90903002	-.89051998	-.89059001	-.89073002	-.88265002	-.88018	-.87028998	-.90696001	-.88160002	-.90379	-.86532003
77	5	-1.2799	-1.3055	-1.2652	-1.2644	-1.2673	-1.2484	-1.2263	-1.2145	-1.2562	-1.2198	-1.2252001	-1.188
77	6	-.87141001	-.84320998	-.80978	-.81042999	-.79710001	-.78872001	-.79124999	-.78878999	-.77879	-.76911998	-.74883002	-.7202
77	7	-1.1397001	-1.1085	-1.0949	-1.0622	-1.0603	-1.0637	-1.0745	-1.0918	-1.0799	-1.0516	-1.0322	-.98956001
77	8	-.85152	-.85639	-.85286999	-.84293997	-.84245998	-.82796001	-.82922	-.82971001	-.83990997	-.81143999	-.81283998	-.76806998
77	9	-1.0941	-1.0978	-1.0951	-1.0939	-1.1009001	-1.1153001	-1.1251	-1.1161	-1.1207	-1.1126	-1.1384	-1.1022
77	10	-1.194	-1.2079999	-1.1982	-1.2133	-1.2367001	-1.2434	-1.2299	-1.2055	-1.2115999	-1.2131	-1.2186	-1.1796
77	11	-.90417999	-.90498	-.90794998	-.90736002	-.91283	-.91696	-.90268999	-.89826	-.89963001	-.90630001	-.91333997	-.86993998
77	12	-.70705998	-.70006001	-.69924003	-.69313997	-.70774001	-.71759999	-.69859999	-.67698997	-.67969	-.67878997	-.68810999	-.62334001
77	13	-.94138998	-.92087001	-.93164998	-.92699999	-.93776	-.93739998	-.93507999	-.94577003	-.94029999	-.91456997	-.90363002	-.85894001
77	14	-.74943	-.73206002	-.73806	-.73307002	-.74579	-.75954002	-.73414999	-.70431	-.73627001	-.70286	-.71173	-.69107997
77	15	-.76542002	-.75553	-.73593003	-.70863003	-.72483999	-.70907998	-.68994999	-.72648001	-.70170999	-.70301998	-.71174997	-.68638998
77	16	-1.3942	-1.3844	-1.3645999	-1.3393	-1.3498	-1.3448	-1.3349	-1.3322001	-1.3152	-1.3259	-1.2819	-1.2567
77	17	-.88174999	-.87856001	-.85205001	-.82687002	-.84737003	-.82751	-.80386001	-.81796998	-.83129001	-.83200002	-.83526999	-.81111002
77	18	-1.0304	-1.0334001	-1.0124	-1.0154001	-1.0225	-1.0131	-1.0103	-1.0181	-1.0305001	-1.0274	-1.0046999	-.98316997
77	19	-1.3363	-1.3281	-1.3106	-1.2961	-1.2958	-1.2894	-1.2457	-1.2517999	-1.2506	-1.2246	-1.1950001	-1.1747
77	20	-1.8663	-1.8602	-1.8628	-1.8327	-1.8671	-1.8578	-1.8411	-1.8453	-1.8455	-1.8275	-1.8368	-1.8259
77	21	-1.9256001	-1.9247	-1.9079	-1.8890001	-1.8964	-1.9057	-1.8943	-1.899	-1.91	-1.8927	-1.8958	-1.8743
77	22	-.83249998	-.81602001	-.81103998	-.80278999	-.80972999	-.81107998	-.80558002	-.81042999	-.82356	-.81377	-.79552001	-.75974
77	23	-.98448002	-.99097002	-1.0181	-.96929002	-.99610001	-.99259001	-.99425	-.97729999	-.98714	-.98303998	-.99406999	-.95695001
77	24	-1.9892	-1.9567	-1.9392	-1.9344	-1.9311	-1.9299999	-1.9057	-1.898	-1.8865	-1.8856	-1.8595999	-1.8205
77	25	-1.303	-1.3034	-1.3166	-1.3056	-1.3311	-1.3493	-1.3564	-1.3492	-1.374	-1.3395	-1.3557	-1.2947
77	26	-.78755999	-.80545002	-.78579998	-.77512002	-.79913002	-.80311	-.76927	-.74114001	-.72583002	-.71099001	-.70431	-.69242001
77	27	-.74194998	-.72087997	-.72258002	-.71465999	-.72733998	-.71498001	-.67939001	-.69910002	-.70784998	-.72419	-.73231	-.71095002
77	28	-1.3391	-1.3974	-1.4076	-1.4318	-1.452	-1.4507	-1.4237	-1.4352	-1.4726	-1.5379	-1.4566	-1.4
77	29	-1.0289	-1.0237	-.99896002	-.96706998	-.98829001	-.94749999	-.90711999	-.89236999	-.90161002	-.90894997	-.92038	-.88898998
77	30	-.83535999	-.87788999	-.86161	-.87761998	-.87725002	-.87238002	-.84719998	-.79510999	-.84166002	-.84621	-.85273999	-.83028001
77	31	-1.5862	-1.6439	-1.6267999	-1.6316	-1.642	-1.6395	-1.6058	-1.5154001	-1.5811	-1.5933	-1.5774	-1.5700999
77	32	-1.0217	-1.0687	-1.045	-1.0375	-1.0362	-1.0305001	-1.0138	-.97548002	-1.0154001	-.99111998	-.99454999	-1.0142
77	33	-.92611998	-.90429002	-.87866998	-.87094998	-.86062998	-.86502999	-.82321	-.82725	-.80089998	-.78719997	-.80260003	-.78202999
77	34	-1.5651	-1.5646	-1.5555	-1.5542001	-1.5544	-1.5423	-1.5373	-1.527	-1.5065	-1.4876	-1.4761	-1.4595
77	35	-1.1379	-1.1215	-1.0961	-1.0839	-1.0851001	-1.0875	-1.0671	-1.0607001	-1.0424	-1.0365	-1.0254	-1.0129
77	36	-1.2532001	-1.2359999	-1.2029001	-1.2091	-1.2029001	-1.1995	-1.1892	-1.1837	-1.1626	-1.1651	-1.154	-1.1391
77	37	-1.7263	-1.7349	-1.7182	-1.738	-1.7392	-1.7381001	-1.696	-1.6726	-1.6668	-1.6232001	-1.5907	-1.5542001
77	38	-1.4684	-1.4675	-1.4479001	-1.4618	-1.4741	-1.4794	-1.4603	-1.457	-1.4407001	-1.4076999	-1.3904999	-1.3566999
76	1	-.54859	-.57525998	-.57287002	-.55563003	-.57189	-.57726002	-.55896002	-.54514998	-.55005997	-.53037	-.52859002	-.52653998
76	2	-.50050002	-.50196999	-.49046999	-.46720001	-.50036001	-.46535999	-.44600999	-.45495	-.48390999	-.45802999	-.47694001	-.44911
76	3	-.78289998	-.79802001	-.78027999	-.75411999	-.76765001	-.75638998	-.74234998	-.73088998	-.76547998	-.74302	-.75740999	-.72403002
76	4	-.90691	-.95197999	-.93655002	-.92743999	-.93131	-.92763001	-.91825002	-.91167003	-.95365	-.93228	-.94936001	-.90754998
76	5	-1.2697999	-1.2922	-1.2653	-1.2571	-1.2634	-1.2385	-1.2203	-1.2139	-1.249	-1.211	-1.2128	-1.182
76	6	-.81866002	-.80043	-.77600002	-.76988	-.75305998	-.74926001	-.75024003	-.74769002	-.74216998	-.72174001	-.71012998	-.66544998
76	7	-1.1368001	-1.1116	-1.1047	-1.059	-1.0588	-1.0642	-1.0669	-1.0893	-1.0791	-1.0509	-1.0329	-.99574
76	8	-.83126998	-.83216	-.83274001	-.81773001	-.81818998	-.80532002	-.80598998	-.80528998	-.81598002	-.78337997	-.78500998	-.74427003
76	9	-1.0779999	-1.08	-1.0898	-1.0777	-1.0923001	-1.0998	-1.1172	-1.1082	-1.1093	-1.1157	-1.1271	-1.0918
76	10	-1.0772001	-1.0931	-1.0838	-1.1061	-1.126	-1.1378	-1.1171	-1.0994	-1.1029	-1.1076	-1.1038001	-1.0681
76	11	-.91477001	-.91298002	-.91452003	-.91667998	-.92110997	-.92536002	-.91360998	-.91025001	-.90737998	-.91640002	-.92212999	-.88196999
76	12	-.67662001	-.67250001	-.67896998	-.66807997	-.67667001	-.68709999	-.65302998	-.64494997	-.63366997	-.64420998	-.66119999	-.59298998
76	13	-.91334999	-.88954002	-.89823002	-.89275002	-.90470999	-.90937001	-.90956998	-.91505003	-.91023999	-.88681	-.87436002	-.83629
76	14	-.75282001	-.74027997	-.75024003	-.74800003	-.76271999	-.76938999	-.74593002	-.71851999	-.75080001	-.71994001	-.72280997	-.70100999
76	15	-.80581999	-.79591	-.78043002	-.75009	-.76684999	-.76046002	-.73781002	-.77796	-.75007999	-.74400997	-.75013	-.72731
76	16	-1.3806	-1.3705	-1.3530999	-1.3346	-1.339	-1.3347	-1.3239	-1.3214999	-1.3019	-1.3119	-1.2708	-1.2415
76	17	-.85904998	-.85671002	-.82582998	-.79979002	-.81546998	-.80453002	-.77297997	-.78679001	-.80622	-.80293	-.81059998	-.77570999
76	18	-1.0388	-1.0437	-1.0195	-1.0209	-1.0267	-1.0193	-1.0140001	-1.0273	-1.0372	-1.036	-1.0172	-.99110001
76	19	-1.3363	-1.326	-1.3079	-1.2970001	-1.2926	-1.2867	-1.2448	-1.2462	-1.2487	-1.2243	-1.1946	-1.1774
76	20	-1.8618	-1.852	-1.8519	-1.8321	-1.8616	-1.8505	-1.8277	-1.844	-1.8385	-1.8132	-1.8314	-1.8166
76	21	-1.8914	-1.8993	-1.8817	-1.8645	-1.8671	-1.8782001	-1.87	-1.8755	-1.8871	-1.8660001	-1.8694	-1.8512
76	22	-.84672999	-.83288002	-.83240998	-.82244998	-.82776999	-.83484	-.82849997	-.83376998	-.84072	-.83497	-.81770998	-.77574003
76	23	-.96325999	-.96969998	-.99374998	-.94606	-.97157001	-.96890002	-.96473998	-.95728999	-.96432	-.96329999	-.96560001	-.92360997
76	24	-1.9918	-1.9599	-1.9448	-1.9411	-1.9357001	-1.9319	-1.9109	-1.8997	-1.8879	-1.8898	-1.863	-1.8248
76	25	-1.3357	-1.3434	-1.3693	-1.3454	-1.3704	-1.3952	-1.3945	-1.3875	-1.411	-1.392	-1.4014	-1.3342
76	26	-.83358997	-.85013002	-.81615001	-.80873001	-.83486998	-.83003002	-.81061	-.78241003	-.76907998	-.74550998	-.73835999	-.73246998
76	27	-.61992002	-.61168998	-.59164	-.59377998	-.6128	-.59726	-.55949003	-.56854999	-.58657998	-.59897	-.61215001	-.58933002
76	28	-1.3602999	-1.4207	-1.4322	-1.4591	-1.4725	-1.4794	-1.4469	-1.4625	-1.5077	-1.564	-1.4841	-1.4256999
76	29	-1.0761	-1.0735	-1.0528001	-1.0278	-1.0404	-1.0067	-.96135002	-.9508	-.95806003	-.96739	-.98003	-.95392001
76	30	-.86633998	-.91491002	-.89723998	-.90878999	-.91457999	-.90628999	-.88445997	-.82559001	-.87475997	-.87501001	-.88613999	-.86173999
76	31	-1.5079	-1.5671	-1.5493	-1.5612	-1.5682	-1.5585001	-1.5341001	-1.451	-1.5134	-1.5301	-1.5118001	-1.4918
76	32	-1.0775	-1.1147	-1.0901	-1.0799	-1.0825	-1.0812	-1.0598	-1.0271	-1.0664001	-1.0389	-1.0429	-1.0648
76	33	-.80795002	-.78935999	-.75791001	-.75331998	-.74875998	-.75428998	-.71521002	-.70365	-.6814	-.67835999	-.68229997	-.66544002
76	34	-1.5882	-1.5842	-1.5763	-1.5753	-1.5724	-1.5646	-1.5573	-1.5476	-1.5274	-1.5086	-1.4959	-1.4816
76	35	-1.1506	-1.1313	-1.1102999	-1.1025	-1.1023999	-1.1026	-1.0802	-1.0756	-1.0578001	-1.0526	-1.0431	-1.0294
76	36	-1.1991	-1.1811	-1.1499	-1.1533999	-1.1485	-1.1503	-1.1364	-1.1312	-1.1124001	-1.1128	-1.1057	-1.09
76	37	-1.7316999	-1.7462	-1.7244	-1.7442	-1.7429	-1.7443	-1.7016	-1.6823	-1.6767	-1.6231	-1.6028	-1.5581
76	38	-1.4736	-1.473	-1.4536999	-1.4678	-1.4795001	-1.4844	-1.4627	-1.4607	-1.4450999	-1.4128	-1.3944	-1.3614
75	1	-.56417	-.59062999	-.59424001	-.57404	-.58985001	-.58885998	-.58271998	-.56132001	-.57318002	-.55179	-.54978001	-.54563999
75	2	-.52026999	-.52509999	-.51054001	-.49397001	-.51287001	-.49031001	-.47378999	-.47266001	-.51018	-.49239999	-.50502998	-.4641
75	3	-.81681001	-.83741999	-.81849003	-.79447001	-.80483001	-.79031998	-.77960002	-.76744002	-.80861002	-.78403997	-.78663999	-.76289999
75	4	-.88485998	-.92215002	-.90034997	-.90288001	-.90222001	-.89551002	-.88485998	-.87924999	-.92154998	-.90290999	-.92198998	-.87967002
75	5	-1.316	-1.3415999	-1.3171	-1.3038	-1.3023	-1.2821	-1.2689	-1.2565	-1.2968	-1.2613	-1.2606	-1.2242
75	6	-.88410002	-.85979003	-.82880998	-.82722998	-.80739999	-.81106001	-.80125999	-.79802001	-.78139001	-.78059	-.75466001	-.72516
75	7	-1.1216	-1.0924	-1.0838	-1.0465	-1.043	-1.0513999	-1.0544	-1.074	-1.0707	-1.0353	-1.0191	-.98126
75	8	-.80566001	-.81484997	-.81125998	-.79841	-.79833001	-.78377998	-.78381002	-.78397	-.79637998	-.76697999	-.76560998	-.72632998
75	9	-1.0903	-1.0972	-1.1015	-1.0903	-1.101	-1.1097	-1.1296	-1.1267	-1.1332	-1.1283	-1.135	-1.1102
75	10	-1.1392	-1.16	-1.1505001	-1.1605	-1.1845	-1.1833	-1.1744	-1.1576	-1.1579	-1.1583	-1.1574	-1.1224999
75	11	-.91147	-.91362	-.91543001	-.91539001	-.92117	-.92253	-.91153997	-.90753001	-.90718001	-.91851002	-.92374998	-.88306999
75	12	-.64785999	-.65039003	-.64899999	-.63797998	-.65078002	-.65995997	-.63905001	-.62620002	-.63024998	-.62717998	-.62803	-.57253999
75	13	-.94215	-.91163999	-.92313999	-.91597998	-.92654997	-.93360001	-.92758	-.94436997	-.93690997	-.91264999	-.89658999	-.85750002
75	14	-.74738002	-.73773998	-.74189001	-.73588997	-.75002003	-.76438999	-.74264002	-.71820003	-.74465001	-.71153003	-.71469003	-.69230002
75	15	-.84701002	-.82951999	-.81645	-.78609002	-.79233003	-.79474002	-.76871997	-.80400002	-.78706998	-.78535002	-.78201997	-.76622999
75	16	-1.4167	-1.4116	-1.3913	-1.3728	-1.3777	-1.3706	-1.3638999	-1.3608	-1.3408	-1.3516999	-1.3095	-1.2817
75	17	-.83750999	-.83927	-.81243002	-.77467	-.79887998	-.78267998	-.75484997	-.76788002	-.78566003	-.78307998	-.78390998	-.76033998
75	18	-1.0495	-1.0574	-1.0348001	-1.0362999	-1.043	-1.0323	-1.0283	-1.0377001	-1.0559	-1.0475	-1.0237	-1.0036
75	19	-1.3259	-1.3145	-1.2961	-1.2832	-1.2807	-1.2736	-1.2311	-1.2339	-1.2344	-1.2131	-1.1779	-1.1631
75	20	-1.847	-1.8331	-1.8362	-1.8175	-1.8489	-1.8345	-1.8155	-1.8241	-1.8233	-1.8020999	-1.8098	-1.7996
75	21	-1.865	-1.8732001	-1.8636	-1.8406	-1.8419	-1.8511	-1.8389	-1.8472	-1.8578	-1.8458	-1.8461	-1.8271
75	22	-.81897002	-.80691999	-.80269003	-.79127002	-.79847997	-.80453998	-.80151999	-.80691999	-.81476998	-.80622	-.79285002	-.75009
75	23	-1.0192	-1.0251	-1.0468	-.99427998	-1.0247999	-1.0168999	-1.0256	-1.0148	-1.0118001	-1.0178	-1.0218	-.98412001
75	24	-1.9913	-1.9578	-1.9416	-1.9365	-1.9313	-1.934	-1.9071	-1.8981	-1.8901	-1.8902	-1.8609	-1.8232
75	25	-1.347	-1.348	-1.3701	-1.3582	-1.3784	-1.3875999	-1.3974	-1.3958	-1.4225	-1.4013	-1.4095	-1.3377
75	26	-.81186998	-.82651001	-.80315	-.80119997	-.82404	-.81529999	-.79417998	-.76659	-.75022	-.73334002	-.72355002	-.71199
75	27	-.63637	-.63200003	-.62668997	-.61146998	-.62935001	-.6124	-.57925999	-.58481002	-.61184001	-.61821002	-.62809002	-.60974002
75	28	-1.3256	-1.3837	-1.3922	-1.4163001	-1.4404	-1.4352	-1.4097	-1.425	-1.4651	-1.5168999	-1.4535	-1.3867
75	29	-1.0562	-1.0452	-1.0174	-.99769002	-1.0081	-.97059	-.93441999	-.92202002	-.92984998	-.93080002	-.93915999	-.91696
75	30	-.85132998	-.89405	-.87795001	-.89042002	-.89287001	-.88129002	-.86014003	-.80177999	-.85453999	-.85606003	-.86365002	-.83728999
75	31	-1.5650001	-1.6161	-1.5987	-1.6007	-1.6154	-1.6102999	-1.5771	-1.4960999	-1.5578001	-1.5693001	-1.5528001	-1.5376
75	32	-1.0634	-1.1108	-1.0802	-1.0689	-1.0779999	-1.0712	-1.052	-1.0141	-1.0552	-1.03	-1.0271	-1.0527
75	33	-.79844999	-.77977997	-.74131	-.73637998	-.73457003	-.73733997	-.70252001	-.69938999	-.67614001	-.67272002	-.68018001	-.65741998
75	34	-1.576	-1.5747	-1.5655	-1.5656	-1.5653	-1.5535001	-1.5481	-1.5391001	-1.5185	-1.4997	-1.485	-1.4729
75	35	-1.1679	-1.1519001	-1.128	-1.1194	-1.1185	-1.1188999	-1.0959001	-1.0896	-1.074	-1.0684	-1.0561	-1.0438
75	36	-1.228	-1.2137001	-1.1826	-1.1868	-1.183	-1.1799999	-1.1641001	-1.1582	-1.141	-1.1427	-1.1339	-1.1176
75	37	-1.6999	-1.7144001	-1.6996	-1.7121	-1.7092	-1.7145	-1.671	-1.65	-1.6497	-1.6035	-1.5735	-1.5314
75	38	-1.4998	-1.5003999	-1.4823999	-1.497	-1.5072	-1.5125	-1.4926	-1.4908	-1.4748	-1.4399	-1.4226	-1.3882
74	1	-.64218998	-.66904998	-.66911	-.64701003	-.66624999	-.66934001	-.65897	-.64012003	-.64548999	-.63288999	-.62642002	-.62036997
74	2	-.50876999	-.50871003	-.50554001	-.48798001	-.49915999	-.47203001	-.46581	-.46087	-.50300997	-.47383001	-.49831	-.46884999
74	3	-.78996998	-.81296998	-.79149002	-.76394999	-.7784	-.76551998	-.75287998	-.73405999	-.77578002	-.75376999	-.76493001	-.73769999
74	4	-.88931	-.93559003	-.91812003	-.91260999	-.91724002	-.91083997	-.90456003	-.88972002	-.93098003	-.91485	-.92493999	-.89339
74	5	-1.33	-1.3563	-1.3269	-1.3162	-1.3198	-1.2983	-1.2805001	-1.273	-1.3117	-1.2740999	-1.2774	-1.2383
74	6	-.86092001	-.83775002	-.81326997	-.80892003	-.80443001	-.79254001	-.78305	-.77563	-.77577001	-.75669998	-.73869002	-.70968002
74	7	-1.1260999	-1.0983	-1.0854	-1.0498	-1.0431	-1.0529	-1.0595	-1.0801001	-1.072	-1.0398	-1.0183001	-.97974998
74	8	-.79163998	-.79658997	-.79530001	-.78403002	-.78065997	-.76656002	-.76727003	-.76977003	-.77955002	-.75006998	-.7475	-.70477003
74	9	-1.1209	-1.1262	-1.1266	-1.1242	-1.1325999	-1.1452	-1.1525	-1.1476001	-1.1595	-1.1482	-1.1698999	-1.1354001
74	10	-1.1128	-1.1294	-1.1195	-1.1379	-1.155	-1.1581	-1.1463	-1.1287	-1.1317	-1.1428	-1.1444	-1.1008
74	11	-.92228001	-.91988999	-.92180997	-.92461997	-.93150002	-.93379998	-.91987997	-.91342002	-.91316003	-.92449999	-.93189001	-.88985002
74	12	-.65438998	-.65157998	-.66070998	-.64051998	-.65802002	-.66422999	-.64796001	-.62102002	-.62888002	-.62282997	-.63827002	-.56928998
74	13	-.97536999	-.94546998	-.95747	-.95225	-.95826	-.96293998	-.96065003	-.97324997	-.96446002	-.94796002	-.92875999	-.88371003
74	14	-.77429998	-.74572003	-.74690002	-.7475	-.76678002	-.78417999	-.75296998	-.73065001	-.74765003	-.72716999	-.73026001	-.71232003
74	15	-.79065001	-.78639001	-.76907998	-.72869003	-.74106997	-.74273002	-.71669	-.74548	-.72912002	-.72658998	-.73762	-.71252
74	16	-1.3887	-1.3796	-1.3648	-1.3457	-1.3528	-1.3431	-1.3324	-1.3317	-1.3145	-1.324	-1.2834001	-1.2535
