97.000	1.000	0.035	0.040	0.000	-1.259	-0.123	-0.958	-0.071	-0.680	0.143
98.000	1.000	0.037	0.042	0.000	-1.225	-0.115	-0.880	-0.060	-0.641	0.148
99.000	1.000	0.034	0.041	0.000	-1.259	-0.122	-0.882	-0.065	-0.673	0.148
100.000	1.000	0.035	0.041	0.000	-1.294	-0.128	-0.841	-0.072	-0.699	0.148
0.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.442	-0.033	-0.266	0.147
1.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.428	-0.035	-0.280	0.146
2.000	2.000	0.057	0.035	0.000	0.000	0.000	-0.443	-0.041	-0.286	0.146
3.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.485	-0.031	-0.274	0.147
4.000	2.000	0.056	0.032	0.000	0.000	0.000	-0.434	-0.030	-0.252	0.150
5.000	2.000	0.059	0.031	0.000	0.000	0.000	-0.481	-0.032	-0.264	0.148
6.000	2.000	0.056	0.034	0.000	0.000	0.000	-0.446	-0.034	-0.283	0.144
7.000	2.000	0.057	0.034	0.000	0.000	0.000	-0.447	-0.032	-0.264	0.148
8.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.481	-0.031	-0.268	0.147
9.000	2.000	0.056	0.036	0.000	0.000	0.000	-0.489	-0.037	-0.274	0.148
10.000	2.000	0.058	0.034	0.000	0.000	0.000	-0.440	-0.032	-0.259	0.149
11.000	2.000	0.058	0.035	0.000	0.000	0.000	-0.429	-0.035	-0.252	0.147
12.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.451	-0.028	-0.247	0.149
13.000	2.000	0.059	0.035	0.000	0.000	0.000	-0.465	-0.042	-0.226	0.148
14.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.456	-0.030	-0.279	0.146
15.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.451	-0.033	-0.274	0.148
16.000	2.000	0.058	0.035	0.000	0.000	0.000	-0.466	-0.038	-0.244	0.146
17.000	2.000	0.058	0.036	0.000	0.000	0.000	-0.467	-0.036	-0.259	0.149
18.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.462	-0.036	-0.281	0.145
19.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.444	-0.036	-0.255	0.148
20.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.463	-0.033	-0.267	0.148
21.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.452	-0.032	-0.257	0.147
22.000	2.000	0.058	0.034	0.000	0.000	0.000	-0.452	-0.039	-0.257	0.148
23.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.420	-0.032	-0.280	0.146
24.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.467	-0.030	-0.254	0.147
25.000	2.000	0.056	0.034	0.000	0.000	0.000	-0.476	-0.035	-0.251	0.146
26.000	2.000	0.057	0.033	0.000	0.000	0.000	-0.448	-0.026	-0.226	0.148
27.000	2.000	0.057	0.037	0.000	0.000	0.000	-0.453	-0.030	-0.262	0.147
28.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.433	-0.028	-0.279	0.149
29.000	2.000	0.059	0.033	0.000	0.000	0.000	-0.434	-0.032	-0.263	0.149
30.000	2.000	0.057	0.029	0.000	0.000	0.000	-0.462	-0.037	-0.262	0.147
31.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.468	-0.038	-0.273	0.149
32.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.470	-0.034	-0.253	0.147
33.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.439	-0.034	-0.269	0.146
34.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.449	-0.025	-0.248	0.147
35.000	2.000	0.056	0.030	0.000	0.000	0.000	-0.446	-0.043	-0.266	0.149
36.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.427	-0.031	-0.252	0.148
37.000	2.000	0.058	0.030	0.000	0.000	0.000	-0.425	-0.028	-0.268	0.147
38.000	2.000	0.057	0.037	0.000	0.000	0.000	-0.468	-0.040	-0.285	0.146
39.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.495	-0.036	-0.243	0.149
40.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.439	-0.038	-0.273	0.149
41.000	2.000	0.060	0.030	0.000	0.000	0.000	-0.462	-0.039	-0.255	0.149
42.000	2.000	0.058	0.035	0.000	0.000	0.000	-0.461	-0.036	-0.284	0.149
43.000	2.000	0.057	0.034	0.000	0.000	0.000	-0.406	-0.041	-0.257	0.146
44.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.483	-0.032	-0.283	0.146
45.000	2.000	0.059	0.035	0.000	0.000	0.000	-0.454	-0.030	-0.246	0.150
46.000	2.000	0.056	0.032	0.000	0.000	0.000	-0.503	-0.036	-0.263	0.145
47.000	2.000	0.057	0.036	0.000	0.000	0.000	-0.449	-0.028	-0.255	0.147
48.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.463	-0.036	-0.264	0.146
49.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.434	-0.027	-0.253	0.146
50.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.462	-0.035	-0.251	0.149
51.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.451	-0.037	-0.247	0.148
52.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.447	-0.033	-0.248	0.147
53.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.444	-0.034	-0.270	0.149
54.000	2.000	0.059	0.036	0.000	0.000	0.000	-0.451	-0.041	-0.274	0.147
55.000	2.000	0.057	0.033	0.000	0.000	0.000	-0.473	-0.034	-0.251	0.149
56.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.440	-0.035	-0.269	0.149
57.000	2.000	0.058	0.034	0.000	0.000	0.000	-0.452	-0.031	-0.272	0.150
58.000	2.000	0.058	0.033	0.000	0.000	0.000	-0.437	-0.029	-0.256	0.149
59.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.419	-0.032	-0.258	0.145
60.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.446	-0.034	-0.275	0.149
61.000	2.000	0.057	0.033	0.000	0.000	0.000	-0.437	-0.031	-0.270	0.146
62.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.442	-0.038	-0.243	0.148
63.000	2.000	0.057	0.033	0.000	0.000	0.000	-0.421	-0.036	-0.278	0.146
64.000	2.000	0.059	0.034	0.000	0.000	0.000	-0.397	-0.025	-0.256	0.146
65.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.457	-0.039	-0.276	0.148
66.000	2.000	0.057	0.035	0.000	0.000	0.000	-0.424	-0.038	-0.252	0.145
67.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.445	-0.035	-0.267	0.149
68.000	2.000	0.060	0.032	0.000	0.000	0.000	-0.421	-0.032	-0.254	0.146
69.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.440	-0.028	-0.249	0.148
70.000	2.000	0.058	0.034	0.000	0.000	0.000	-0.475	-0.037	-0.262	0.146
71.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.440	-0.032	-0.276	0.147
72.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.456	-0.030	-0.247	0.146
73.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.408	-0.031	-0.264	0.148
74.000	2.000	0.057	0.035	0.000	0.000	0.000	-0.472	-0.034	-0.277	0.147
75.000	2.000	0.059	0.035	0.000	0.000	0.000	-0.442	-0.034	-0.256	0.148
76.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.470	-0.036	-0.256	0.148
77.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.423	-0.030	-0.265	0.146
78.000	2.000	0.056	0.033	0.000	0.000	0.000	-0.443	-0.029	-0.247	0.148
79.000	2.000	0.058	0.035	0.000	0.000	0.000	-0.420	-0.036	-0.271	0.150
80.000	2.000	0.058	0.029	0.000	0.000	0.000	-0.419	-0.026	-0.252	0.147
81.000	2.000	0.059	0.030	0.000	0.000	0.000	-0.443	-0.033	-0.261	0.147
82.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.449	-0.036	-0.260	0.149
83.000	2.000	0.058	0.035	0.000	0.000	0.000	-0.457	-0.033	-0.276	0.145
84.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.455	-0.029	-0.243	0.149
85.000	2.000	0.057	0.032	0.000	0.000	0.000	-0.471	-0.035	-0.275	0.147
86.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.418	-0.035	-0.272	0.148
87.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.491	-0.033	-0.251	0.146
88.000	2.000	0.058	0.030	0.000	0.000	0.000	-0.461	-0.036	-0.263	0.148
89.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.486	-0.033	-0.265	0.147
90.000	2.000	0.059	0.033	0.000	0.000	0.000	-0.474	-0.042	-0.275	0.151
91.000	2.000	0.059	0.036	0.000	0.000	0.000	-0.478	-0.032	-0.253	0.146
92.000	2.000	0.057	0.034	0.000	0.000	0.000	-0.435	-0.030	-0.276	0.146
93.000	2.000	0.059	0.031	0.000	0.000	0.000	-0.423	-0.029	-0.261	0.148
94.000	2.000	0.059	0.030	0.000	0.000	0.000	-0.429	-0.024	-0.246	0.149
95.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.404	-0.035	-0.269	0.148
96.000	2.000	0.058	0.031	0.000	0.000	0.000	-0.439	-0.033	-0.269	0.148
97.000	2.000	0.059	0.032	0.000	0.000	0.000	-0.442	-0.028	-0.248	0.146
98.000	2.000	0.057	0.031	0.000	0.000	0.000	-0.505	-0.034	-0.252	0.145
99.000	2.000	0.059	0.030	0.000	0.000	0.000	-0.479	-0.024	-0.267	0.146
100.000	2.000	0.058	0.032	0.000	0.000	0.000	-0.413	-0.037	-0.274	0.150
0.000	3.000	0.041	0.046	0.000	-0.953	-0.163	-0.526	-0.116	-0.485	0.126
1.000	3.000	0.040	0.046	0.000	-0.936	-0.159	-0.529	-0.117	-0.476	0.127
2.000	3.000	0.040	0.046	0.000	-0.940	-0.164	-0.529	-0.119	-0.507	0.125
3.000	3.000	0.041	0.044	0.000	-0.978	-0.158	-0.529	-0.113	-0.509	0.127
4.000	3.000	0.041	0.045	0.000	-0.951	-0.166	-0.527	-0.117	-0.494	0.124
5.000	3.000	0.041	0.047	0.000	-0.945	-0.160	-0.517	-0.114	-0.493	0.125
6.000	3.000	0.041	0.047	0.000	-0.937	-0.164	-0.525	-0.115	-0.461	0.126
7.000	3.000	0.042	0.043	0.000	-1.023	-0.163	-0.519	-0.111	-0.473	0.125
8.000	3.000	0.043	0.048	0.000	-0.909	-0.160	-0.523	-0.113	-0.491	0.125
9.000	3.000	0.040	0.047	0.000	-0.960	-0.155	-0.530	-0.117	-0.496	0.126
10.000	3.000	0.040	0.045	0.000	-0.974	-0.165	-0.525	-0.114	-0.492	0.125
11.000	3.000	0.041	0.046	0.000	-0.986	-0.169	-0.530	-0.118	-0.477	0.126
12.000	3.000	0.041	0.045	0.000	-0.985	-0.160	-0.529	-0.116	-0.521	0.124
13.000	3.000	0.041	0.046	0.000	-0.966	-0.163	-0.522	-0.112	-0.517	0.124
14.000	3.000	0.041	0.046	0.000	-0.949	-0.165	-0.535	-0.115	-0.464	0.126
15.000	3.000	0.041	0.045	0.000	-0.924	-0.157	-0.521	-0.110	-0.529	0.126
16.000	3.000	0.042	0.045	0.000	-0.963	-0.167	-0.518	-0.114	-0.498	0.125
17.000	3.000	0.041	0.048	0.000	-0.950	-0.167	-0.524	-0.119	-0.494	0.125
18.000	3.000	0.040	0.046	0.000	-0.973	-0.171	-0.523	-0.116	-0.479	0.125
19.000	3.000	0.041	0.047	0.000	-0.921	-0.165	-0.537	-0.119	-0.502	0.126
20.000	3.000	0.041	0.046	0.000	-0.943	-0.162	-0.530	-0.118	-0.508	0.125
21.000	3.000	0.041	0.046	0.000	-0.941	-0.158	-0.534	-0.117	-0.502	0.125
22.000	3.000	0.041	0.045	0.000	-0.950	-0.170	-0.529	-0.115	-0.478	0.126
23.000	3.000	0.041	0.045	0.000	-0.902	-0.164	-0.528	-0.115	-0.464	0.125
24.000	3.000	0.041	0.046	0.000	-1.007	-0.168	-0.525	-0.117	-0.469	0.124
25.000	3.000	0.041	0.046	0.000	-0.984	-0.168	-0.534	-0.119	-0.472	0.127
26.000	3.000	0.040	0.044	0.000	-0.972	-0.155	-0.533	-0.115	-0.491	0.125
27.000	3.000	0.043	0.047	0.000	-0.907	-0.167	-0.517	-0.117	-0.474	0.126
28.000	3.000	0.039	0.045	0.000	-0.994	-0.168	-0.534	-0.118	-0.476	0.125
29.000	3.000	0.041	0.044	0.000	-0.906	-0.162	-0.525	-0.115	-0.471	0.126
30.000	3.000	0.041	0.045	0.000	-0.950	-0.163	-0.523	-0.112	-0.492	0.125
31.000	3.000	0.041	0.047	0.000	-0.916	-0.159	-0.526	-0.116	-0.468	0.125
32.000	3.000	0.041	0.042	0.000	-0.937	-0.155	-0.526	-0.113	-0.530	0.128
33.000	3.000	0.041	0.047	0.000	-0.949	-0.162	-0.528	-0.117	-0.472	0.124
34.000	3.000	0.041	0.045	0.000	-0.908	-0.157	-0.525	-0.115	-0.523	0.125
35.000	3.000	0.041	0.049	-0.001	-0.933	-0.161	-0.522	-0.115	-0.489	0.125
36.000	3.000	0.041	0.047	0.000	-0.963	-0.171	-0.524	-0.120	-0.471	0.128
37.000	3.000	0.040	0.047	0.000	-0.964	-0.165	-0.527	-0.118	-0.510	0.126
38.000	3.000	0.040	0.047	0.000	-0.958	-0.160	-0.531	-0.115	-0.501	0.127
39.000	3.000	0.042	0.046	0.000	-0.942	-0.167	-0.522	-0.117	-0.508	0.126
40.000	3.000	0.041	0.045	0.000	-0.913	-0.158	-0.531	-0.116	-0.500	0.127
41.000	3.000	0.041	0.046	0.000	-0.923	-0.161	-0.526	-0.122	-0.509	0.127
42.000	3.000	0.041	0.045	0.000	-0.893	-0.154	-0.521	-0.113	-0.486	0.125
43.000	3.000	0.041	0.046	0.000	-0.972	-0.161	-0.530	-0.115	-0.475	0.125
44.000	3.000	0.041	0.045	0.000	-0.932	-0.162	-0.518	-0.110	-0.484	0.125
45.000	3.000	0.043	0.046	0.000	-0.892	-0.158	-0.524	-0.115	-0.459	0.126
46.000	3.000	0.041	0.048	0.000	-0.930	-0.157	-0.523	-0.114	-0.520	0.123
47.000	3.000	0.041	0.044	0.000	-0.954	-0.165	-0.521	-0.117	-0.465	0.125
48.000	3.000	0.041	0.046	0.000	-1.020	-0.175	-0.535	-0.121	-0.498	0.127
49.000	3.000	0.041	0.047	0.000	-0.928	-0.164	-0.525	-0.117	-0.474	0.125
50.000	3.000	0.040	0.046	0.000	-0.993	-0.165	-0.526	-0.116	-0.497	0.125
51.000	3.000	0.040	0.047	0.000	-0.977	-0.166	-0.527	-0.113	-0.482	0.126
52.000	3.000	0.041	0.046	0.000	-0.889	-0.157	-0.532	-0.116	-0.493	0.126
53.000	3.000	0.041	0.047	0.000	-1.014	-0.167	-0.524	-0.115	-0.489	0.124
54.000	3.000	0.040	0.045	0.000	-0.964	-0.163	-0.530	-0.112	-0.513	0.124
55.000	3.000	0.041	0.046	0.000	-0.940	-0.161	-0.533	-0.115	-0.527	0.123
56.000	3.000	0.042	0.046	0.000	-0.947	-0.163	-0.532	-0.120	-0.481	0.124
57.000	3.000	0.041	0.045	0.000	-0.983	-0.162	-0.535	-0.119	-0.499	0.126
58.000	3.000	0.042	0.043	0.000	-0.986	-0.158	-0.519	-0.115	-0.537	0.125
59.000	3.000	0.040	0.047	0.000	-0.945	-0.157	-0.513	-0.114	-0.499	0.125
60.000	3.000	0.042	0.045	0.000	-0.961	-0.168	-0.526	-0.117	-0.481	0.126
61.000	3.000	0.042	0.045	0.000	-0.897	-0.151	-0.524	-0.116	-0.511	0.126
62.000	3.000	0.040	0.048	0.000	-0.955	-0.160	-0.521	-0.114	-0.498	0.125
63.000	3.000	0.041	0.045	0.000	-0.977	-0.169	-0.532	-0.120	-0.478	0.127
64.000	3.000	0.041	0.046	0.000	-0.919	-0.154	-0.525	-0.114	-0.500	0.127
65.000	3.000	0.042	0.045	0.000	-0.942	-0.166	-0.525	-0.120	-0.476	0.126
66.000	3.000	0.040	0.047	0.000	-0.929	-0.156	-0.528	-0.118	-0.492	0.127
67.000	3.000	0.041	0.045	0.000	-0.912	-0.160	-0.524	-0.112	-0.441	0.125
68.000	3.000	0.041	0.045	0.000	-0.897	-0.163	-0.529	-0.120	-0.524	0.126
69.000	3.000	0.041	0.045	0.000	-0.936	-0.157	-0.529	-0.116	-0.477	0.125
70.000	3.000	0.042	0.046	0.000	-0.915	-0.156	-0.525	-0.114	-0.484	0.127
71.000	3.000	0.041	0.047	0.000	-0.918	-0.163	-0.533	-0.118	-0.470	0.126
72.000	3.000	0.040	0.047	0.000	-0.913	-0.156	-0.522	-0.115	-0.494	0.126
73.000	3.000	0.041	0.048	0.000	-0.907	-0.163	-0.528	-0.109	-0.494	0.127
74.000	3.000	0.041	0.046	0.000	-0.995	-0.167	-0.525	-0.117	-0.448	0.125
75.000	3.000	0.041	0.046	0.000	-0.919	-0.157	-0.523	-0.119	-0.550	0.126
76.000	3.000	0.040	0.046	0.000	-0.971	-0.165	-0.529	-0.115	-0.476	0.126
77.000	3.000	0.042	0.047	0.000	-0.905	-0.158	-0.521	-0.114	-0.497	0.126
78.000	3.000	0.040	0.047	0.000	-0.925	-0.163	-0.538	-0.118	-0.494	0.126
79.000	3.000	0.041	0.047	0.000	-0.909	-0.156	-0.529	-0.113	-0.508	0.125
80.000	3.000	0.042	0.046	0.000	-0.963	-0.164	-0.523	-0.114	-0.507	0.125
81.000	3.000	0.042	0.047	0.000	-0.959	-0.163	-0.532	-0.114	-0.502	0.126
82.000	3.000	0.041	0.045	0.000	-0.920	-0.159	-0.516	-0.115	-0.493	0.124
83.000	3.000	0.041	0.046	0.000	-0.975	-0.154	-0.525	-0.111	-0.505	0.124
84.000	3.000	0.041	0.047	0.000	-0.935	-0.160	-0.524	-0.115	-0.487	0.125
85.000	3.000	0.042	0.042	0.000	-0.995	-0.155	-0.524	-0.115	-0.517	0.126
86.000	3.000	0.042	0.044	0.000	-0.896	-0.157	-0.523	-0.117	-0.460	0.125
